DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,126,22,3984015235,112,20,-3,-30,2194227759,AQI
2025-03-17 17:40:13-07:00,12.71,237.237,9.783,8.7045,4.896,424.0,14.1,47.7,4.09,6.4,6.92,28.0,-2.0,,,,,,,6.0992000000000015
2025-03-17 17:41:13-07:00,12.72,241.28500000000003,11.763,7.5600000000000005,6.936,424.0,14.0,47.6,4.1,6.71,7.78,29.0,-2.0,,,,,,,6.7552
2025-03-17 17:42:13-07:00,12.73,245.11300000000003,12.339,8.589,5.616,424.0,14.0,47.4,3.85,6.72,7.17,27.0,-2.0,,,,,,,6.4992
2025-03-17 17:43:14-07:00,12.74,240.86700000000002,11.826,9.6705,5.28,424.0,14.0,48.1,4.14,6.43,6.81,27.0,-1.0,,,,,,,6.2
2025-03-17 17:44:14-07:00,12.77,237.17100000000002,9.81,9.828,5.52,424.0,14.0,48.9,4.01,6.36,6.57,28.0,-1.0,,,,,,,6.192000000000001
2025-03-17 17:45:15-07:00,12.8,244.03500000000003,10.8,9.450000000000001,5.111999999999999,423.78,13.9,48.0,4.41,5.97,6.66,28.0,-2.0,,,,,,,5.7984
2025-03-17 17:46:16-07:00,12.81,240.54800000000003,10.557,9.7965,5.136,423.27,13.9,48.6,4.32,6.42,7.14,28.0,-2.0,,,,,,,6.1632
2025-03-17 17:47:16-07:00,12.82,236.643,10.881,9.975,4.476,423.1,13.9,48.6,3.81,6.31,6.69,29.0,-1.0,,,,,,,5.9432
2025-03-17 17:48:16-07:00,12.83,234.86100000000002,10.404,8.746500000000001,6.636,423.03,13.9,48.0,3.55,5.35,5.61,29.0,-1.0,,,,,,,5.607200000000001
2025-03-17 17:49:16-07:00,12.83,235.675,11.43,9.66,4.776,423.01,13.9,47.7,3.27,5.76,6.0,28.0,-1.0,,,,,,,5.5632
2025-03-17 17:50:16-07:00,12.83,235.58700000000002,11.322000000000001,10.1745,4.704,423.0,13.9,47.8,3.42,5.75,5.9,28.0,-1.0,,,,,,,5.540800000000001
2025-03-17 17:51:16-07:00,12.83,242.869,13.176,10.605,3.9599999999999995,423.0,13.8,48.0,3.85,6.4,6.45,27.0,-1.0,,,,,,,5.912000000000001
2025-03-17 17:52:16-07:00,12.83,239.668,12.042000000000002,10.006499999999999,3.9,423.65,13.7,47.4,3.83,6.63,6.65,29.0,-1.0,,,,,,,6.0840000000000005
2025-03-17 17:53:11-07:00,12.82,238.70000000000002,10.998000000000001,10.353,4.836,423.79,13.6,47.6,4.11,6.31,6.54,29.0,-1.0,,,,,,,6.0152
2025-03-17 17:54:11-07:00,12.78,234.21200000000002,11.808,9.219,5.196,423.92,13.5,47.6,3.99,5.61,5.74,29.0,-1.0,,,,,,,5.527200000000001
2025-03-17 17:55:11-07:00,12.75,229.603,11.727,9.2295,4.896,423.97,13.4,47.8,3.69,5.57,6.14,28.0,0.0,,,,,,,5.4352
2025-03-17 17:56:12-07:00,12.74,238.304,11.520000000000001,8.379000000000001,7.9559999999999995,423.99,13.2,47.6,4.04,6.49,7.56,28.0,0.0,,,,,,,6.7832
2025-03-17 17:57:12-07:00,12.69,230.19700000000003,12.069,8.862,7.08,423.92,13.1,47.7,3.51,5.78,6.61,26.0,1.0,,,,,,,6.040000000000001
2025-03-17 17:58:12-07:00,12.66,228.723,9.297,10.709999999999999,5.736,423.36,12.9,48.6,3.78,5.91,6.2,28.0,1.0,,,,,,,5.8752
2025-03-17 17:59:12-07:00,12.62,229.71300000000002,11.115,10.7835,6.023999999999999,423.13,12.8,49.0,3.37,5.73,6.18,28.0,1.0,,,,,,,5.7888
2025-03-17 18:00:12-07:00,12.57,238.68900000000002,11.501999999999999,9.639,8.88,423.04,12.7,49.2,3.17,5.51,5.96,28.0,1.0,,,,,,,6.184000000000001
2025-03-17 18:01:13-07:00,12.54,247.258,11.637,10.636500000000002,9.36,423.02,12.7,49.5,3.77,5.87,6.29,29.0,1.0,,,,,,,6.5680000000000005
2025-03-17 18:02:13-07:00,12.52,241.41700000000003,11.475,11.55,8.688,423.41,12.8,50.4,4.12,6.49,6.73,28.0,1.0,,,,,,,6.929600000000001
2025-03-17 18:03:13-07:00,12.47,237.97400000000002,11.808,12.043500000000002,6.84,423.79,12.8,49.8,4.16,6.94,7.33,29.0,1.0,,,,,,,6.920000000000001
2025-03-17 18:04:13-07:00,12.45,238.11700000000002,10.8,11.2245,7.152,423.93,12.9,49.1,4.29,6.94,8.1,29.0,1.0,,,,,,,6.9824
2025-03-17 18:05:14-07:00,12.44,232.16600000000003,8.64,11.560500000000001,6.648,423.68,13.0,50.0,3.7,6.39,7.06,30.0,1.0,,,,,,,6.4416
2025-03-17 18:06:15-07:00,12.44,227.711,9.621,13.177500000000002,4.08,423.24,13.1,50.1,3.28,5.62,6.35,28.0,1.0,,,,,,,5.312
2025-03-17 18:07:15-07:00,12.44,221.26500000000001,8.559,12.033000000000001,4.164,422.47,13.3,49.6,3.09,5.08,5.32,30.0,0.0,,,,,,,4.8968
2025-03-17 18:08:15-07:00,12.49,221.05600000000004,10.998000000000001,9.2505,6.563999999999999,422.16,13.4,47.7,2.83,5.08,5.28,29.0,0.0,,,,,,,5.3768
2025-03-17 18:09:15-07:00,12.52,223.036,10.989,10.195500000000001,5.316,421.65,13.5,47.6,2.91,5.05,5.11,29.0,0.0,,,,,,,5.1032
2025-03-17 18:10:15-07:00,12.57,224.21300000000002,8.604000000000001,12.3795,4.176,420.77,13.7,48.8,2.49,4.37,4.63,30.0,0.0,,,,,,,4.331200000000001
2025-03-17 18:11:14-07:00,12.61,230.68100000000004,11.682,10.920000000000002,5.664,419.91,13.8,47.8,2.82,5.09,5.37,28.0,-1.0,,,,,,,5.2048000000000005
2025-03-17 18:12:14-07:00,12.67,225.79700000000003,10.323,9.597000000000001,7.02,419.32,13.9,47.8,2.77,4.19,4.51,30.0,-1.0,,,,,,,4.756
2025-03-17 18:13:14-07:00,12.71,226.633,10.161,9.555,5.7,419.11,13.9,46.9,2.7,4.67,5.11,30.0,0.0,,,,,,,4.876
2025-03-17 18:14:14-07:00,12.73,224.103,8.064000000000002,10.857000000000001,4.5,419.16,14.0,47.6,3.32,5.31,5.45,32.0,0.0,,,,,,,5.148000000000001
2025-03-17 18:15:15-07:00,12.78,228.91000000000003,9.207,9.828,6.5280000000000005,419.25,13.9,48.0,4.15,6.26,6.73,31.0,0.0,,,,,,,6.3136
2025-03-17 18:16:15-07:00,12.81,234.487,10.512,9.7965,6.263999999999999,419.74,13.9,47.5,4.35,5.94,6.37,31.0,0.0,,,,,,,6.0048
2025-03-17 18:17:16-07:00,12.82,240.43800000000005,8.199,10.815000000000001,7.608,420.41,13.7,48.3,4.12,6.08,6.61,31.0,0.0,,,,,,,6.385600000000001
2025-03-17 18:18:16-07:00,12.83,231.39600000000004,8.712,11.13,5.94,420.71,13.7,48.2,4.16,5.99,6.4,31.0,0.0,,,,,,,5.98
2025-03-17 18:19:16-07:00,12.83,228.75600000000003,10.431000000000001,11.172,5.952,420.9,13.7,48.2,4.26,6.28,6.88,29.0,0.0,,,,,,,6.214400000000001
2025-03-17 18:20:16-07:00,12.83,227.60100000000003,9.027,11.109,5.159999999999999,420.96,13.6,48.2,4.09,6.11,6.39,30.0,0.0,,,,,,,5.920000000000001
2025-03-17 18:21:16-07:00,12.83,221.925,9.576,11.2875,5.159999999999999,420.99,13.5,48.5,3.83,5.51,5.64,30.0,0.0,,,,,,,5.44
2025-03-17 18:22:17-07:00,12.81,233.827,11.241,10.794,5.58,421.0,13.4,48.0,4.23,6.67,6.73,29.0,0.0,,,,,,,6.452
2025-03-17 18:23:17-07:00,12.76,261.78900000000004,10.494,8.8725,9.828,421.0,13.2,47.5,4.29,6.47,6.68,31.0,0.0,,,,,,,7.1416
2025-03-17 18:24:17-07:00,12.74,249.436,10.35,10.636500000000002,8.652,421.0,13.0,47.9,4.08,6.17,6.36,30.0,2.0,,,,,,,6.666399999999999
2025-03-17 18:25:17-07:00,12.7,237.61100000000002,10.764000000000001,11.182500000000001,10.223999999999998,421.0,12.9,48.2,4.01,6.16,6.5,28.0,2.0,,,,,,,6.972800000000001
2025-03-17 18:26:18-07:00,12.66,224.98300000000003,9.117,11.6865,10.116,421.0,12.7,49.2,4.08,6.26,6.68,29.0,3.0,,,,,,,7.0312
2025-03-17 18:27:18-07:00,12.6,219.56,8.352,13.177500000000002,7.164,420.59,12.6,49.8,4.22,6.22,6.6,29.0,3.0,,,,,,,6.4088
2025-03-17 18:28:18-07:00,12.55,219.20800000000003,8.001000000000001,14.217,5.52,420.21,12.6,51.2,4.09,5.85,6.09,30.0,3.0,,,,,,,5.784
2025-03-17 18:29:18-07:00,12.49,214.58800000000002,7.65,14.2695,4.704,420.07,12.6,51.8,4.14,5.94,6.36,30.0,2.0,,,,,,,5.692800000000001
2025-03-17 18:30:19-07:00,12.44,216.90900000000002,9.297,12.348,6.624,420.03,12.5,51.2,4.18,6.06,6.87,30.0,1.0,,,,,,,6.1728
2025-03-17 18:31:19-07:00,12.38,219.21900000000002,8.82,13.3245,6.323999999999999,419.78,12.5,52.9,3.79,5.49,6.13,29.0,0.0,,,,,,,5.6568000000000005
2025-03-17 18:32:16-07:00,12.35,222.13400000000001,9.612,13.1355,5.412,419.3,12.5,52.2,3.4,5.38,5.99,30.0,1.0,,,,,,,5.3864
2025-03-17 18:33:17-07:00,12.32,218.526,8.226,11.9385,7.536,419.11,12.5,51.2,3.45,5.03,5.24,31.0,1.0,,,,,,,5.5312
2025-03-17 18:34:17-07:00,12.27,215.193,8.802,11.927999999999999,6.323999999999999,419.04,12.5,51.2,2.63,4.04,4.11,31.0,1.0,,,,,,,4.4968
2025-03-17 18:35:17-07:00,12.25,209.24200000000002,9.675,11.046,7.356,418.4,12.5,50.8,2.2,3.89,4.13,29.0,0.0,,,,,,,4.5832
2025-03-17 18:36:17-07:00,12.24,208.01000000000002,9.045000000000002,11.0775,8.496,418.14,12.5,51.9,2.43,3.99,4.45,29.0,0.0,,,,,,,4.8912
2025-03-17 18:37:18-07:00,12.22,202.87300000000002,7.29,11.0355,7.056,417.7,12.5,52.0,2.14,3.53,3.78,31.0,1.0,,,,,,,4.2352
2025-03-17 18:38:18-07:00,12.18,203.324,8.019,11.382,7.404,417.09,12.5,51.9,1.9,3.44,3.64,30.0,1.0,,,,,,,4.2328
2025-03-17 18:39:18-07:00,12.16,207.537,8.504999999999999,10.815000000000001,7.68,416.12,12.5,50.9,1.81,2.6,2.67,30.0,1.0,,,,,,,3.616
2025-03-17 18:40:18-07:00,12.15,210.21,6.9750000000000005,11.0565,7.128,415.7,12.5,50.8,1.27,1.98,2.37,31.0,1.0,,,,,,,3.0096000000000003
2025-03-17 18:41:18-07:00,12.15,201.19000000000003,7.488,10.825500000000002,7.944,415.25,12.6,51.0,1.05,1.76,2.41,31.0,1.0,,,,,,,2.9968000000000004
2025-03-17 18:42:19-07:00,12.14,194.282,7.011,10.0485,9.144,413.89,12.7,51.2,0.94,1.57,2.05,32.0,0.0,,,,,,,3.0848000000000004
2025-03-17 18:43:19-07:00,12.17,195.723,7.2540000000000004,10.542,9.228,412.21,12.8,51.6,0.64,1.14,1.3,31.0,0.0,,,,,,,2.7576
2025-03-17 18:44:19-07:00,12.21,199.969,8.360999999999999,9.051,9.011999999999999,411.43,12.9,50.1,0.8,1.52,1.91,31.0,0.0,,,,,,,3.0183999999999997
2025-03-17 18:45:19-07:00,12.22,207.49300000000002,8.55,8.4525,8.796,411.15,12.9,48.1,1.0,2.13,2.67,32.0,0.0,,,,,,,3.4631999999999996
2025-03-17 18:46:19-07:00,12.23,204.633,10.467,7.098,11.184,411.05,12.8,47.1,0.69,1.47,1.93,29.0,1.0,,,,,,,3.4128
2025-03-17 18:47:19-07:00,12.24,194.26000000000002,10.179,8.022,11.748,410.61,12.8,46.3,0.26,1.16,1.39,28.0,1.0,,,,,,,3.2776
2025-03-17 18:48:19-07:00,12.24,181.86300000000003,8.199,8.0745,13.643999999999998,410.22,12.7,47.5,0.08,0.68,0.81,28.0,1.0,,,,,,,3.2727999999999997
2025-03-17 18:49:19-07:00,12.23,179.179,7.5600000000000005,9.534,12.312,410.08,12.6,49.7,0.07,0.69,0.79,29.0,1.0,,,,,,,3.0144
2025-03-17 18:50:20-07:00,12.22,185.88900000000004,7.128,10.111500000000001,12.18,410.03,12.5,50.4,0.26,0.94,0.97,29.0,1.0,,,,,,,3.1879999999999997
2025-03-17 18:51:20-07:00,12.17,183.799,7.398000000000001,11.7495,9.468,410.01,12.4,50.8,0.09,0.98,1.08,29.0,3.0,,,,,,,2.6776
2025-03-17 18:52:20-07:00,12.15,184.668,8.469000000000001,10.0695,12.552000000000001,410.0,12.3,51.1,0.08,0.85,0.94,28.0,2.0,,,,,,,3.190400000000001
2025-03-17 18:53:20-07:00,12.11,179.42100000000002,6.102,10.153500000000001,11.435999999999998,410.0,12.2,51.4,0.03,0.62,0.69,29.0,2.0,,,,,,,2.7832
2025-03-17 18:54:20-07:00,12.07,182.40200000000002,7.092,9.6495,11.772,410.0,12.1,51.6,0.16,1.13,1.35,29.0,2.0,,,,,,,3.2584
2025-03-17 18:55:20-07:00,12.03,182.556,6.8759999999999994,9.702,12.456000000000001,410.0,12.0,52.2,0.05,0.94,1.05,29.0,2.0,,,,,,,3.2432000000000007
2025-03-17 18:56:20-07:00,11.98,183.10600000000002,7.695000000000001,10.521,12.299999999999999,410.0,11.9,52.4,0.25,0.98,1.02,30.0,3.0,,,,,,,3.2439999999999998
2025-03-17 18:57:21-07:00,11.93,183.17200000000003,7.659,10.143,13.584,410.0,11.8,52.8,0.23,1.32,1.34,28.0,3.0,,,,,,,3.7728
2025-03-17 18:58:21-07:00,11.87,182.919,7.722,11.424000000000001,12.096,409.65,11.6,53.1,0.62,1.11,1.12,27.0,3.0,,,,,,,3.3072
2025-03-17 18:59:21-07:00,11.8,178.26600000000002,7.38,10.4055,13.212,409.23,11.6,53.4,0.66,1.03,1.28,27.0,3.0,,,,,,,3.4664
2025-03-17 19:00:21-07:00,11.75,177.82600000000002,6.516,9.8385,15.299999999999999,409.09,11.4,53.7,0.28,0.72,0.85,27.0,3.0,,,,,,,3.636
2025-03-17 19:01:21-07:00,11.68,180.334,5.58,11.256000000000002,13.776,409.03,11.4,54.3,0.73,1.13,1.45,28.0,3.0,,,,,,,3.6592000000000002
2025-03-17 19:02:21-07:00,11.6,175.703,5.328,11.161500000000002,13.02,409.01,11.3,54.2,0.7,1.2,1.31,29.0,3.0,,,,,,,3.564
2025-03-17 19:03:21-07:00,11.53,177.63900000000004,3.9600000000000004,11.371500000000001,13.511999999999999,409.0,11.2,54.5,0.9,1.26,1.33,30.0,3.0,,,,,,,3.7104
2025-03-17 19:04:21-07:00,11.47,178.92600000000002,6.345,11.004000000000001,14.064,409.0,11.1,54.5,0.63,1.24,1.34,28.0,3.0,,,,,,,3.8048
2025-03-17 19:05:21-07:00,11.39,181.918,5.634,11.13,14.304,409.0,11.0,54.8,0.27,0.86,0.89,28.0,3.0,,,,,,,3.5488000000000004
2025-03-17 19:06:21-07:00,11.31,187.09900000000002,6.6240000000000006,10.9305,15.288,409.0,10.9,55.3,0.38,0.95,0.96,27.0,3.0,,,,,,,3.8176000000000005
2025-03-17 19:07:22-07:00,11.24,184.83300000000003,6.453,10.605,15.552,409.0,10.8,55.3,0.63,1.42,1.56,27.0,3.0,,,,,,,4.2464
2025-03-17 19:08:22-07:00,11.18,187.803,6.705,12.0645,13.728,409.08,10.8,55.6,0.69,1.37,1.8,27.0,4.0,,,,,,,3.8416
2025-03-17 19:09:22-07:00,11.11,185.042,7.524,12.7575,13.44,409.68,10.8,56.0,0.57,1.21,1.53,25.0,3.0,,,,,,,3.656
2025-03-17 19:10:22-07:00,11.06,185.229,7.947,12.6105,14.376,409.88,10.8,56.5,0.85,1.07,1.18,25.0,3.0,,,,,,,3.7312000000000003
2025-03-17 19:11:22-07:00,11.0,182.52300000000002,7.524,12.243,14.399999999999999,409.96,10.8,57.5,0.92,1.15,1.42,26.0,3.0,,,,,,,3.8
2025-03-17 19:12:22-07:00,10.97,188.837,7.056,11.3505,14.664,409.98,10.8,56.6,0.73,1.11,1.21,26.0,3.0,,,,,,,3.8208
2025-03-17 19:13:23-07:00,10.95,186.01000000000002,6.723,11.434500000000002,13.572000000000001,409.49,10.8,56.4,0.61,1.26,1.3,27.0,3.0,,,,,,,3.7224000000000004
2025-03-17 19:14:23-07:00,10.89,187.935,7.119000000000001,11.361,14.352,409.17,10.9,56.2,0.71,1.03,1.16,26.0,2.0,,,,,,,3.6944
2025-03-17 19:15:23-07:00,10.87,184.217,6.534,12.589500000000001,12.924,408.84,11.0,57.0,0.63,1.36,1.4,26.0,2.0,,,,,,,3.6728
2025-03-17 19:16:23-07:00,10.86,185.94400000000002,6.732,12.474000000000002,13.331999999999999,408.53,11.1,56.6,0.96,1.8,2.03,26.0,2.0,,,,,,,4.1064
2025-03-17 19:17:23-07:00,10.86,184.668,7.470000000000001,12.243,12.588,408.84,11.2,56.0,0.82,1.28,1.35,26.0,2.0,,,,,,,3.5416
2025-03-17 19:18:24-07:00,10.85,185.735,7.749,10.899000000000001,12.756,408.48,11.2,55.7,0.92,1.76,1.86,29.0,2.0,,,,,,,3.9592
2025-03-17 19:19:24-07:00,10.85,187.90200000000002,6.831,12.0015,11.927999999999999,408.75,11.2,55.3,0.97,1.95,2.16,27.0,1.0,,,,,,,3.9455999999999998
2025-03-17 19:20:24-07:00,10.85,185.57,8.109,12.306000000000001,12.431999999999999,408.91,11.1,55.2,0.99,1.94,2.14,27.0,1.0,,,,,,,4.038399999999999
2025-03-17 19:21:24-07:00,10.85,179.05800000000002,7.623000000000001,11.886000000000001,14.004,408.97,11.2,55.9,1.0,1.73,2.06,26.0,1.0,,,,,,,4.1848
2025-03-17 19:22:24-07:00,10.85,178.035,6.606,10.7415,14.256,408.99,11.2,54.9,0.71,1.41,1.52,28.0,1.0,,,,,,,3.9792000000000005
2025-03-17 19:23:25-07:00,10.85,184.62400000000002,7.02,11.13,13.739999999999998,409.0,11.3,54.2,0.9,1.36,1.39,27.0,2.0,,,,,,,3.836
2025-03-17 19:24:19-07:00,10.85,183.612,8.325000000000001,10.731000000000002,13.968,409.0,11.2,54.0,0.69,1.12,1.13,25.0,1.0,,,,,,,3.6896000000000004
2025-03-17 19:25:19-07:00,10.87,177.60600000000002,7.002000000000001,11.172,13.68,408.51,11.3,54.7,0.82,1.04,1.04,26.0,1.0,,,,,,,3.5680000000000005
2025-03-17 19:26:19-07:00,10.9,177.54000000000002,7.011,11.8755,12.839999999999998,408.18,11.3,54.8,0.92,1.01,1.4,26.0,0.0,,,,,,,3.3759999999999994
2025-03-17 19:27:19-07:00,10.92,175.19700000000003,6.8759999999999994,12.7995,11.627999999999998,408.47,11.4,56.0,0.76,1.12,1.35,25.0,0.0,,,,,,,3.2215999999999996
2025-03-17 19:28:19-07:00,10.94,176.528,8.270999999999999,10.878,12.288,408.2,11.6,54.0,0.85,1.67,1.74,26.0,0.0,,,,,,,3.7936000000000005
2025-03-17 19:29:20-07:00,10.95,178.508,8.559,11.0775,11.543999999999999,408.07,11.6,53.5,0.95,1.51,1.54,25.0,0.0,,,,,,,3.5168
2025-03-17 19:30:20-07:00,10.96,179.01400000000004,8.055,10.836,12.011999999999999,408.02,11.7,53.4,0.62,0.98,1.24,26.0,0.0,,,,,,,3.1864
2025-03-17 19:31:20-07:00,11.0,183.337,9.495000000000001,9.765,12.576,408.01,11.7,53.0,0.84,1.27,1.42,25.0,0.0,,,,,,,3.5312
2025-03-17 19:32:20-07:00,11.03,183.77700000000002,9.54,9.8595,11.844,408.0,11.8,52.1,0.53,1.07,1.12,25.0,0.0,,,,,,,3.2248
2025-03-17 19:33:20-07:00,11.04,181.00500000000002,7.434,10.164,12.527999999999999,408.0,11.8,51.8,0.29,0.96,1.08,26.0,0.0,,,,,,,3.2736
2025-03-17 19:34:21-07:00,11.08,179.74,7.8660000000000005,10.909500000000001,11.472,408.0,11.8,52.8,0.1,0.41,0.53,26.0,0.0,,,,,,,2.6224
2025-03-17 19:35:21-07:00,11.12,182.41300000000004,8.270999999999999,9.408000000000001,13.860000000000001,408.0,11.8,51.9,0.15,0.5,0.54,27.0,0.0,,,,,,,3.172
2025-03-17 19:36:21-07:00,11.14,180.543,7.542000000000001,9.450000000000001,12.347999999999999,408.0,11.8,51.7,0.07,0.36,0.52,27.0,0.0,,,,,,,2.7575999999999996
2025-03-17 19:37:22-07:00,11.15,178.34300000000002,5.58,10.3215,12.768,407.42,11.8,52.7,0.02,0.44,0.69,29.0,0.0,,,,,,,2.9056
2025-03-17 19:38:22-07:00,11.2,172.05100000000002,8.397,9.418500000000002,12.852,407.26,11.8,51.9,0.28,0.66,0.88,26.0,0.0,,,,,,,3.0984000000000003
2025-03-17 19:39:22-07:00,11.23,172.612,7.092,10.4265,12.96,407.09,11.9,53.6,0.1,0.32,0.43,27.0,0.0,,,,,,,2.8480000000000008
2025-03-17 19:40:22-07:00,11.24,170.236,6.687,10.815000000000001,11.58,407.03,11.9,53.3,0.22,0.64,0.67,28.0,0.0,,,,,,,2.8280000000000003
2025-03-17 19:41:22-07:00,11.28,171.32500000000002,8.406,9.2715,12.684,407.01,11.9,51.8,0.07,0.76,0.77,27.0,0.0,,,,,,,3.1448
2025-03-17 19:42:22-07:00,11.32,174.735,7.695000000000001,9.450000000000001,12.443999999999999,407.0,11.9,51.3,0.02,0.45,0.45,27.0,0.0,,,,,,,2.8487999999999998
2025-03-17 19:43:22-07:00,11.34,166.36400000000003,7.047000000000001,8.977500000000001,13.116,406.55,11.9,51.2,0.01,0.2,0.2,29.0,0.0,,,,,,,2.7832000000000003
2025-03-17 19:44:22-07:00,11.35,162.04100000000003,7.488,8.862,12.828,406.19,11.9,51.4,0.0,0.07,0.07,28.0,0.0,,,,,,,2.6216
2025-03-17 19:45:23-07:00,11.38,162.83300000000003,6.867,8.536500000000002,12.516,406.07,11.9,51.4,0.0,0.06,0.34,28.0,0.0,,,,,,,2.5512
2025-03-17 19:46:23-07:00,11.42,159.95100000000002,5.13,8.841000000000001,12.264000000000001,406.02,12.0,51.6,0.0,0.02,0.15,29.0,0.0,,,,,,,2.4688000000000003
2025-03-17 19:47:23-07:00,11.44,162.866,6.966,8.5155,12.576,405.51,11.9,51.3,0.0,0.06,0.44,28.0,0.0,,,,,,,2.5632
2025-03-17 19:48:23-07:00,11.45,163.20700000000002,7.317000000000001,8.484,12.672,405.18,11.9,50.9,0.0,0.02,0.16,28.0,0.0,,,,,,,2.5504000000000002
2025-03-17 19:49:23-07:00,11.49,164.087,8.298,8.148,13.296,405.06,11.9,50.9,0.0,0.01,0.4,27.0,1.0,,,,,,,2.6672000000000002
2025-03-17 19:50:23-07:00,11.52,164.637,7.623000000000001,7.896,12.804,405.02,11.9,50.8,0.0,0.0,0.14,28.0,0.0,,,,,,,2.5608000000000004
2025-03-17 19:51:23-07:00,11.54,167.32100000000003,6.399,7.9065,13.716,405.01,11.8,50.5,0.0,0.0,0.05,28.0,0.0,,,,,,,2.7432
2025-03-17 19:52:23-07:00,11.54,160.941,4.428,7.455,14.495999999999999,404.84,11.8,50.1,0.0,0.0,0.02,30.0,0.0,,,,,,,2.8992
2025-03-17 19:53:24-07:00,11.54,165.08800000000002,5.6160000000000005,8.368500000000001,14.112,404.36,11.7,50.3,0.0,0.03,0.04,28.0,1.0,,,,,,,2.8464
2025-03-17 19:54:23-07:00,11.55,156.59600000000003,5.9399999999999995,8.442,13.464,404.13,11.7,50.7,0.0,0.01,0.01,28.0,1.0,,,,,,,2.7008
2025-03-17 19:55:24-07:00,11.55,155.122,6.6690000000000005,9.6075,12.839999999999998,404.04,11.7,51.2,0.0,0.0,0.01,27.0,1.0,,,,,,,2.5679999999999996
2025-03-17 19:56:24-07:00,11.54,153.95600000000002,6.651,9.2505,13.176,404.02,11.7,51.9,0.0,0.0,0.0,27.0,1.0,,,,,,,2.6352
2025-03-17 19:57:24-07:00,11.54,160.435,6.462,9.009,13.2,404.01,11.6,51.3,0.0,0.0,0.0,28.0,1.0,,,,,,,2.64
2025-03-17 19:58:24-07:00,11.54,158.93900000000002,7.245000000000001,8.484,13.319999999999999,404.0,11.6,50.9,0.0,0.0,0.0,28.0,1.0,,,,,,,2.6639999999999997
2025-03-17 19:59:24-07:00,11.53,154.74800000000002,6.5520000000000005,7.1505,14.424,404.0,11.5,50.3,0.0,0.0,0.0,28.0,1.0,,,,,,,2.8848000000000003
2025-03-17 20:00:27-07:00,11.49,159.852,6.6690000000000005,7.6545000000000005,13.92,404.0,11.5,50.1,0.0,0.0,0.0,29.0,1.0,,,,,,,2.7840000000000003
2025-03-17 20:01:27-07:00,11.46,154.132,6.534,9.4815,13.368,404.0,11.5,51.0,0.0,0.0,0.0,28.0,1.0,,,,,,,2.6736000000000004
2025-03-17 20:02:27-07:00,11.45,150.65600000000003,4.077,9.9225,13.38,404.0,11.5,52.0,0.0,0.0,0.0,30.0,2.0,,,,,,,2.676
2025-03-17 20:03:27-07:00,11.45,152.691,5.742,8.568000000000001,12.696,404.0,11.5,50.5,0.0,0.18,0.26,30.0,1.0,,,,,,,2.6832000000000003
2025-03-17 20:04:27-07:00,11.44,160.193,6.462,8.379000000000001,14.399999999999999,404.0,11.5,50.7,0.0,0.11,0.14,29.0,1.0,,,,,,,2.968
2025-03-17 20:05:22-07:00,11.44,156.695,6.282000000000001,9.302999999999999,15.192,404.46,11.5,51.6,0.1,0.27,0.28,27.0,1.0,,,,,,,3.2544000000000004
2025-03-17 20:06:22-07:00,11.43,151.58,5.904,8.693999999999999,13.572000000000001,404.81,11.5,51.2,0.1,0.39,0.39,29.0,1.0,,,,,,,3.0264000000000006
2025-03-17 20:07:23-07:00,11.42,152.9,5.463,8.358,13.607999999999999,404.48,11.5,51.3,0.03,0.13,0.39,30.0,1.0,,,,,,,2.8256
2025-03-17 20:08:23-07:00,11.42,153.967,6.813000000000001,7.896,13.692,404.17,11.6,50.6,0.01,0.04,0.13,29.0,1.0,,,,,,,2.7704000000000004
2025-03-17 20:09:23-07:00,11.42,156.56300000000002,5.526,9.2085,12.552000000000001,404.06,11.6,50.7,0.0,0.01,0.04,29.0,1.0,,,,,,,2.5184000000000006
2025-03-17 20:10:23-07:00,11.43,160.53400000000002,6.354,8.2215,13.584,404.02,11.6,50.2,0.0,0.16,0.17,29.0,0.0,,,,,,,2.8448
2025-03-17 20:11:23-07:00,11.43,159.95100000000002,5.157000000000001,8.652000000000001,13.931999999999999,404.01,11.5,50.9,0.0,0.25,0.25,30.0,1.0,,,,,,,2.9864
2025-03-17 20:12:23-07:00,11.43,161.82100000000003,5.7509999999999994,7.3709999999999996,15.299999999999999,404.0,11.5,50.5,0.0,0.26,0.26,30.0,1.0,,,,,,,3.2680000000000002
2025-03-17 20:13:23-07:00,11.44,181.00500000000002,4.338,7.7175,15.36,404.0,11.5,50.8,0.0,0.13,0.13,31.0,2.0,,,,,,,3.176
2025-03-17 20:14:24-07:00,11.44,168.861,7.344,6.783,14.808,404.42,11.4,49.2,0.0,0.04,0.28,30.0,1.0,,,,,,,2.9936000000000003
2025-03-17 20:15:26-07:00,11.44,158.37800000000001,6.5520000000000005,8.599499999999999,13.991999999999999,404.56,11.5,49.6,0.0,0.04,0.11,29.0,1.0,,,,,,,2.8304
2025-03-17 20:16:26-07:00,11.45,153.84600000000003,5.067,9.2715,14.16,404.74,11.4,49.8,0.0,0.01,0.04,30.0,1.0,,,,,,,2.8400000000000003
2025-03-17 20:17:26-07:00,11.45,157.608,3.906,8.966999999999999,15.168,404.75,11.4,51.1,0.0,0.0,0.01,31.0,1.0,,,,,,,3.0336
