DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,WD,WS,PWR,BATT,CHRG,RUN,SD,RAW,123,45,-2,-3,6,0,0.00000,0.00000.1,0.1,4090802661,93,43,1,-1,1737978310,AQI
2025-03-10 05:57:31-07:00,21.9,247.08200000000002,12.15,8.127,16.776,411.22,20.9,33.0,0.0,0.01,0.01,0.0,0.0,1,14.02,7.57,33.63,1,-32,,,,,0,LAT,LON,W,CRC,,27.0,1.0,1.0,STAT,,3.3632
2025-03-10 05:58:31-07:00,21.9,248.985,13.248000000000001,8.484,16.02,411.08,20.9,33.0,0.0,0.0,0.0,0.0,0.0,1,14.02,2.14,33.98,1,-32,,,,,0,LAT,LON,W,CRC,,26.0,1.0,2.0,STAT,,3.204
2025-03-10 05:59:31-07:00,21.9,246.85100000000003,12.915,8.3265,16.188,411.03,20.9,33.0,0.0,0.0,0.0,0.0,0.0,1,13.98,0.6,34.87,1,-32,,,,,0,LAT,LON,W,CRC,,27.0,0.0,2.0,STAT,,3.2376
2025-03-10 06:00:32-07:00,21.9,241.67000000000002,12.033,8.4945,14.712,411.01,20.9,32.9,0.0,0.0,0.0,0.0,0.0,1,13.98,0.17,32.05,1,-30,,,,,0,LAT,LON,W,CRC,,28.0,0.0,1.0,STAT,,2.9424
2025-03-10 06:01:28-07:00,21.9,249.59000000000003,10.746,8.599499999999999,14.952,411.0,20.9,32.9,0.0,0.0,0.14,0.0,0.0,1,13.95,0.05,42.04,1,-32,,,,,0,LAT,LON,W,CRC,,28.0,1.0,2.0,STAT,,2.9904
2025-03-10 06:02:29-07:00,21.9,240.636,11.709,8.3265,15.995999999999999,411.0,20.9,32.9,0.0,0.0,0.05,0.0,0.0,1,13.95,0.02,35.4,1,-30,,,,,0,LAT,LON,W,CRC,,27.0,1.0,2.0,STAT,,3.1992
2025-03-10 06:03:29-07:00,21.89,246.66400000000004,11.115,9.261000000000001,16.224,411.0,20.9,32.8,0.0,0.0,0.01,0.0,0.0,1,14.19,268.39,34.99,1,-31,,,,,0,LAT,LON,W,CRC,,27.0,1.0,2.0,STAT,,3.2448
2025-03-10 06:04:29-07:00,21.89,252.92300000000003,11.691,9.03,15.864,411.0,20.9,32.9,0.0,0.0,0.04,0.0,0.0,1,14.09,75.8,33.25,1,-34,,,,,0,LAT,LON,W,CRC,,27.0,1.0,2.0,STAT,,3.1728000000000005
2025-03-10 06:05:29-07:00,21.89,246.895,12.672,8.547,17.124,411.0,20.9,32.9,0.0,0.0,0.01,0.0,0.0,1,14.05,21.41,31.13,1,-32,,,,,0,LAT,LON,W,CRC,,26.0,1.0,2.0,STAT,,3.4248
2025-03-10 06:06:34-07:00,21.89,239.48100000000002,11.259,8.274000000000001,16.944,411.0,20.9,32.9,0.0,0.0,0.13,0.0,0.0,1,14.02,5.44,33.42,1,-30,,,,,0,LAT,LON,W,CRC,,27.0,1.0,2.0,STAT,,3.3888
2025-03-10 06:07:29-07:00,21.89,243.10000000000002,11.664000000000001,7.686000000000001,17.916,411.0,20.9,32.9,0.0,0.07,0.11,0.0,0.0,1,13.98,1.71,35.19,1,-31,,,,,0,LAT,LON,W,CRC,,26.0,1.0,2.0,STAT,,3.6392
2025-03-10 06:08:29-07:00,21.89,243.133,11.232000000000001,7.822500000000001,17.808,411.0,20.9,32.8,0.0,0.02,0.04,0.0,0.0,1,13.98,0.48,31.91,1,-30,,,,,0,LAT,LON,W,CRC,,27.0,1.0,2.0,STAT,,3.5776000000000003
2025-03-10 06:09:30-07:00,21.89,250.99800000000002,11.475,7.948500000000001,17.424,411.0,20.9,32.9,0.0,0.01,0.07,0.0,0.0,1,13.95,0.14,33.38,1,-33,,,,,0,LAT,LON,W,CRC,,26.0,1.0,2.0,STAT,,3.4928
2025-03-10 06:10:30-07:00,21.89,245.41000000000003,12.663,7.7700000000000005,17.747999999999998,411.0,20.9,32.8,0.0,0.04,0.06,0.0,0.0,1,13.95,0.04,35.46,1,-32,,,,,0,LAT,LON,W,CRC,,27.0,1.0,2.0,STAT,,3.5816
2025-03-10 06:11:30-07:00,21.89,245.234,11.907,7.7385,17.099999999999998,411.0,20.8,32.8,0.0,0.01,0.09,0.0,0.0,1,13.91,0.01,33.69,1,-31,,,,,0,LAT,LON,W,CRC,,27.0,1.0,2.0,STAT,,3.428
2025-03-10 06:12:30-07:00,21.89,245.70700000000002,13.968,7.896,17.568,411.0,20.9,32.8,0.0,0.0,0.03,0.0,0.0,1,14.16,194.78,33.43,1,-31,,,,,0,LAT,LON,W,CRC,,26.0,1.0,2.0,STAT,,3.5136000000000003
2025-03-10 06:13:30-07:00,21.89,254.67200000000003,12.420000000000002,7.665,17.568,411.0,20.9,32.8,0.0,0.0,0.01,0.0,0.0,1,14.09,55.01,34.57,1,-35,,,,,0,LAT,LON,W,CRC,,27.0,1.0,2.0,STAT,,3.5136000000000003
2025-03-10 06:14:31-07:00,21.88,241.78000000000003,13.059,8.715000000000002,15.815999999999999,411.0,20.9,32.8,0.0,0.0,0.0,0.0,0.0,1,14.05,15.54,33.29,1,-31,,,,,0,LAT,LON,W,CRC,,26.0,1.0,2.0,STAT,,3.1632
2025-03-10 06:15:31-07:00,21.89,242.00000000000003,13.176,8.8305,15.899999999999999,411.0,20.9,32.8,0.0,0.0,0.0,0.0,0.0,1,14.02,4.39,32.12,1,-30,,,,,0,LAT,LON,W,CRC,,27.0,1.0,2.0,STAT,,3.1799999999999997
2025-03-10 06:16:31-07:00,21.88,243.39700000000002,11.357999999999999,7.707,17.304,410.71,20.9,32.8,0.0,0.0,0.0,0.0,0.0,1,13.98,1.24,32.62,1,-31,,,,,0,LAT,LON,W,CRC,,27.0,1.0,2.0,STAT,,3.4608
2025-03-10 06:17:31-07:00,21.88,237.07200000000003,12.474,7.896,16.86,410.25,20.8,32.8,0.0,0.0,0.0,0.0,0.0,1,13.98,0.35,35.21,1,-29,,,,,0,LAT,LON,W,CRC,,26.0,1.0,2.0,STAT,,3.372
2025-03-10 06:18:31-07:00,21.88,242.06600000000003,10.422,7.5075,17.747999999999998,410.09,20.9,32.8,0.0,0.0,0.0,0.0,0.0,1,13.95,0.1,31.6,1,-31,,,,,0,LAT,LON,W,CRC,,27.0,1.0,2.0,STAT,,3.5496
2025-03-10 06:19:31-07:00,21.88,243.82600000000002,10.26,7.2765,18.912,410.03,20.8,32.8,0.0,0.0,0.0,0.0,0.0,1,13.95,0.03,30.79,1,-31,,,,,0,LAT,LON,W,CRC,,28.0,1.0,2.0,STAT,,3.7824
2025-03-10 06:20:32-07:00,21.88,243.50700000000003,10.71,8.064,17.664,410.4,20.8,32.8,0.0,0.0,0.0,0.0,0.0,1,13.91,0.01,33.77,1,-31,,,,,0,LAT,LON,W,CRC,,29.0,1.0,2.0,STAT,,3.5328000000000004
2025-03-10 06:21:32-07:00,21.88,262.944,11.151000000000002,7.990500000000001,17.376,410.71,20.8,32.8,0.0,0.0,0.0,0.0,0.0,1,14.12,111.9,30.89,1,-38,,,,,0,LAT,LON,W,CRC,,27.0,1.0,2.0,STAT,,3.4752000000000005
2025-03-10 06:22:32-07:00,21.88,253.979,11.25,8.4,16.572,410.25,20.8,32.7,0.0,0.0,0.0,0.0,0.0,1,14.05,31.6,31.71,1,-35,,,,,0,LAT,LON,W,CRC,,27.0,1.0,2.0,STAT,,3.3144
2025-03-10 06:23:32-07:00,21.88,250.151,12.303,7.990500000000001,16.836,410.09,20.8,32.7,0.0,0.0,0.0,0.0,0.0,1,14.02,8.93,32.82,1,-33,,,,,0,LAT,LON,W,CRC,,27.0,1.0,2.0,STAT,,3.3672
2025-03-10 06:24:32-07:00,21.87,246.43300000000002,10.908,7.4655000000000005,18.084,410.03,20.8,32.7,0.0,0.0,0.0,0.0,0.0,1,14.02,2.52,35.87,1,-31,,,,,0,LAT,LON,W,CRC,,27.0,1.0,2.0,STAT,,3.6168
2025-03-10 06:25:32-07:00,21.87,247.412,10.539000000000001,8.253,16.139999999999997,409.43,20.9,32.7,0.0,0.0,0.0,0.0,0.0,1,13.98,0.71,31.39,1,-32,,,,,0,LAT,LON,W,CRC,,28.0,1.0,2.0,STAT,,3.2279999999999998
2025-03-10 06:26:32-07:00,21.87,238.65600000000003,10.35,9.135,15.815999999999999,409.15,20.8,32.8,0.0,0.0,0.0,0.0,0.0,1,13.98,0.2,31.97,1,-30,,,,,0,LAT,LON,W,CRC,,28.0,1.0,2.0,STAT,,3.1632
2025-03-10 06:27:32-07:00,21.87,238.11700000000002,12.159,9.408000000000001,16.164,409.05,20.8,32.7,0.0,0.0,0.0,0.0,0.0,1,13.95,0.06,34.6,1,-30,,,,,0,LAT,LON,W,CRC,,27.0,1.0,3.0,STAT,,3.2328000000000006
2025-03-10 06:28:33-07:00,21.87,241.84600000000003,11.997,8.19,16.584,409.02,20.8,32.8,0.0,0.0,0.01,0.0,0.0,1,13.95,0.02,30.95,1,-31,,,,,0,LAT,LON,W,CRC,,27.0,1.0,2.0,STAT,,3.3168
2025-03-10 06:29:33-07:00,21.85,228.42600000000002,11.403,7.7385,17.148,409.08,20.9,32.8,0.0,0.0,0.0,0.0,0.0,1,14.23,208.28,32.14,1,-25,,,,,0,LAT,LON,W,CRC,,26.0,1.0,2.0,STAT,,3.4296
2025-03-10 06:30:34-07:00,21.83,258.73100000000005,11.808,8.484,15.743999999999998,409.03,20.8,32.7,0.0,0.0,0.0,0.0,0.0,1,14.09,79.71,38.62,1,-36,,,,,0,LAT,LON,W,CRC,,26.0,1.0,2.0,STAT,,3.1487999999999996
2025-03-10 06:31:34-07:00,21.82,246.49900000000002,12.654,7.497,17.064,409.01,20.8,32.7,0.0,0.0,0.0,0.0,0.0,1,14.05,22.51,34.88,1,-33,,,,,0,LAT,LON,W,CRC,,27.0,1.0,2.0,STAT,,3.4128000000000003
2025-03-10 06:32:34-07:00,21.8,238.96400000000003,11.735999999999999,7.2345,18.276,409.0,20.8,32.7,0.0,0.0,0.0,0.0,0.0,1,14.02,6.36,33.42,1,-30,,,,,0,LAT,LON,W,CRC,,27.0,1.0,2.0,STAT,,3.6552000000000002
2025-03-10 06:33:34-07:00,21.8,233.39800000000002,10.647,8.211,16.139999999999997,409.0,20.8,32.7,0.0,0.0,0.0,0.0,0.0,1,14.02,1.8,37.7,1,-28,,,,,0,LAT,LON,W,CRC,,28.0,1.0,2.0,STAT,,3.2279999999999998
2025-03-10 06:34:34-07:00,21.8,238.54600000000002,11.772,7.8015,17.291999999999998,409.0,20.8,32.6,0.0,0.0,0.07,0.0,0.0,1,13.98,0.51,32.67,1,-30,,,,,0,LAT,LON,W,CRC,,27.0,1.0,2.0,STAT,,3.4583999999999997
2025-03-10 06:35:34-07:00,21.8,244.13400000000001,10.656,7.6545000000000005,17.856,409.0,20.8,32.6,0.0,0.0,0.02,0.0,0.0,1,13.95,0.14,33.48,1,-32,,,,,0,LAT,LON,W,CRC,,28.0,1.0,2.0,STAT,,3.5712000000000006
2025-03-10 06:36:35-07:00,21.8,238.98600000000002,10.818,7.518000000000001,17.064,409.0,20.8,32.6,0.0,0.0,0.01,0.0,0.0,1,13.95,0.04,35.45,1,-30,,,,,0,LAT,LON,W,CRC,,28.0,1.0,2.0,STAT,,3.4128000000000003
2025-03-10 06:37:35-07:00,21.8,240.09700000000004,11.484,7.9065,17.7,409.0,20.8,32.6,0.0,0.0,0.0,0.0,0.0,1,13.95,0.01,33.44,1,-30,,,,,0,LAT,LON,W,CRC,,28.0,2.0,2.0,STAT,,3.54
2025-03-10 06:38:35-07:00,21.8,239.10700000000003,11.385,8.253,17.148,409.0,20.8,32.6,0.0,0.0,0.0,0.0,0.0,1,14.16,160.31,35.72,1,-29,,,,,0,LAT,LON,W,CRC,,28.0,2.0,2.0,STAT,,3.4296
2025-03-10 06:39:35-07:00,21.8,240.20700000000002,11.645999999999999,7.266,16.427999999999997,409.0,20.8,32.6,0.0,0.0,0.0,0.0,0.0,1,14.09,45.28,33.83,1,-30,,,,,0,LAT,LON,W,CRC,,27.0,1.0,2.0,STAT,,3.2855999999999996
2025-03-10 06:40:35-07:00,21.8,242.33000000000004,11.745000000000001,7.3395,17.112,409.0,20.8,32.6,0.0,0.0,0.0,0.0,0.0,1,14.05,12.79,35.08,1,-31,,,,,0,LAT,LON,W,CRC,,26.0,1.0,2.0,STAT,,3.4223999999999997
2025-03-10 06:41:35-07:00,21.8,244.34300000000002,12.699,7.917000000000001,16.56,409.0,20.8,32.6,0.0,0.0,0.0,0.0,0.0,1,14.02,3.61,31.62,1,-32,,,,,0,LAT,LON,W,CRC,,26.0,1.0,2.0,STAT,,3.312
2025-03-10 06:42:36-07:00,21.8,242.94600000000003,10.539000000000001,8.0535,17.316,409.0,20.8,32.7,0.0,0.0,0.0,0.0,0.0,1,13.98,1.02,33.14,1,-31,,,,,0,LAT,LON,W,CRC,,27.0,1.0,2.0,STAT,,3.4632
2025-03-10 06:43:32-07:00,21.8,241.53800000000004,11.34,7.875,16.907999999999998,409.39,20.8,32.7,0.0,0.0,0.0,0.0,0.0,1,13.98,0.32,37.58,1,-30,,,,,0,LAT,LON,W,CRC,,27.0,1.0,2.0,STAT,,3.3815999999999997
2025-03-10 06:44:32-07:00,21.8,246.202,12.708,7.9065,16.944,409.75,20.8,32.6,0.0,0.0,0.0,0.0,0.0,1,13.95,0.09,37.43,1,-31,,,,,0,LAT,LON,W,CRC,,26.0,1.0,2.0,STAT,,3.3888
2025-03-10 06:45:32-07:00,21.8,242.209,10.791,7.780500000000001,16.692,409.91,20.8,32.5,0.0,0.0,0.0,0.0,0.0,1,13.95,0.03,37.12,1,-30,,,,,0,LAT,LON,W,CRC,,28.0,1.0,2.0,STAT,,3.3384
2025-03-10 06:46:32-07:00,21.8,216.38100000000003,12.141,6.6885,18.66,409.82,20.8,32.5,0.0,0.0,0.0,0.0,0.0,1,14.09,170.65,32.6,1,-21,,,,,0,LAT,LON,W,CRC,,28.0,2.0,3.0,STAT,,3.732
2025-03-10 06:47:33-07:00,21.8,241.72500000000002,12.303,7.875,17.616,409.94,20.8,32.6,0.0,0.0,0.0,0.0,0.0,1,14.12,148.71,33.04,1,-30,,,,,0,LAT,LON,W,CRC,,27.0,1.0,3.0,STAT,,3.5232
2025-03-10 06:48:35-07:00,21.8,245.20100000000002,12.087,7.024500000000001,19.224,409.98,20.8,32.5,0.0,0.0,0.16,0.0,0.0,1,14.05,42.0,31.43,1,-32,,,,,0,LAT,LON,W,CRC,,27.0,0.0,2.0,STAT,,3.8448
2025-03-10 06:49:35-07:00,21.8,239.36,12.006,7.2765,18.924,409.99,20.8,32.5,0.0,0.0,0.06,0.0,0.0,1,14.02,11.86,34.25,1,-31,,,,,0,LAT,LON,W,CRC,,27.0,1.0,2.0,STAT,,3.7848
2025-03-10 06:50:35-07:00,21.8,239.25000000000003,13.473,8.746500000000001,16.439999999999998,410.0,20.8,32.5,0.0,0.0,0.31,0.0,0.0,1,14.02,3.35,33.96,1,-30,,,,,0,LAT,LON,W,CRC,,25.0,1.0,2.0,STAT,,3.288
2025-03-10 06:51:35-07:00,21.8,237.80900000000003,13.905,9.9225,15.347999999999999,410.0,20.8,32.5,0.0,0.0,0.1,0.0,0.0,1,13.98,0.95,34.35,1,-30,,,,,0,LAT,LON,W,CRC,,26.0,1.0,3.0,STAT,,3.0696
2025-03-10 06:52:35-07:00,21.8,238.502,12.636,9.1245,15.347999999999999,410.0,20.8,32.5,0.0,0.0,0.03,0.0,0.0,1,13.98,0.27,31.99,1,-30,,,,,0,LAT,LON,W,CRC,,26.0,1.0,2.0,STAT,,3.0696
2025-03-10 06:53:35-07:00,21.8,235.43300000000002,12.033,8.7045,15.756,410.0,20.8,32.6,0.0,0.0,0.01,0.0,0.0,1,13.95,0.08,37.63,1,-29,,,,,0,LAT,LON,W,CRC,,26.0,1.0,2.0,STAT,,3.1512000000000002
2025-03-10 06:54:36-07:00,21.79,240.10800000000003,10.610999999999999,8.127,17.088,410.0,20.8,32.5,0.0,0.0,0.0,0.0,0.0,1,13.95,0.02,36.68,1,-30,,,,,0,LAT,LON,W,CRC,,27.0,1.0,2.0,STAT,,3.4176
2025-03-10 06:55:36-07:00,21.79,227.645,10.773000000000001,8.599499999999999,17.064,410.0,20.8,32.5,0.0,0.0,0.0,0.0,0.0,1,14.23,268.79,33.26,1,-25,,,,,0,LAT,LON,W,CRC,,28.0,2.0,3.0,STAT,,3.4128000000000003
2025-03-10 06:56:36-07:00,21.8,235.741,11.07,8.652000000000001,17.16,410.0,20.8,32.5,0.0,0.0,0.0,0.0,0.0,1,14.09,75.91,32.16,1,-30,,,,,0,LAT,LON,W,CRC,,29.0,1.0,2.0,STAT,,3.4320000000000004
2025-03-10 06:57:36-07:00,21.79,242.36300000000003,11.025,8.3895,17.496,410.0,20.8,32.5,0.0,0.0,0.0,0.0,0.0,1,14.05,21.44,34.61,1,-31,,,,,0,LAT,LON,W,CRC,,29.0,1.0,3.0,STAT,,3.4992
2025-03-10 06:58:36-07:00,21.79,243.452,11.277,9.1245,15.6,410.65,20.8,32.5,0.0,0.0,0.0,0.0,0.0,1,14.02,6.06,34.33,1,-32,,,,,0,LAT,LON,W,CRC,,28.0,1.0,2.0,STAT,,3.12
2025-03-10 06:59:36-07:00,21.79,244.211,11.268,7.9065,16.788,410.82,20.8,32.5,0.0,0.0,0.0,0.0,0.0,1,13.98,1.71,36.75,1,-31,,,,,0,LAT,LON,W,CRC,,27.0,1.0,2.0,STAT,,3.3576
2025-03-10 07:00:36-07:00,21.79,242.23100000000002,11.286,7.2975,18.372,410.94,20.8,32.6,0.0,0.0,0.0,0.0,0.0,1,13.98,0.48,34.88,1,-30,,,,,0,LAT,LON,W,CRC,,27.0,1.0,2.0,STAT,,3.6744000000000003
2025-03-10 07:01:36-07:00,21.79,252.86800000000002,10.116,7.413,17.232,410.98,20.8,32.5,0.0,0.0,0.0,0.0,0.0,1,13.95,0.14,31.01,1,-33,,,,,0,LAT,LON,W,CRC,,28.0,1.0,2.0,STAT,,3.4464
2025-03-10 07:02:37-07:00,21.79,242.95700000000002,10.854000000000001,8.4525,16.656,410.99,20.8,32.5,0.0,0.0,0.0,0.0,0.0,1,13.95,0.04,32.91,1,-31,,,,,0,LAT,LON,W,CRC,,28.0,1.0,2.0,STAT,,3.3312
2025-03-10 07:03:38-07:00,21.79,213.334,10.944,6.825,19.02,410.42,20.8,32.5,0.0,0.0,0.0,0.0,0.0,1,14.16,156.14,35.12,1,-20,,,,,0,LAT,LON,W,CRC,,28.0,2.0,3.0,STAT,,3.8040000000000003
2025-03-10 07:04:38-07:00,21.79,239.70100000000002,11.376000000000001,7.948500000000001,16.74,410.15,20.8,32.5,0.0,0.0,0.0,0.0,0.0,1,14.12,132.14,33.04,1,-30,,,,,0,LAT,LON,W,CRC,,26.0,1.0,2.0,STAT,,3.348
2025-03-10 07:05:39-07:00,21.79,237.303,10.881,8.484,15.743999999999998,410.05,20.8,32.5,0.0,0.0,0.0,0.0,0.0,1,14.09,37.32,34.98,1,-30,,,,,0,LAT,LON,W,CRC,,27.0,1.0,2.0,STAT,,3.1487999999999996
2025-03-10 07:06:39-07:00,21.79,238.161,11.313,8.421,17.328,410.02,20.8,32.6,0.0,0.0,0.0,0.0,0.0,1,14.02,10.54,30.6,1,-30,,,,,0,LAT,LON,W,CRC,,28.0,1.0,2.0,STAT,,3.4656000000000002
2025-03-10 07:07:39-07:00,21.79,239.49200000000002,10.935,8.0325,17.7,409.5,20.8,32.5,0.0,0.0,0.15,0.0,0.0,1,14.02,2.98,31.57,1,-29,,,,,0,LAT,LON,W,CRC,,28.0,1.0,2.0,STAT,,3.54
2025-03-10 07:08:39-07:00,21.79,240.17400000000004,11.448,8.169,16.956,408.56,20.8,32.6,0.0,0.0,0.05,0.0,0.0,1,13.98,0.84,32.81,1,-30,,,,,0,LAT,LON,W,CRC,,27.0,1.0,2.0,STAT,,3.3912
2025-03-10 07:09:35-07:00,21.79,232.859,11.367,8.106,18.119999999999997,407.1,20.8,32.5,0.0,0.0,0.02,0.0,0.0,1,13.98,0.26,36.88,1,-29,,,,,0,LAT,LON,W,CRC,,27.0,1.0,2.0,STAT,,3.6239999999999997
2025-03-10 07:10:35-07:00,21.78,236.75300000000001,10.296,7.8435,17.688,406.39,20.8,32.5,0.0,0.0,0.01,0.0,0.0,1,13.95,0.07,35.51,1,-29,,,,,0,LAT,LON,W,CRC,,27.0,1.0,2.0,STAT,,3.5376
2025-03-10 07:11:35-07:00,21.78,232.44100000000003,11.169,8.316,16.512,406.14,20.8,32.4,0.0,0.0,0.0,0.0,0.0,1,13.95,0.02,31.15,1,-27,,,,,0,LAT,LON,W,CRC,,27.0,1.0,2.0,STAT,,3.3024000000000004
2025-03-10 07:12:36-07:00,21.78,220.044,10.953,7.833,16.956,406.05,20.8,32.4,0.0,0.0,0.32,0.0,0.0,1,14.23,189.81,32.1,1,-22,,,,,0,LAT,LON,W,CRC,,26.0,2.0,2.0,STAT,,3.3912
2025-03-10 07:13:36-07:00,21.78,236.96200000000002,11.421,9.639,14.975999999999999,406.02,20.8,32.4,0.0,0.0,0.13,0.0,0.0,1,14.12,93.86,32.83,1,-30,,,,,0,LAT,LON,W,CRC,,27.0,1.0,2.0,STAT,,2.9952
2025-03-10 07:14:38-07:00,21.78,247.56600000000003,10.26,9.702,14.927999999999999,406.01,20.8,32.4,0.0,0.0,0.04,0.0,0.0,1,14.05,26.51,37.82,1,-33,,,,,0,LAT,LON,W,CRC,,27.0,1.0,2.0,STAT,,2.9856
2025-03-10 07:15:38-07:00,21.78,243.49600000000004,11.619,7.4025,17.256,406.0,20.8,32.4,0.0,0.0,0.09,0.0,0.0,1,14.02,7.49,35.15,1,-32,,,,,0,LAT,LON,W,CRC,,27.0,1.0,2.0,STAT,,3.4512
2025-03-10 07:16:38-07:00,21.78,239.327,9.882000000000001,7.1715,19.331999999999997,406.35,20.8,32.4,0.0,0.0,0.03,0.0,0.0,1,14.02,2.11,35.29,1,-30,,,,,0,LAT,LON,W,CRC,,28.0,1.0,2.0,STAT,,3.8663999999999996
2025-03-10 07:17:38-07:00,21.77,234.86100000000002,11.196,7.7700000000000005,16.86,406.77,20.8,32.5,0.0,0.0,0.01,0.0,0.0,1,13.98,0.6,32.43,1,-29,,,,,0,LAT,LON,W,CRC,,28.0,1.0,2.0,STAT,,3.372
2025-03-10 07:18:38-07:00,21.77,238.82100000000003,12.969000000000001,7.423500000000001,17.352,406.92,20.8,32.4,0.0,0.0,0.0,0.0,0.0,1,13.98,0.17,34.75,1,-30,,,,,0,LAT,LON,W,CRC,,26.0,1.0,2.0,STAT,,3.4704
2025-03-10 07:19:37-07:00,21.77,240.04200000000003,13.428,8.484,17.939999999999998,406.97,20.8,32.3,0.0,0.0,0.0,0.0,0.0,1,13.95,0.05,43.16,1,-30,,,,,0,LAT,LON,W,CRC,,26.0,1.0,3.0,STAT,,3.5879999999999996
2025-03-10 07:20:37-07:00,21.77,240.46,12.879000000000001,8.274000000000001,17.34,406.99,20.8,32.3,0.0,0.0,0.0,0.0,0.0,1,13.95,0.01,33.68,1,-30,,,,,0,LAT,LON,W,CRC,,26.0,1.0,2.0,STAT,,3.468
2025-03-10 07:21:37-07:00,21.77,242.66000000000003,12.51,8.9145,16.188,407.0,20.8,32.3,0.0,0.0,0.0,0.0,0.0,1,14.16,119.86,32.43,1,-31,,,,,0,LAT,LON,W,CRC,,26.0,1.0,2.0,STAT,,3.2376
2025-03-10 07:22:37-07:00,21.75,246.08100000000002,11.826,9.849000000000002,15.6,407.0,20.7,32.3,0.0,0.0,0.0,0.0,0.0,1,14.09,33.85,33.86,1,-32,,,,,0,LAT,LON,W,CRC,,27.0,1.0,2.0,STAT,,3.12
2025-03-10 07:23:37-07:00,21.75,244.03500000000003,10.566,8.568000000000001,16.872,407.0,20.8,32.4,0.0,0.0,0.0,0.0,0.0,1,14.05,9.56,30.53,1,-32,,,,,0,LAT,LON,W,CRC,,27.0,1.0,2.0,STAT,,3.3744
2025-03-10 07:24:40-07:00,21.73,243.848,10.503,7.7700000000000005,18.311999999999998,407.0,20.8,32.3,0.0,0.0,0.0,0.0,0.0,1,14.02,2.7,32.48,1,-31,,,,,0,LAT,LON,W,CRC,,27.0,1.0,2.0,STAT,,3.6624
2025-03-10 07:25:40-07:00,21.73,240.40500000000003,11.115,8.043000000000001,16.464,407.0,20.8,32.3,0.0,0.0,0.0,0.0,0.0,1,13.98,0.76,34.53,1,-30,,,,,0,LAT,LON,W,CRC,,28.0,1.0,2.0,STAT,,3.2927999999999997
2025-03-10 07:26:40-07:00,21.71,242.53900000000002,11.862,8.1795,17.604,407.0,20.8,32.3,0.0,0.0,0.11,0.0,0.0,1,13.98,0.22,34.0,1,-30,,,,,0,LAT,LON,W,CRC,,27.0,1.0,2.0,STAT,,3.5208
2025-03-10 07:27:40-07:00,21.7,235.15800000000002,12.420000000000002,7.581,18.78,407.0,20.8,32.3,0.0,0.0,0.04,0.0,0.0,1,13.95,0.06,31.81,1,-29,,,,,0,LAT,LON,W,CRC,,26.0,1.0,2.0,STAT,,3.7560000000000002
2025-03-10 07:28:40-07:00,21.7,232.342,11.808,8.442,17.412,407.0,20.8,32.3,0.0,0.0,0.01,0.0,0.0,1,13.95,0.02,32.63,1,-29,,,,,0,LAT,LON,W,CRC,,27.0,1.0,2.0,STAT,,3.4824
2025-03-10 07:29:41-07:00,21.7,206.987,12.303,7.024500000000001,18.78,407.0,20.7,32.3,0.0,0.0,0.08,0.0,0.0,1,14.19,236.13,35.24,1,-17,,,,,0,LAT,LON,W,CRC,,27.0,2.0,3.0,STAT,,3.7560000000000002
2025-03-10 07:30:41-07:00,21.7,238.52400000000003,12.186,8.7045,15.984,407.0,20.7,32.3,0.0,0.0,0.03,0.0,0.0,1,14.12,123.58,33.28,1,-30,,,,,0,LAT,LON,W,CRC,,26.0,2.0,2.0,STAT,,3.1968
2025-03-10 07:31:41-07:00,21.7,247.81900000000002,11.916,8.043000000000001,16.727999999999998,407.0,20.7,32.3,0.0,0.0,0.01,0.0,0.0,1,14.05,34.9,33.96,1,-33,,,,,0,LAT,LON,W,CRC,,26.0,1.0,2.0,STAT,,3.3455999999999997
2025-03-10 07:32:41-07:00,21.7,237.05,11.16,8.001000000000001,15.888,407.46,20.7,32.3,0.0,0.0,0.0,0.0,0.0,1,14.02,9.86,34.66,1,-30,,,,,0,LAT,LON,W,CRC,,27.0,1.0,2.0,STAT,,3.1776
2025-03-10 07:33:42-07:00,21.7,237.578,12.132000000000001,7.035,18.276,407.81,20.8,32.3,0.0,0.0,0.14,0.0,0.0,1,14.02,2.78,31.8,1,-30,,,,,0,LAT,LON,W,CRC,,26.0,1.0,2.0,STAT,,3.6552000000000002
2025-03-10 07:34:42-07:00,21.7,239.591,10.917000000000002,7.0665000000000004,17.796,407.93,20.7,32.3,0.0,0.0,0.05,0.0,0.0,1,13.98,0.79,33.12,1,-30,,,,,0,LAT,LON,W,CRC,,27.0,1.0,2.0,STAT,,3.5592
2025-03-10 07:35:37-07:00,21.7,228.93200000000002,10.242,6.8985,18.528,407.97,20.7,32.3,0.0,0.0,0.02,0.0,0.0,1,13.98,0.25,37.3,1,-27,,,,,0,LAT,LON,W,CRC,,28.0,1.0,2.0,STAT,,3.7056
2025-03-10 07:36:37-07:00,21.7,237.52300000000002,12.105,7.224,17.483999999999998,407.99,20.7,32.3,0.0,0.0,0.05,0.0,0.0,1,13.95,0.07,32.38,1,-30,,,,,0,LAT,LON,W,CRC,,26.0,0.0,1.0,STAT,,3.4968
