DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,WD,WS,PWR,BATT,CHRG,RUN,SD,RAW,253,75,0,-8,6,0.1,0.00000,0.00000.1,0.2,2713737487,281,-7,256291271,AQI
2025-02-26 22:26:38-08:00,23.29,404.69,12.834,14.185500000000001,2.544,508.47,22.4,31.5,0.79,1.47,1.52,0.0,0.0,1,13.95,4.59,28.34,1,-2,49.0,2,1,STAT,0,LAT,LON,W,CRC,,,,,1.6848
2025-02-26 22:27:38-08:00,23.29,402.831,12.717,13.9545,1.9919999999999998,505.58,22.4,31.7,0.68,1.62,1.64,0.0,0.0,1,13.95,1.3,30.72,1,0,48.0,3,1,STAT,0,LAT,LON,W,CRC,,,,,1.6944000000000004
2025-02-26 22:28:39-08:00,23.29,411.37800000000004,13.518,13.482000000000001,3.972,505.01,22.4,31.6,0.41,0.87,1.07,0.0,0.0,1,13.91,0.37,31.51,1,-3,48.0,2,2,STAT,0,LAT,LON,W,CRC,,,,,1.4904000000000002
2025-02-26 22:29:39-08:00,23.29,410.31100000000004,14.202,14.1225,2.892,505.08,22.4,31.6,0.41,0.87,0.95,0.0,0.0,1,13.87,0.1,32.91,1,-2,47.0,2,2,STAT,0,LAT,LON,W,CRC,,,,,1.2744
2025-02-26 22:30:39-08:00,23.29,405.05300000000005,13.68,13.4085,5.255999999999999,505.01,22.4,31.4,0.16,0.48,0.5,0.0,0.0,1,13.87,0.03,31.73,1,-2,47.0,3,2,STAT,0,LAT,LON,W,CRC,,,,,1.4352
2025-02-26 22:31:39-08:00,23.29,396.495,14.139000000000001,13.902000000000001,4.98,501.63,22.4,31.3,0.34,0.82,0.82,0.0,0.0,1,13.87,0.01,29.66,1,-2,47.0,3,2,STAT,0,LAT,LON,W,CRC,,,,,1.6520000000000001
2025-02-26 22:32:39-08:00,23.29,389.9170000000001,12.798,14.332500000000001,2.832,495.19,22.4,31.4,0.12,0.67,0.68,0.0,0.0,1,13.84,0.0,27.22,1,-2,48.0,3,1,STAT,0,LAT,LON,W,CRC,,,,,1.1024
2025-02-26 22:33:34-08:00,23.29,386.848,13.149,13.545000000000002,4.416,488.77,22.4,31.3,0.31,0.55,0.96,0.0,0.0,1,14.16,294.74,29.79,1,-2,48.0,3,2,STAT,0,LAT,LON,W,CRC,,,,,1.3232000000000002
2025-02-26 22:34:34-08:00,23.29,390.434,12.807,13.9335,2.28,484.42,22.4,31.3,0.2,0.48,0.61,0.0,0.0,1,14.05,83.24,27.69,1,-3,49.0,2,1,STAT,0,LAT,LON,W,CRC,,,,,0.84
2025-02-26 22:35:35-08:00,23.29,393.23900000000003,12.420000000000002,14.1015,3.7319999999999998,483.26,22.4,31.4,0.65,0.79,0.84,0.0,0.0,1,13.98,23.51,28.72,1,-3,49.0,2,1,STAT,0,LAT,LON,W,CRC,,,,,1.3784
2025-02-26 22:36:35-08:00,23.29,386.529,13.014000000000001,13.576500000000001,3.756,484.16,22.4,31.2,0.41,1.13,1.23,0.0,0.0,1,13.95,6.64,30.54,1,-1,49.0,3,1,STAT,0,LAT,LON,W,CRC,,,,,1.6551999999999998
2025-02-26 22:37:35-08:00,23.31,385.80300000000005,13.311,13.618500000000001,4.967999999999999,484.71,22.4,31.3,0.54,1.12,1.48,0.0,0.0,1,13.95,1.88,26.57,1,-3,49.0,2,1,STAT,0,LAT,LON,W,CRC,,,,,1.8896
2025-02-26 22:38:35-08:00,23.34,384.24100000000004,13.869,14.4795,1.416,484.74,22.4,31.3,0.79,1.25,1.48,0.0,0.0,1,13.91,0.53,36.15,1,-2,48.0,2,1,STAT,0,LAT,LON,W,CRC,,,,,1.2832
2025-02-26 22:39:35-08:00,23.36,383.141,13.914000000000001,14.847000000000001,2.184,484.41,22.4,31.2,0.8,1.21,1.29,0.0,0.0,1,13.91,0.15,31.88,1,-2,48.0,2,2,STAT,0,LAT,LON,W,CRC,,,,,1.4048
2025-02-26 22:40:35-08:00,23.37,380.27000000000004,13.536,13.6815,3.468,483.56,22.4,31.2,0.67,1.13,1.15,0.0,0.0,1,13.87,0.04,28.2,1,-2,48.0,2,2,STAT,0,LAT,LON,W,CRC,,,,,1.5976
2025-02-26 22:41:35-08:00,23.37,376.981,13.086,14.721,1.692,481.57,22.4,31.2,0.31,0.59,0.8,0.0,0.0,1,13.87,0.01,27.18,1,0,49.0,3,1,STAT,0,LAT,LON,W,CRC,,,,,0.8104
2025-02-26 22:42:36-08:00,23.38,376.904,13.032,14.553,3.1079999999999997,480.3,22.4,31.2,0.18,0.75,0.81,0.0,0.0,1,13.87,0.0,28.52,1,-1,49.0,2,2,STAT,0,LAT,LON,W,CRC,,,,,1.2216
2025-02-26 22:43:38-08:00,23.38,377.38800000000003,12.366,15.498000000000001,2.304,479.75,22.5,31.4,0.05,0.75,0.77,0.0,0.0,1,14.16,257.02,32.39,1,-2,49.0,2,2,STAT,0,LAT,LON,W,CRC,,,,,1.0608
2025-02-26 22:44:38-08:00,23.39,381.62300000000005,13.446,15.1095,1.728,481.49,22.5,31.4,0.3,1.03,1.04,0.0,0.0,1,14.05,108.24,29.82,1,-5,47.0,2,2,STAT,0,LAT,LON,W,CRC,,,,,1.1696
2025-02-26 22:45:38-08:00,23.39,376.497,14.103,14.9625,3.924,483.4,22.5,31.4,0.17,0.96,0.96,0.0,0.0,1,14.02,30.57,31.09,1,-1,47.0,2,2,STAT,0,LAT,LON,W,CRC,,,,,1.5528
2025-02-26 22:46:38-08:00,23.39,381.3260000000001,14.049,13.5975,4.848,485.62,22.5,31.5,0.1,0.94,0.99,0.0,0.0,1,13.98,8.63,27.0,1,-2,47.0,2,1,STAT,0,LAT,LON,W,CRC,,,,,1.7216
2025-02-26 22:47:38-08:00,23.39,382.7780000000001,14.211,13.5135,2.856,489.84,22.5,31.4,0.07,0.66,1.0,0.0,0.0,1,13.95,2.44,26.98,1,-3,48.0,1,1,STAT,0,LAT,LON,W,CRC,,,,,1.0992000000000002
2025-02-26 22:48:40-08:00,23.39,373.58200000000005,13.014000000000001,13.524000000000001,3.768,490.13,22.5,31.2,0.2,0.63,0.79,0.0,0.0,1,13.91,0.69,36.64,1,-1,49.0,2,2,STAT,0,LAT,LON,W,CRC,,,,,1.2576
2025-02-26 22:49:40-08:00,23.39,377.97100000000006,12.699,14.0175,2.52,488.12,22.5,31.2,0.17,0.53,0.92,0.0,0.0,1,13.91,0.19,33.91,1,-3,49.0,2,1,STAT,0,LAT,LON,W,CRC,,,,,0.928
2025-02-26 22:50:40-08:00,23.39,380.149,13.518,14.920500000000002,1.8479999999999999,484.18,22.5,31.2,0.09,0.67,1.15,0.0,0.0,1,13.87,0.05,32.62,1,-5,49.0,3,1,STAT,0,LAT,LON,W,CRC,,,,,0.9056
2025-02-26 22:51:40-08:00,23.39,376.497,13.401000000000002,14.7315,3.792,481.18,22.5,31.2,0.4,0.75,0.91,0.0,0.0,1,13.87,0.02,30.01,1,-3,49.0,3,2,STAT,0,LAT,LON,W,CRC,,,,,1.3584
2025-02-26 22:52:40-08:00,23.39,377.78400000000005,12.915,14.721,4.032,479.77,22.5,31.2,0.13,0.29,0.34,0.0,0.0,1,13.87,0.0,26.57,1,-4,50.0,2,2,STAT,0,LAT,LON,W,CRC,,,,,1.0384
2025-02-26 22:53:41-08:00,23.39,377.641,12.447000000000001,13.9755,1.9679999999999997,479.27,22.5,31.2,0.22,0.35,0.37,0.0,0.0,1,13.84,0.0,30.18,1,-5,51.0,3,1,STAT,0,LAT,LON,W,CRC,,,,,0.6736
2025-02-26 22:54:42-08:00,23.39,376.61800000000005,13.644,13.0725,4.5,479.09,22.5,31.2,0.36,0.85,0.86,0.0,0.0,1,14.09,150.35,31.69,1,-4,49.0,2,1,STAT,0,LAT,LON,W,CRC,,,,,1.58
2025-02-26 22:55:42-08:00,23.39,379.56600000000003,13.383,13.839,1.296,478.95,22.5,31.2,0.76,1.18,1.19,0.0,0.0,1,14.02,42.46,29.56,1,-3,49.0,2,1,STAT,0,LAT,LON,W,CRC,,,,,1.2032
2025-02-26 22:56:42-08:00,23.39,381.172,13.914000000000001,13.104000000000001,4.74,478.98,22.5,31.3,0.32,0.83,0.83,0.0,0.0,1,13.98,11.99,30.54,1,-3,49.0,3,1,STAT,0,LAT,LON,W,CRC,,,,,1.612
2025-02-26 22:57:42-08:00,23.39,382.107,13.284,13.8495,4.728,479.43,22.5,31.3,0.12,0.41,0.41,0.0,0.0,1,13.95,3.39,26.21,1,-4,50.0,2,2,STAT,0,LAT,LON,W,CRC,,,,,1.2736
2025-02-26 22:58:42-08:00,23.39,380.85300000000007,12.897,14.185500000000001,3.9119999999999995,480.07,22.5,31.2,0.04,0.42,0.59,0.0,0.0,1,13.95,0.96,27.24,1,-4,50.0,3,2,STAT,0,LAT,LON,W,CRC,,,,,1.1184
2025-02-26 22:59:41-08:00,23.39,374.4510000000001,14.112,15.7185,0.564,480.02,22.5,31.2,0.39,0.72,0.78,0.0,0.0,1,13.91,0.27,35.34,1,-3,49.0,2,1,STAT,0,LAT,LON,W,CRC,,,,,0.6888
2025-02-26 23:00:42-08:00,23.39,368.7420000000001,14.534999999999998,15.561000000000002,2.376,479.32,22.5,31.2,0.28,0.55,0.57,0.0,0.0,1,13.87,0.08,30.56,1,-1,48.0,3,2,STAT,0,LAT,LON,W,CRC,,,,,0.9152
2025-02-26 23:01:42-08:00,23.39,369.424,13.599,15.162,2.208,478.76,22.5,31.2,0.16,0.76,0.81,0.0,0.0,1,13.87,0.02,28.5,1,-3,49.0,3,1,STAT,0,LAT,LON,W,CRC,,,,,1.0496
2025-02-26 23:02:42-08:00,23.39,371.47,14.796000000000001,13.1565,4.932,477.78,22.5,31.2,0.21,0.94,1.02,0.0,0.0,1,13.87,0.01,30.11,1,-4,47.0,2,1,STAT,0,LAT,LON,W,CRC,,,,,1.7384000000000002
2025-02-26 23:03:42-08:00,23.39,370.87600000000003,13.311,14.584500000000002,2.94,477.45,22.5,31.2,0.59,1.06,1.09,0.0,0.0,1,13.84,0.0,31.32,1,-4,49.0,3,1,STAT,0,LAT,LON,W,CRC,,,,,1.436
2025-02-26 23:04:38-08:00,23.4,366.46500000000003,13.446,15.687,3.7439999999999998,477.27,22.5,31.2,0.26,0.82,0.93,0.0,0.0,1,14.16,252.4,35.68,1,-3,49.0,3,2,STAT,0,LAT,LON,W,CRC,,,,,1.4048
2025-02-26 23:05:38-08:00,23.41,368.665,13.473,14.973,3.144,477.25,22.5,31.3,0.09,0.59,0.78,0.0,0.0,1,14.05,71.29,31.27,1,-4,49.0,2,2,STAT,0,LAT,LON,W,CRC,,,,,1.1008
2025-02-26 23:06:38-08:00,23.43,367.862,12.213000000000001,13.786500000000002,4.188,477.74,22.5,31.4,0.18,0.92,0.99,0.0,0.0,1,13.98,20.13,26.6,1,-3,50.0,2,1,STAT,0,LAT,LON,W,CRC,,,,,1.5736
2025-02-26 23:07:39-08:00,23.45,367.60900000000004,13.167000000000002,14.637,2.7479999999999998,478.31,22.5,31.2,0.22,0.8,1.03,0.0,0.0,1,13.95,5.69,28.34,1,-2,49.0,3,2,STAT,0,LAT,LON,W,CRC,,,,,1.1896
2025-02-26 23:08:39-08:00,23.46,366.333,13.581,14.8995,2.052,478.76,22.5,31.2,0.19,0.86,0.94,0.0,0.0,1,13.95,1.61,30.69,1,-5,49.0,2,1,STAT,0,LAT,LON,W,CRC,,,,,1.0984
2025-02-26 23:09:40-08:00,23.46,361.25100000000003,14.202,13.6815,3.6359999999999997,478.27,22.5,31.3,0.06,0.34,0.71,0.0,0.0,1,13.91,0.45,39.85,1,-5,48.0,3,1,STAT,0,LAT,LON,W,CRC,,,,,0.9992
2025-02-26 23:10:40-08:00,23.47,359.4030000000001,13.365,14.343,3.0599999999999996,478.09,22.5,31.3,0.02,0.32,0.58,0.0,0.0,1,13.91,0.13,30.75,1,-4,50.0,3,1,STAT,0,LAT,LON,W,CRC,,,,,0.868
2025-02-26 23:11:40-08:00,23.47,361.35,13.401000000000002,14.8785,2.052,478.72,22.5,31.3,0.01,0.42,0.54,0.0,0.0,1,13.87,0.04,29.15,1,-3,51.0,2,2,STAT,0,LAT,LON,W,CRC,,,,,0.7464000000000001
2025-02-26 23:12:40-08:00,23.48,362.89,13.878,14.248500000000002,2.928,479.55,22.5,31.2,0.3,0.83,0.87,0.0,0.0,1,13.87,0.01,31.15,1,-5,50.0,2,1,STAT,0,LAT,LON,W,CRC,,,,,1.2496
2025-02-26 23:13:40-08:00,23.48,358.468,13.707,14.091000000000001,4.524,478.95,22.5,31.4,0.23,0.95,0.97,0.0,0.0,1,13.87,0.0,26.87,1,-4,50.0,3,2,STAT,0,LAT,LON,W,CRC,,,,,1.6648
2025-02-26 23:14:41-08:00,23.48,362.329,12.951,13.440000000000001,4.068,482.27,22.5,31.5,0.08,0.52,0.64,0.0,0.0,1,14.16,297.6,35.33,1,-3,51.0,3,1,STAT,0,LAT,LON,W,CRC,,,,,1.2296
2025-02-26 23:15:41-08:00,23.48,363.00000000000006,13.869,14.4585,3.492,488.4,22.5,31.3,0.28,0.72,0.96,0.0,0.0,1,14.05,112.57,34.51,1,-4,50.0,2,1,STAT,0,LAT,LON,W,CRC,,,,,1.2744
2025-02-26 23:16:41-08:00,23.49,359.48,13.149,15.3195,2.364,490.05,22.5,31.3,0.2,0.87,1.1,0.0,0.0,1,14.02,31.79,27.21,1,-4,51.0,2,1,STAT,0,LAT,LON,W,CRC,,,,,1.1688
2025-02-26 23:17:41-08:00,23.49,361.26200000000006,13.293,15.813,-0.192,489.03,22.5,31.5,0.08,0.39,1.07,0.0,0.0,1,13.98,8.98,27.58,1,-5,49.0,3,1,STAT,0,LAT,LON,W,CRC,,,,,0.27360000000000007
2025-02-26 23:18:41-08:00,23.49,363.77000000000004,13.869,15.099000000000002,1.308,490.99,22.5,31.4,0.03,0.15,0.37,0.0,0.0,1,13.95,2.54,30.25,1,-5,49.0,4,1,STAT,0,LAT,LON,W,CRC,,,,,0.3816
2025-02-26 23:19:42-08:00,23.49,362.56000000000006,13.428,14.521500000000001,2.304,492.91,22.5,31.5,0.32,0.72,0.99,0.0,0.0,1,13.91,0.72,35.16,1,-3,51.0,3,1,STAT,0,LAT,LON,W,CRC,,,,,1.0368
2025-02-26 23:20:42-08:00,23.49,359.98600000000005,13.365,13.524000000000001,3.0839999999999996,494.88,22.5,31.4,0.39,0.86,1.18,0.0,0.0,1,13.91,0.2,29.34,1,-3,51.0,2,1,STAT,0,LAT,LON,W,CRC,,,,,1.3048000000000002
2025-02-26 23:21:42-08:00,23.49,359.733,13.518,14.7315,0.9839999999999999,495.31,22.5,31.5,0.23,0.63,0.73,0.0,0.0,1,13.87,0.06,31.13,1,-5,50.0,3,1,STAT,0,LAT,LON,W,CRC,,,,,0.7008
2025-02-26 23:22:42-08:00,23.49,351.69200000000006,13.014000000000001,14.7315,2.5079999999999996,493.9,22.5,31.3,0.26,0.83,0.86,0.0,0.0,1,13.87,0.02,32.02,1,-4,51.0,3,2,STAT,0,LAT,LON,W,CRC,,,,,1.1656
2025-02-26 23:23:42-08:00,23.49,348.821,13.275,15.792,1.392,488.63,22.5,31.2,0.47,1.01,1.02,0.0,0.0,1,13.87,0.0,27.59,1,-6,51.0,2,1,STAT,0,LAT,LON,W,CRC,,,,,1.0864
2025-02-26 23:24:43-08:00,23.49,345.47700000000003,13.869,14.889000000000001,2.592,483.92,22.5,31.4,0.15,0.76,0.76,0.0,0.0,1,14.05,167.1,29.93,1,-4,51.0,2,1,STAT,0,LAT,LON,W,CRC,,,,,1.1264000000000003
2025-02-26 23:25:44-08:00,23.49,348.59,14.481,14.8155,2.292,482.48,22.5,31.3,0.37,0.78,0.95,0.0,0.0,1,14.09,168.74,31.0,1,-6,49.0,2,1,STAT,0,LAT,LON,W,CRC,,,,,1.0824
2025-02-26 23:26:44-08:00,23.49,350.966,14.238000000000001,15.350999999999999,1.056,482.25,22.5,31.4,0.33,0.85,0.94,0.0,0.0,1,14.02,47.66,30.67,1,-5,49.0,2,1,STAT,0,LAT,LON,W,CRC,,,,,0.8912000000000001
2025-02-26 23:27:44-08:00,23.49,348.865,13.869,15.309000000000001,1.74,483.24,22.5,31.4,0.27,0.61,0.64,0.0,0.0,1,13.98,13.46,29.95,1,-5,50.0,2,2,STAT,0,LAT,LON,W,CRC,,,,,0.8360000000000001
2025-02-26 23:28:44-08:00,23.49,351.516,13.338000000000001,15.6975,1.404,484.63,22.5,31.4,0.23,0.42,0.74,0.0,0.0,1,13.95,3.8,26.5,1,-6,51.0,2,2,STAT,0,LAT,LON,W,CRC,,,,,0.6168
2025-02-26 23:29:45-08:00,23.49,345.89500000000004,14.049,15.120000000000001,2.784,485.61,22.6,31.4,0.26,0.6,0.83,0.0,0.0,1,13.95,1.07,28.56,1,-5,49.0,3,2,STAT,0,LAT,LON,W,CRC,,,,,1.0368
2025-02-26 23:30:46-08:00,23.49,345.45500000000004,13.698,14.836500000000001,1.572,485.09,22.5,31.3,0.14,0.55,0.63,0.0,0.0,1,13.91,0.3,31.8,1,-6,50.0,3,1,STAT,0,LAT,LON,W,CRC,,,,,0.7544000000000001
2025-02-26 23:31:46-08:00,23.49,340.736,13.527,14.741999999999999,1.7999999999999998,483.49,22.5,31.3,0.08,0.39,0.41,0.0,0.0,1,13.91,0.09,28.44,1,-6,50.0,3,1,STAT,0,LAT,LON,W,CRC,,,,,0.672
2025-02-26 23:32:46-08:00,23.49,339.119,13.968,14.741999999999999,2.184,482.52,22.5,31.4,0.39,0.62,0.63,0.0,0.0,1,13.87,0.02,31.49,1,-5,50.0,3,1,STAT,0,LAT,LON,W,CRC,,,,,0.9328000000000001
2025-02-26 23:33:46-08:00,23.49,342.36400000000003,13.761,15.561000000000002,2.016,482.18,22.5,31.3,0.32,0.46,0.46,0.0,0.0,1,13.87,0.01,26.14,1,-6,50.0,2,1,STAT,0,LAT,LON,W,CRC,,,,,0.7712000000000001
2025-02-26 23:34:46-08:00,23.49,338.25,14.013,15.540000000000001,1.572,482.06,22.5,31.3,0.29,0.46,0.46,0.0,0.0,1,13.84,0.0,26.34,1,-6,49.0,3,2,STAT,0,LAT,LON,W,CRC,,,,,0.6824000000000001
2025-02-26 23:35:47-08:00,23.49,337.77700000000004,13.185,15.120000000000001,2.244,481.75,22.5,31.4,0.44,0.77,0.77,0.0,0.0,1,14.12,203.95,33.17,1,-8,51.0,3,1,STAT,0,LAT,LON,W,CRC,,,,,1.0648000000000002
2025-02-26 23:36:47-08:00,23.49,335.90700000000004,12.860999999999999,14.143500000000001,3.1559999999999997,481.26,22.6,31.5,0.23,0.49,0.49,0.0,0.0,1,14.02,57.6,31.27,1,-6,51.0,2,1,STAT,0,LAT,LON,W,CRC,,,,,1.0232
2025-02-26 23:37:47-08:00,23.49,341.297,13.266,14.427000000000001,2.7119999999999997,481.5,22.6,31.4,0.25,0.42,0.42,0.0,0.0,1,13.98,16.27,27.15,1,-8,50.0,2,2,STAT,0,LAT,LON,W,CRC,,,,,0.8784000000000001
2025-02-26 23:38:47-08:00,23.49,338.36000000000007,14.148000000000001,13.943999999999999,4.32,481.98,22.5,31.4,0.33,0.56,0.56,0.0,0.0,1,13.95,4.59,28.47,1,-6,50.0,2,2,STAT,0,LAT,LON,W,CRC,,,,,1.3120000000000003
2025-02-26 23:39:47-08:00,23.49,340.747,12.482999999999999,13.8915,3.2039999999999997,482.73,22.5,31.6,0.18,0.64,0.64,0.0,0.0,1,13.95,1.3,30.4,1,-7,51.0,2,1,STAT,0,LAT,LON,W,CRC,,,,,1.1528
2025-02-26 23:40:41-08:00,23.49,340.56000000000006,14.058,14.259,2.904,484.2,22.6,31.4,0.54,1.26,1.43,0.0,0.0,1,13.91,0.41,30.97,1,-6,50.0,2,2,STAT,0,LAT,LON,W,CRC,,,,,1.5888
2025-02-26 23:41:41-08:00,23.49,339.66900000000004,13.662,14.805,3.024,484.82,22.5,31.5,0.22,0.86,0.91,0.0,0.0,1,13.91,0.12,28.09,1,-6,50.0,3,2,STAT,0,LAT,LON,W,CRC,,,,,1.2928000000000002
2025-02-26 23:42:42-08:00,23.49,339.15200000000004,13.455,14.574000000000002,2.34,485.34,22.5,31.4,0.27,0.71,0.86,0.0,0.0,1,13.87,0.03,29.03,1,-6,52.0,3,1,STAT,0,LAT,LON,W,CRC,,,,,1.036
2025-02-26 23:43:42-08:00,23.5,338.43700000000007,13.302,13.5555,3.828,486.09,22.5,31.4,0.12,0.62,0.68,0.0,0.0,1,13.87,0.01,28.21,1,-8,51.0,3,1,STAT,0,LAT,LON,W,CRC,,,,,1.2616
2025-02-26 23:44:42-08:00,23.51,338.129,12.906,13.7025,3.78,485.5,22.5,31.5,0.51,0.98,1.04,0.0,0.0,1,13.87,0.0,27.44,1,-9,52.0,3,2,STAT,0,LAT,LON,W,CRC,,,,,1.54
2025-02-26 23:45:42-08:00,23.52,332.354,11.997,13.912500000000001,2.64,486.05,22.6,31.5,0.28,1.14,1.54,0.0,0.0,1,14.19,326.5,35.94,1,-4,52.0,3,2,STAT,0,LAT,LON,W,CRC,,,,,1.44
2025-02-26 23:46:42-08:00,23.54,333.83900000000006,12.294,15.33,1.536,487.32,22.6,31.3,0.3,1.2,1.53,0.0,0.0,1,14.05,109.1,32.26,1,-7,52.0,3,2,STAT,0,LAT,LON,W,CRC,,,,,1.2671999999999999
2025-02-26 23:47:42-08:00,23.56,329.604,11.610000000000001,15.5295,1.092,486.56,22.6,31.3,0.35,0.83,0.94,0.0,0.0,1,14.02,30.81,26.74,1,-7,52.0,2,1,STAT,0,LAT,LON,W,CRC,,,,,0.8824000000000001
2025-02-26 23:48:43-08:00,23.56,331.716,12.654,14.406,2.844,486.53,22.6,31.5,0.23,0.92,1.05,0.0,0.0,1,13.98,8.7,27.62,1,-7,51.0,2,1,STAT,0,LAT,LON,W,CRC,,,,,1.3048000000000002
2025-02-26 23:49:43-08:00,23.57,327.91,12.870000000000001,15.834000000000001,-0.168,489.32,22.6,31.4,0.08,1.07,1.16,0.0,0.0,1,13.95,2.46,29.17,1,-6,51.0,2,1,STAT,0,LAT,LON,W,CRC,,,,,0.8224000000000001
2025-02-26 23:50:42-08:00,23.57,324.456,13.014000000000001,15.078,1.6440000000000001,488.96,22.6,31.3,0.21,1.26,1.3,0.0,0.0,1,13.91,0.69,31.54,1,-6,51.0,3,2,STAT,0,LAT,LON,W,CRC,,,,,1.3368
2025-02-26 23:51:42-08:00,23.58,325.556,12.717,13.9755,3.864,486.54,22.6,31.3,0.27,1.2,1.38,0.0,0.0,1,13.91,0.2,32.3,1,-6,52.0,3,2,STAT,0,LAT,LON,W,CRC,,,,,1.7328000000000001
2025-02-26 23:52:43-08:00,23.58,330.51700000000005,12.087,14.0175,3.2279999999999998,485.29,22.6,31.3,0.23,0.89,0.98,0.0,0.0,1,13.87,0.06,33.16,1,-7,53.0,2,1,STAT,0,LAT,LON,W,CRC,,,,,1.3576000000000001
2025-02-26 23:53:43-08:00,23.58,330.58299999999997,11.421,13.755,4.919999999999999,498.95,22.6,31.9,0.21,0.95,0.98,0.0,0.0,1,13.87,0.02,28.41,1,-4,53.0,2,1,STAT,0,LAT,LON,W,CRC,,,,,1.7439999999999998
2025-02-26 23:54:43-08:00,23.59,334.653,12.816,14.490000000000002,2.7359999999999998,522.93,22.6,31.6,0.13,0.59,0.83,0.0,0.0,1,13.87,0.0,28.66,1,-7,52.0,2,2,STAT,0,LAT,LON,W,CRC,,,,,1.0192
2025-02-26 23:55:45-08:00,23.59,329.76900000000006,11.943,13.6815,2.832,525.37,22.6,31.6,0.13,0.4,0.49,0.0,0.0,1,14.05,168.07,33.71,1,-6,52.0,2,2,STAT,0,LAT,LON,W,CRC,,,,,0.8864000000000001
2025-02-26 23:56:45-08:00,23.58,331.78200000000004,10.314000000000002,15.214500000000001,3.408,526.48,22.6,32.0,0.19,0.48,0.51,0.0,0.0,1,14.09,167.99,29.08,1,-4,53.0,2,2,STAT,0,LAT,LON,W,CRC,,,,,1.0655999999999999
2025-02-26 23:57:45-08:00,23.59,335.115,11.844000000000001,14.427000000000001,2.496,538.69,22.6,31.7,0.08,0.64,0.65,0.0,0.0,1,14.02,47.45,28.27,1,-5,53.0,2,2,STAT,0,LAT,LON,W,CRC,,,,,1.0112
2025-02-26 23:58:45-08:00,23.59,330.286,12.744,14.1015,3.348,534.11,22.6,31.4,0.12,0.6,0.6,0.0,0.0,1,13.98,13.4,30.9,1,-7,52.0,2,2,STAT,0,LAT,LON,W,CRC,,,,,1.1496
2025-02-26 23:59:45-08:00,23.59,327.91,12.51,14.217,4.176,514.4,22.6,31.4,0.28,0.62,0.87,0.0,0.0,1,13.95,3.78,25.99,1,-6,52.0,3,2,STAT,0,LAT,LON,W,CRC,,,,,1.3312
2025-02-27 00:00:46-08:00,23.59,326.67800000000005,11.934,15.309000000000001,0.876,499.15,22.6,31.5,0.3,0.89,1.0,0.0,0.0,1,13.95,1.07,27.82,1,-7,53.0,2,1,STAT,0,LAT,LON,W,CRC,,,,,0.8872000000000001
2025-02-27 00:01:47-08:00,23.59,325.71000000000004,12.663,14.3535,3.096,493.78,22.6,31.4,0.1,1.04,1.08,0.0,0.0,1,13.91,0.3,31.48,1,-6,52.0,2,2,STAT,0,LAT,LON,W,CRC,,,,,1.4512
2025-02-27 00:02:47-08:00,23.59,323.55400000000003,12.447000000000001,14.343,2.4359999999999995,491.04,22.6,31.4,0.08,0.81,1.05,0.0,0.0,1,13.91,0.09,27.19,1,-6,52.0,2,2,STAT,0,LAT,LON,W,CRC,,,,,1.1352
2025-02-27 00:03:47-08:00,23.59,328.504,12.573,14.741999999999999,1.404,489.1,22.6,31.5,0.08,0.61,0.68,0.0,0.0,1,13.87,0.02,27.27,1,-9,51.0,2,1,STAT,0,LAT,LON,W,CRC,,,,,0.7687999999999999
2025-02-27 00:04:47-08:00,23.59,328.33900000000006,12.375,14.5005,3.36,488.39,22.6,31.5,0.06,0.41,0.5,0.0,0.0,1,13.87,0.01,30.02,1,-8,51.0,2,2,STAT,0,LAT,LON,W,CRC,,,,,1.0
2025-02-27 00:05:48-08:00,23.59,327.76700000000005,12.636,13.198500000000001,4.452,488.14,22.6,31.4,0.11,0.7,0.74,0.0,0.0,1,13.87,0.0,28.79,1,-9,52.0,2,1,STAT,0,LAT,LON,W,CRC,,,,,1.4504000000000001
2025-02-27 00:06:48-08:00,23.59,321.981,12.267000000000001,14.5425,2.28,488.05,22.6,31.3,0.04,0.67,0.68,0.0,0.0,1,14.12,224.21,35.66,1,-8,52.0,2,1,STAT,0,LAT,LON,W,CRC,,,,,0.992
2025-02-27 00:07:48-08:00,23.59,319.35200000000003,13.041,13.482000000000001,4.728,487.72,22.6,31.3,0.46,0.89,0.89,0.0,0.0,1,14.02,63.32,30.22,1,-7,51.0,2,2,STAT,0,LAT,LON,W,CRC,,,,,1.6576
2025-02-27 00:08:48-08:00,23.59,317.04200000000003,12.978,13.587,6.192,486.98,22.6,31.3,0.3,0.87,1.13,0.0,0.0,1,13.98,17.88,31.8,1,-6,52.0,2,2,STAT,0,LAT,LON,W,CRC,,,,,1.9344000000000001
2025-02-27 00:09:48-08:00,23.59,319.04400000000004,12.96,13.671,6.696,486.35,22.6,31.3,0.1,0.77,0.86,0.0,0.0,1,13.95,5.05,27.14,1,-6,51.0,3,2,STAT,0,LAT,LON,W,CRC,,,,,1.9552
2025-02-27 00:10:48-08:00,23.59,319.58299999999997,12.852,13.6815,4.476,485.58,22.6,31.3,0.29,0.68,0.71,0.0,0.0,1,13.95,1.43,27.52,1,-8,51.0,2,2,STAT,0,LAT,LON,W,CRC,,,,,1.4392
