DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,WD,WS,PWR,BATT,CHRG,RUN,SD,RAW,132,54,3,0,6,0.1,0.00000,0.00000.1,0.2,1601371615,478,20,-2,1513535881,AQI
2025-03-08 04:28:32-08:00,22.99,743.9300000000001,14.904,10.5945,17.784,518.89,21.8,29.9,1.33,2.08,2.17,0.0,0.0,1,13.98,0.7,31.48,1,-65,15.0,2.0,3.0,STAT,0,LAT,LON,W,CRC,,,,,,5.2208000000000006
2025-03-08 04:29:34-08:00,22.99,745.5140000000001,14.670000000000002,9.8595,18.864,518.96,21.8,29.9,1.53,2.56,2.65,0.0,0.0,1,13.98,0.2,30.35,1,-64,14.0,1.0,4.0,STAT,0,LAT,LON,W,CRC,,,,,,5.8208
2025-03-08 04:30:34-08:00,22.99,756.7780000000001,14.004000000000001,10.038,19.056,519.65,21.8,30.0,1.36,2.25,2.61,0.0,0.0,1,13.95,0.06,31.86,1,-66,15.0,1.0,4.0,STAT,0,LAT,LON,W,CRC,,,,,,5.6112
2025-03-08 04:31:34-08:00,22.99,761.0130000000001,14.355,11.13,17.472,521.03,21.8,30.0,1.06,2.11,2.23,0.0,0.0,1,13.95,0.02,33.47,1,-66,14.0,2.0,3.0,STAT,0,LAT,LON,W,CRC,,,,,,5.1824
2025-03-08 04:32:34-08:00,22.99,765.666,15.588000000000001,10.6785,17.22,522.84,21.8,30.0,1.37,2.24,2.44,0.0,0.0,1,13.91,0.0,32.8,1,-66,13.0,2.0,3.0,STAT,0,LAT,LON,W,CRC,,,,,,5.236000000000001
2025-03-08 04:33:34-08:00,22.98,776.8310000000001,14.822999999999999,10.804499999999999,16.764,524.16,21.8,30.0,1.14,2.18,2.24,0.0,0.0,1,14.16,115.75,30.1,1,-68,14.0,1.0,3.0,STAT,0,LAT,LON,W,CRC,,,,,,5.0968
2025-03-08 04:34:33-08:00,22.98,783.2330000000001,15.120000000000001,10.017,17.483999999999998,524.68,21.8,30.0,0.98,1.95,2.14,0.0,0.0,1,14.09,32.69,38.48,1,-69,14.0,1.0,3.0,STAT,0,LAT,LON,W,CRC,,,,,,5.0568
2025-03-08 04:35:33-08:00,22.98,782.474,14.058,10.248,17.772,525.54,21.8,30.0,0.98,1.68,1.74,0.0,0.0,1,14.05,9.23,35.8,1,-68,14.0,1.0,3.0,STAT,0,LAT,LON,W,CRC,,,,,,4.8984
2025-03-08 04:36:34-08:00,22.98,778.767,13.860000000000001,10.227,17.256,525.54,21.7,30.0,0.78,1.77,1.96,0.0,0.0,1,14.02,2.61,32.19,1,-66,15.0,1.0,3.0,STAT,0,LAT,LON,W,CRC,,,,,,4.8672
2025-03-08 04:37:34-08:00,22.98,784.7070000000001,14.148000000000001,10.7415,17.46,525.19,21.8,30.0,0.66,1.42,1.7,0.0,0.0,1,13.98,0.74,31.47,1,-66,14.0,1.0,4.0,STAT,0,LAT,LON,W,CRC,,,,,,4.628
2025-03-08 04:38:34-08:00,22.98,785.0920000000001,14.733,10.059000000000001,18.06,525.07,21.8,30.0,0.84,1.79,1.89,0.0,0.0,1,13.98,0.21,32.74,1,-66,13.0,2.0,3.0,STAT,0,LAT,LON,W,CRC,,,,,,5.0440000000000005
2025-03-08 04:39:30-08:00,22.97,792.561,14.427000000000001,10.206000000000001,16.656,525.48,21.8,30.1,1.03,2.05,2.3,0.0,0.0,1,13.95,0.07,38.87,1,-67,13.0,2.0,3.0,STAT,0,LAT,LON,W,CRC,,,,,,4.9712
2025-03-08 04:40:30-08:00,22.97,801.0640000000001,14.301,9.491999999999999,17.352,525.96,21.8,30.1,1.19,2.19,2.27,0.0,0.0,1,13.95,0.02,34.67,1,-67,13.0,1.0,3.0,STAT,0,LAT,LON,W,CRC,,,,,,5.2224
2025-03-08 04:41:30-08:00,22.97,804.3750000000001,14.769,9.4605,18.323999999999998,526.57,21.8,30.0,0.84,1.72,1.75,0.0,0.0,1,13.91,0.01,35.67,1,-68,13.0,2.0,4.0,STAT,0,LAT,LON,W,CRC,,,,,,5.0408
2025-03-08 04:42:30-08:00,22.97,808.148,15.165000000000001,10.489500000000001,17.316,526.85,21.8,30.0,0.69,1.6,1.61,0.0,0.0,1,14.16,199.03,30.23,1,-68,12.0,1.0,4.0,STAT,0,LAT,LON,W,CRC,,,,,,4.7432
2025-03-08 04:43:30-08:00,22.97,827.618,15.777000000000001,10.100999999999999,17.904,526.95,21.8,30.0,0.83,1.9,1.9,0.0,0.0,1,14.09,56.21,32.74,1,-72,11.0,1.0,3.0,STAT,0,LAT,LON,W,CRC,,,,,,5.1008
2025-03-08 04:44:32-08:00,22.96,816.5960000000001,15.840000000000002,10.584000000000001,17.003999999999998,526.98,21.8,30.1,0.62,1.88,1.88,0.0,0.0,1,14.05,15.88,42.64,1,-68,12.0,2.0,3.0,STAT,0,LAT,LON,W,CRC,,,,,,4.9048
2025-03-08 04:45:32-08:00,22.94,828.168,16.407,10.1325,17.639999999999997,527.49,21.7,30.0,0.78,2.12,2.32,0.0,0.0,1,14.02,4.48,33.47,1,-70,10.0,2.0,3.0,STAT,0,LAT,LON,W,CRC,,,,,,5.224
2025-03-08 04:46:32-08:00,22.92,834.988,17.378999999999998,9.996,17.976,527.82,21.7,30.1,0.74,1.97,2.04,0.0,0.0,1,13.98,1.27,31.2,1,-72,9.0,1.0,3.0,STAT,0,LAT,LON,W,CRC,,,,,,5.171200000000001
2025-03-08 04:47:32-08:00,22.9,840.807,15.408000000000001,10.017,17.112,528.17,21.7,30.1,0.65,1.61,1.63,0.0,0.0,1,13.98,0.36,32.89,1,-71,11.0,1.0,3.0,STAT,0,LAT,LON,W,CRC,,,,,,4.7104
2025-03-08 04:48:32-08:00,22.9,832.7880000000001,15.894,9.261000000000001,17.628,528.71,21.7,30.0,1.03,1.68,1.69,0.0,0.0,1,13.95,0.1,33.53,1,-68,11.0,1.0,3.0,STAT,0,LAT,LON,W,CRC,,,,,,4.8696
2025-03-08 04:49:31-08:00,22.89,841.412,17.19,9.6285,16.704,528.9,21.7,30.1,0.81,1.45,1.7,0.0,0.0,1,13.91,0.03,41.59,1,-69,10.0,1.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,4.5008
2025-03-08 04:50:31-08:00,22.89,848.397,16.794,10.185,17.4,529.58,21.7,30.1,0.77,1.35,1.47,0.0,0.0,1,13.95,0.01,39.52,1,-70,8.0,2.0,4.0,STAT,0,LAT,LON,W,CRC,,,,,,4.5600000000000005
2025-03-08 04:51:31-08:00,22.89,856.1740000000001,15.696000000000002,11.088000000000001,16.476,530.5,21.7,30.1,0.51,1.33,1.37,0.0,0.0,1,14.16,172.3,34.72,1,-71,9.0,2.0,3.0,STAT,0,LAT,LON,W,CRC,,,,,,4.3591999999999995
2025-03-08 04:52:32-08:00,22.89,865.5130000000001,16.164,10.899000000000001,16.836,530.98,21.7,30.1,0.52,1.59,1.61,0.0,0.0,1,14.09,48.66,34.22,1,-74,9.0,2.0,3.0,STAT,0,LAT,LON,W,CRC,,,,,,4.639200000000001
2025-03-08 04:53:32-08:00,22.89,867.24,17.433,10.668000000000001,18.215999999999998,532.26,21.7,30.1,0.59,1.36,1.36,0.0,0.0,1,14.05,13.74,32.25,1,-73,8.0,2.0,4.0,STAT,0,LAT,LON,W,CRC,,,,,,4.731199999999999
2025-03-08 04:54:32-08:00,22.89,864.4020000000002,16.812,10.668000000000001,17.064,532.34,21.7,30.1,0.37,1.3,1.3,0.0,0.0,1,14.02,3.88,33.58,1,-71,8.0,2.0,3.0,STAT,0,LAT,LON,W,CRC,,,,,,4.4528
2025-03-08 04:55:32-08:00,22.89,870.947,16.146,10.825500000000002,15.899999999999999,532.31,21.7,30.1,0.4,1.37,1.37,0.0,0.0,1,13.98,1.1,34.27,1,-72,8.0,1.0,3.0,STAT,0,LAT,LON,W,CRC,,,,,,4.276
2025-03-08 04:56:32-08:00,22.89,881.0010000000001,16.524,10.9515,16.368,533.3,21.7,30.1,0.8,1.62,1.62,0.0,0.0,1,13.98,0.31,32.59,1,-73,8.0,1.0,3.0,STAT,0,LAT,LON,W,CRC,,,,,,4.5696
2025-03-08 04:57:32-08:00,22.89,881.991,15.254999999999999,10.4265,17.076,533.3,21.7,30.1,0.93,1.7,1.7,0.0,0.0,1,13.95,0.09,31.67,1,-72,8.0,2.0,3.0,STAT,0,LAT,LON,W,CRC,,,,,,4.775200000000001
2025-03-08 04:58:32-08:00,22.89,887.8870000000001,17.505,10.227,17.76,533.1,21.7,30.1,1.16,1.88,2.36,0.0,0.0,1,13.95,0.02,35.78,1,-73,7.0,2.0,4.0,STAT,0,LAT,LON,W,CRC,,,,,,5.056000000000001
2025-03-08 04:59:32-08:00,22.89,892.7270000000001,17.892,10.111500000000001,17.424,533.04,21.7,30.1,1.05,1.94,2.22,0.0,0.0,1,13.91,0.01,33.29,1,-73,6.0,2.0,3.0,STAT,0,LAT,LON,W,CRC,,,,,,5.0367999999999995
2025-03-08 05:00:34-08:00,22.89,895.1250000000001,16.740000000000002,9.8385,19.164,533.09,21.7,30.1,0.84,1.84,2.27,0.0,0.0,1,14.16,193.54,34.19,1,-73,,,,4,0,LAT,LON,W,CRC,,7.0,2.0,STAT,,5.304800000000001
2025-03-08 05:01:34-08:00,22.89,907.566,16.119,10.4475,18.156,533.68,21.7,30.1,1.05,1.91,2.07,0.0,0.0,1,14.09,54.66,35.49,1,-77,,,,4,0,LAT,LON,W,CRC,,8.0,2.0,STAT,,5.1592
2025-03-08 05:02:34-08:00,22.89,907.3020000000001,15.894,9.7335,16.872,533.89,21.7,30.1,0.81,1.42,1.47,0.0,0.0,1,14.05,15.44,34.94,1,-75,,,,3,0,LAT,LON,W,CRC,,9.0,2.0,STAT,,4.5104
2025-03-08 05:03:34-08:00,22.89,913.2200000000001,15.866999999999999,10.08,17.927999999999997,534.54,21.7,30.1,0.65,1.4,1.42,0.0,0.0,1,14.02,4.36,31.28,1,-76,,,,3,0,LAT,LON,W,CRC,,8.0,2.0,STAT,,4.7056
2025-03-08 05:04:34-08:00,22.89,920.4250000000001,15.515999999999998,10.059000000000001,17.82,534.84,21.7,30.1,0.97,2.06,2.4,0.0,0.0,1,14.02,1.23,31.41,1,-77,,,,3,0,LAT,LON,W,CRC,,8.0,1.0,STAT,,5.212
2025-03-08 05:05:34-08:00,22.89,914.3420000000001,15.894,11.256000000000002,15.564,534.94,21.7,30.1,1.23,1.99,2.11,0.0,0.0,1,13.98,0.35,36.05,1,-73,,,,3,0,LAT,LON,W,CRC,,6.0,2.0,STAT,,4.7048000000000005
2025-03-08 05:06:34-08:00,22.89,919.6770000000001,15.732000000000001,10.332,17.543999999999997,534.98,21.7,30.1,0.98,1.8,1.83,0.0,0.0,1,13.95,0.1,34.37,1,-74,,,,3,0,LAT,LON,W,CRC,,6.0,2.0,STAT,,4.948799999999999
2025-03-08 05:07:34-08:00,22.89,916.4100000000001,16.290000000000003,10.248,17.208,534.99,21.7,30.1,1.11,1.97,1.99,0.0,0.0,1,13.95,0.03,32.22,1,-72,,,,3,0,LAT,LON,W,CRC,,6.0,2.0,STAT,,5.0176
2025-03-08 05:08:34-08:00,22.88,928.1030000000001,16.992,10.920000000000002,16.092,534.35,21.7,30.2,0.9,1.9,2.14,0.0,0.0,1,13.95,0.01,32.09,1,-75,,,,3,0,LAT,LON,W,CRC,,5.0,2.0,STAT,,4.7384
2025-03-08 05:09:35-08:00,22.88,945.219,17.514000000000003,11.172,15.552,534.12,21.7,30.2,0.83,1.79,2.16,0.0,0.0,1,14.19,203.29,35.08,1,-78,,,,3,0,LAT,LON,W,CRC,,5.0,2.0,STAT,,4.542400000000001
2025-03-08 05:10:35-08:00,22.89,952.9300000000001,18.207,10.164,17.424,534.04,21.7,30.1,0.58,1.21,1.48,0.0,0.0,1,14.09,57.41,35.23,1,-81,,,,3,0,LAT,LON,W,CRC,,4.0,2.0,STAT,,4.4528
2025-03-08 05:11:35-08:00,22.88,952.5560000000002,17.118,10.2585,16.704,534.47,21.7,30.1,0.45,1.21,1.72,0.0,0.0,1,14.05,16.22,36.5,1,-79,,,,3,0,LAT,LON,W,CRC,,4.0,2.0,STAT,,4.3088
2025-03-08 05:12:35-08:00,22.88,956.241,17.127000000000002,10.122000000000002,17.04,534.81,21.7,30.1,0.45,1.35,1.53,0.0,0.0,1,14.02,4.58,30.83,1,-78,,,,3,0,LAT,LON,W,CRC,,5.0,1.0,STAT,,4.4879999999999995
2025-03-08 05:13:35-08:00,22.88,960.7070000000001,16.902,10.4265,17.195999999999998,535.09,21.7,30.2,0.39,1.32,1.38,0.0,0.0,1,14.02,1.29,32.22,1,-79,,,,3,0,LAT,LON,W,CRC,,5.0,1.0,STAT,,4.4952
2025-03-08 05:14:35-08:00,22.88,963.589,17.901,10.027500000000002,17.387999999999998,535.84,21.7,30.2,0.46,1.42,1.44,0.0,0.0,1,13.98,0.37,32.69,1,-78,,,,4,0,LAT,LON,W,CRC,,4.0,1.0,STAT,,4.6136
2025-03-08 05:15:38-08:00,22.88,972.5210000000001,18.063000000000002,10.122000000000002,18.396,536.82,21.7,30.1,0.82,1.52,1.9,0.0,0.0,1,13.95,0.1,33.79,1,-80,,,,4,0,LAT,LON,W,CRC,,4.0,1.0,STAT,,4.895200000000001
2025-03-08 05:16:38-08:00,22.87,976.4590000000002,16.785,10.395000000000001,17.352,537.09,21.7,30.1,0.94,1.93,2.06,0.0,0.0,1,13.95,0.03,33.23,1,-80,,,,4,0,LAT,LON,W,CRC,,5.0,2.0,STAT,,5.0144
2025-03-08 05:17:38-08:00,22.87,980.9140000000001,17.307000000000002,9.66,17.195999999999998,536.97,21.7,30.2,1.12,1.99,2.04,0.0,0.0,1,13.91,0.01,35.2,1,-80,,,,4,0,LAT,LON,W,CRC,,4.0,2.0,STAT,,5.0312
2025-03-08 05:18:38-08:00,22.87,975.018,16.128000000000004,10.269,16.631999999999998,538.29,21.7,30.2,0.93,1.66,1.68,0.0,0.0,1,14.19,214.27,30.71,1,-77,,,,3,0,LAT,LON,W,CRC,,4.0,1.0,STAT,,4.6544
2025-03-08 05:19:38-08:00,22.87,989.879,18.252000000000002,9.964500000000001,18.66,540.39,21.7,30.2,1.09,1.94,1.95,0.0,0.0,1,14.09,60.52,32.85,1,-81,,,,4,0,LAT,LON,W,CRC,,2.0,2.0,STAT,,5.284000000000001
2025-03-08 05:20:33-08:00,22.87,991.3310000000001,17.91,10.1325,16.464,541.38,21.7,30.1,0.93,1.95,2.08,0.0,0.0,1,14.05,18.99,34.37,1,-80,,,,3,0,LAT,LON,W,CRC,,2.0,2.0,STAT,,4.8528
2025-03-08 05:21:33-08:00,22.87,999.1630000000001,18.405,11.046,15.935999999999998,541.24,21.7,30.2,0.66,1.87,1.92,0.0,0.0,1,14.02,5.36,34.26,1,-81,,,,3,0,LAT,LON,W,CRC,,1.0,1.0,STAT,,4.6832
2025-03-08 05:22:34-08:00,22.86,1005.741,16.911,10.185,17.003999999999998,541.38,21.7,30.1,0.77,1.73,1.75,0.0,0.0,1,13.98,1.51,34.0,1,-82,,,,3,0,LAT,LON,W,CRC,,2.0,2.0,STAT,,4.7848
2025-03-08 05:23:34-08:00,22.85,1005.4440000000001,18.126,10.332,17.076,541.78,21.6,30.2,0.73,1.62,1.62,0.0,0.0,1,13.98,0.43,33.22,1,-80,,,,3,0,LAT,LON,W,CRC,,2.0,2.0,STAT,,4.711200000000001
2025-03-08 05:24:34-08:00,22.83,1012.6600000000001,18.162,10.605,16.464,541.22,21.7,30.1,1.04,1.98,2.2,0.0,0.0,1,13.95,0.12,31.29,1,-81,,,,3,0,LAT,LON,W,CRC,,1.0,2.0,STAT,,4.876799999999999
2025-03-08 05:25:39-08:00,22.81,1018.2810000000002,19.340999999999998,10.353,18.096,540.39,21.7,30.1,0.84,1.77,2.06,0.0,0.0,1,13.95,0.03,32.7,1,-82,,,,3,0,LAT,LON,W,CRC,,0.0,2.0,STAT,,5.035200000000001
2025-03-08 05:26:34-08:00,22.8,1022.1420000000002,18.702,10.374,18.012,540.15,21.7,30.1,1.33,2.13,2.29,0.0,0.0,1,13.91,0.01,40.73,1,-82,,,,4,0,LAT,LON,W,CRC,,1.0,1.0,STAT,,5.3064
2025-03-08 05:27:34-08:00,22.79,1019.7880000000001,16.866,10.7415,15.504,539.88,21.7,30.1,1.28,2.07,2.13,0.0,0.0,1,14.19,199.72,32.47,1,-81,,,,3,0,LAT,LON,W,CRC,,2.0,2.0,STAT,,4.7568
2025-03-08 05:28:34-08:00,22.79,1040.347,17.658,10.290000000000001,16.32,539.24,21.7,30.1,0.75,1.66,1.67,0.0,0.0,1,14.09,56.41,33.07,1,-86,,,,3,0,LAT,LON,W,CRC,,1.0,1.0,STAT,,4.5920000000000005
2025-03-08 05:29:35-08:00,22.79,1040.886,17.361,10.731000000000002,15.66,538.03,21.7,30.1,1.25,1.87,1.88,0.0,0.0,1,14.05,15.93,33.6,1,-85,,,,3,0,LAT,LON,W,CRC,,1.0,2.0,STAT,,4.628
2025-03-08 05:30:35-08:00,22.79,1039.9840000000002,18.027,10.605,15.888,537.01,21.7,30.1,0.93,1.43,1.76,0.0,0.0,1,14.02,4.5,32.58,1,-84,,,,3,0,LAT,LON,W,CRC,,1.0,2.0,STAT,,4.3216
2025-03-08 05:31:37-08:00,22.79,1045.814,18.828000000000003,10.542,15.288,536.36,21.6,30.2,0.64,1.46,1.58,0.0,0.0,1,13.98,1.27,32.83,1,-84,,,,3,0,LAT,LON,W,CRC,,0.0,2.0,STAT,,4.2256
2025-03-08 05:32:37-08:00,22.79,1044.769,18.801000000000002,9.555,17.724,536.13,21.7,30.2,0.8,1.61,1.73,0.0,0.0,1,13.98,0.36,33.96,1,-83,,,,3,0,LAT,LON,W,CRC,,0.0,2.0,STAT,,4.832800000000001
2025-03-08 05:33:37-08:00,22.79,1052.3700000000001,18.63,10.384500000000001,16.704,537.04,21.6,30.1,1.08,1.82,1.86,0.0,0.0,1,13.98,0.1,30.33,1,-85,,,,3,0,LAT,LON,W,CRC,,0.0,2.0,STAT,,4.7968
2025-03-08 05:34:37-08:00,22.79,1056.143,18.306,10.647,16.823999999999998,537.66,21.6,30.2,1.34,1.91,1.93,0.0,0.0,1,13.95,0.03,30.83,1,-85,,,,3,0,LAT,LON,W,CRC,,0.0,1.0,STAT,,4.892799999999999
2025-03-08 05:35:37-08:00,22.79,1063.1390000000001,17.334000000000003,11.067,15.096,537.88,21.7,30.1,0.97,1.95,1.96,0.0,0.0,1,13.95,0.01,33.01,1,-84,,,,3,0,LAT,LON,W,CRC,,0.0,2.0,STAT,,4.5792
2025-03-08 05:36:36-08:00,22.79,1054.141,18.846,10.5315,16.212,537.8,21.6,30.1,1.34,1.92,1.97,0.0,0.0,1,14.19,229.51,34.81,1,-79,,,,3,0,LAT,LON,W,CRC,,0.0,2.0,STAT,,4.7783999999999995
2025-03-08 05:37:37-08:00,22.79,1074.491,18.432000000000002,10.111500000000001,16.823999999999998,537.28,21.6,30.1,1.19,1.82,2.22,0.0,0.0,1,14.09,64.82,33.18,1,-88,,,,3,0,LAT,LON,W,CRC,,-1.0,1.0,STAT,,4.8208
2025-03-08 05:38:37-08:00,22.79,1079.199,18.765,10.9725,16.235999999999997,536.56,21.7,30.2,0.92,1.92,2.05,0.0,0.0,1,14.05,18.31,33.27,1,-88,,,,3,0,LAT,LON,W,CRC,,0.0,1.0,STAT,,4.783199999999999
2025-03-08 05:39:37-08:00,22.79,1081.421,18.378000000000004,10.332,15.815999999999999,536.2,21.6,30.2,0.91,2.03,2.08,0.0,0.0,1,14.02,5.17,34.26,1,-87,,,,3,0,LAT,LON,W,CRC,,0.0,2.0,STAT,,4.7871999999999995
2025-03-08 05:40:37-08:00,22.79,1086.14,18.954,10.4685,17.52,535.53,21.6,30.1,0.92,2.01,2.02,0.0,0.0,1,14.02,1.46,30.41,1,-87,,,,4,0,LAT,LON,W,CRC,,-1.0,1.0,STAT,,5.112
2025-03-08 05:41:37-08:00,22.79,1089.979,20.565,11.298,16.164,535.48,21.7,30.1,0.97,1.97,1.98,0.0,0.0,1,13.98,0.41,31.76,1,-88,,,,4,0,LAT,LON,W,CRC,,-2.0,1.0,STAT,,4.808800000000001
2025-03-08 05:42:37-08:00,22.79,1093.5100000000002,20.007,10.542,15.504,535.82,21.6,30.1,1.22,2.02,2.26,0.0,0.0,1,13.98,0.12,32.97,1,-88,,,,3,0,LAT,LON,W,CRC,,-1.0,2.0,STAT,,4.7168
2025-03-08 05:43:37-08:00,22.79,1102.2990000000002,18.612000000000002,10.2375,16.56,535.94,21.6,30.1,1.21,1.82,1.9,0.0,0.0,1,13.95,0.03,33.42,1,-90,,,,3,0,LAT,LON,W,CRC,,0.0,2.0,STAT,,4.768
2025-03-08 05:44:37-08:00,22.79,1103.9930000000002,20.25,9.7965,15.972,535.04,21.6,30.1,0.85,1.8,1.82,0.0,0.0,1,13.91,0.01,33.39,1,-89,,,,2,0,LAT,LON,W,CRC,,-1.0,1.0,STAT,,4.6344
2025-03-08 05:45:37-08:00,22.79,1087.691,19.665000000000003,9.355500000000001,16.992,534.64,21.6,30.1,0.73,1.73,1.74,0.0,0.0,1,14.23,281.19,32.67,1,-80,,,,3,0,LAT,LON,W,CRC,,-1.0,2.0,STAT,,4.782400000000001
2025-03-08 05:46:40-08:00,22.79,1112.573,18.918,10.111500000000001,16.2,534.81,21.6,30.0,0.82,1.65,1.65,0.0,0.0,1,14.12,97.77,38.23,1,-90,,,,3,0,LAT,LON,W,CRC,,-1.0,1.0,STAT,,4.5600000000000005
2025-03-08 05:47:40-08:00,22.79,1111.352,17.946,9.345,17.831999999999997,534.28,21.6,30.1,1.21,2.19,2.19,0.0,0.0,1,14.05,27.61,33.9,1,-88,,,,3,0,LAT,LON,W,CRC,,-1.0,1.0,STAT,,5.3184
2025-03-08 05:48:40-08:00,22.79,1117.545,19.269000000000002,10.5945,16.788,534.1,21.6,30.1,1.02,1.97,1.97,0.0,0.0,1,14.02,7.8,34.63,1,-89,,,,3,0,LAT,LON,W,CRC,,-2.0,2.0,STAT,,4.9336
2025-03-08 05:49:40-08:00,22.78,1128.5670000000002,19.340999999999998,10.311,16.896,534.04,21.6,30.0,1.1,2.04,2.16,0.0,0.0,1,14.02,2.2,32.9,1,-90,,,,3,0,LAT,LON,W,CRC,,-3.0,2.0,STAT,,5.0112000000000005
2025-03-08 05:50:40-08:00,22.78,1127.269,20.16,9.7965,17.592,534.42,21.6,30.1,0.79,1.43,1.46,0.0,0.0,1,13.98,0.62,31.08,1,-89,,,,4,0,LAT,LON,W,CRC,,-3.0,2.0,STAT,,4.6624
2025-03-08 05:51:39-08:00,22.78,1133.385,18.882,10.332,16.836,535.66,21.6,30.1,1.09,1.57,1.87,0.0,0.0,1,13.98,0.18,34.11,1,-90,,,,3,0,LAT,LON,W,CRC,,-3.0,2.0,STAT,,4.623200000000001
2025-03-08 05:52:39-08:00,22.78,1138.247,20.448,10.773,15.227999999999998,536.38,21.6,30.1,1.21,2.1,2.2,0.0,0.0,1,13.95,0.05,34.01,1,-90,,,,3,0,LAT,LON,W,CRC,,-4.0,2.0,STAT,,4.7256
2025-03-08 05:53:39-08:00,22.78,1140.9750000000001,20.169,10.059000000000001,17.387999999999998,535.97,21.6,30.1,0.83,1.77,1.99,0.0,0.0,1,13.95,0.01,30.86,1,-90,,,,3,0,LAT,LON,W,CRC,,-4.0,2.0,STAT,,4.8936
2025-03-08 05:54:39-08:00,22.78,1108.5140000000001,20.736,8.3895,19.968,534.48,21.6,30.1,0.55,1.41,1.48,0.0,0.0,1,14.19,248.2,29.71,1,-76,,,,4,0,LAT,LON,W,CRC,,-3.0,2.0,STAT,,5.1216
2025-03-08 05:55:39-08:00,22.78,1152.5800000000002,19.494,10.1325,17.34,532.25,21.6,30.1,0.87,2.17,2.27,0.0,0.0,1,14.12,130.38,31.63,1,-92,,,,3,0,LAT,LON,W,CRC,,-4.0,1.0,STAT,,5.204
2025-03-08 05:56:41-08:00,22.78,1157.409,18.828000000000003,10.3635,16.776,530.88,21.6,30.2,1.18,1.86,1.89,0.0,0.0,1,14.09,36.82,33.33,1,-92,,,,3,0,LAT,LON,W,CRC,,-3.0,1.0,STAT,,4.8432
2025-03-08 05:57:42-08:00,22.78,1160.258,19.971,9.6705,17.112,530.64,21.6,30.1,1.04,1.93,1.94,0.0,0.0,1,14.05,10.4,35.13,1,-93,,,,3,0,LAT,LON,W,CRC,,-4.0,1.0,STAT,,4.9664
2025-03-08 05:58:42-08:00,22.78,1155.11,19.881,9.933000000000002,17.735999999999997,530.87,21.6,30.1,1.07,2.02,2.39,0.0,0.0,1,14.02,2.94,34.29,1,-90,,,,3,0,LAT,LON,W,CRC,,-4.0,1.0,STAT,,5.1632
2025-03-08 05:59:42-08:00,22.77,1166.2420000000002,20.808,10.1745,17.195999999999998,531.57,21.6,30.1,1.04,1.97,2.52,0.0,0.0,1,13.98,0.83,30.42,1,-92,,,,3,0,LAT,LON,W,CRC,,-6.0,2.0,STAT,,5.0152
2025-03-08 06:00:42-08:00,22.77,1170.3780000000002,21.249,9.891,17.916,531.85,21.6,30.1,1.26,2.0,2.23,0.0,0.0,1,13.98,0.23,31.97,1,-92,,,,3,0,LAT,LON,W,CRC,,-6.0,2.0,STAT,,5.1832
2025-03-08 06:01:38-08:00,22.77,1171.4120000000003,20.871000000000002,10.573500000000001,16.272,531.84,21.6,30.2,0.64,1.44,1.6,0.0,0.0,1,13.95,0.07,34.16,1,-91,,,,3,0,LAT,LON,W,CRC,,-6.0,1.0,STAT,,4.4064
2025-03-08 06:02:37-08:00,22.77,1181.2790000000002,20.763,10.027500000000002,17.184,532.0,21.6,30.1,0.32,0.86,0.94,0.0,0.0,1,13.95,0.02,36.24,1,-93,,,,3,0,LAT,LON,W,CRC,,-6.0,2.0,STAT,,4.1248000000000005
2025-03-08 06:03:37-08:00,22.77,1168.42,20.493,9.1035,18.18,532.0,21.6,30.0,0.62,1.03,1.46,0.0,0.0,1,14.19,132.59,33.98,1,-86,,,,3,0,LAT,LON,W,CRC,,-6.0,2.0,STAT,,4.46
2025-03-08 06:04:37-08:00,22.77,1192.9940000000001,20.817,10.2585,16.74,531.54,21.6,30.0,0.98,1.6,1.74,0.0,0.0,1,14.12,117.86,34.27,1,-95,,,,3,0,LAT,LON,W,CRC,,-6.0,1.0,STAT,,4.628
2025-03-08 06:05:37-08:00,22.77,1196.382,20.457,10.3635,17.016,531.19,21.6,30.1,0.91,1.74,1.91,0.0,0.0,1,14.09,33.29,32.4,1,-96,,,,3,0,LAT,LON,W,CRC,,-6.0,1.0,STAT,,4.7952
2025-03-08 06:06:37-08:00,22.77,1196.4260000000002,20.871000000000002,9.723,17.184,530.45,21.6,30.0,0.9,1.55,1.61,0.0,0.0,1,14.05,9.4,31.29,1,-95,,,,3,0,LAT,LON,W,CRC,,-7.0,1.0,STAT,,4.6768
2025-03-08 06:07:38-08:00,22.75,1191.7069999999999,22.068,10.017,16.8,530.16,21.6,30.1,1.03,1.92,1.95,0.0,0.0,1,14.02,2.66,34.91,1,-93,,,,3,0,LAT,LON,W,CRC,,-7.0,1.0,STAT,,4.896000000000001
2025-03-08 06:08:38-08:00,22.74,1204.1920000000002,20.574,10.143,16.764,530.06,21.6,30.1,1.14,1.99,2.0,0.0,0.0,1,13.98,0.75,35.13,1,-95,,,,3,0,LAT,LON,W,CRC,,-6.0,1.0,STAT,,4.944800000000001
2025-03-08 06:09:38-08:00,22.72,1206.282,19.575,11.844,14.292,530.02,21.6,30.1,0.92,1.95,1.96,0.0,0.0,1,13.98,0.21,34.0,1,-94,,,,3,0,LAT,LON,W,CRC,,-7.0,2.0,STAT,,4.4184
