DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,188,44,1,2032539992,193,42,-4,1430983627,AQI
2025-03-22 08:22:13-07:00,22.33,335.21400000000006,13.095,9.093,16.343999999999998,449.03,21.3,30.9,0.39,1.15,1.16,,,,,25.0,1.0,STAT,,4.1888
2025-03-22 08:23:13-07:00,22.32,337.029,12.555,8.746500000000001,17.543999999999997,448.78,21.2,30.8,0.44,0.99,0.99,,,,,26.0,1.0,STAT,,4.3008
2025-03-22 08:24:13-07:00,22.3,331.408,12.482999999999999,8.925,17.028,448.27,21.2,30.8,0.15,0.87,0.87,,,,,25.0,1.0,STAT,,4.1015999999999995
2025-03-22 08:25:13-07:00,22.3,335.72,12.951,8.568000000000001,16.596,447.55,21.2,30.8,0.05,0.52,0.52,,,,,26.0,1.0,STAT,,3.7352000000000003
2025-03-22 08:26:13-07:00,22.29,331.08900000000006,12.321,9.3345,17.364,447.19,21.2,30.8,0.12,0.39,0.39,,,,,26.0,1.0,STAT,,3.7848000000000006
2025-03-22 08:27:14-07:00,22.29,328.76800000000003,12.663,8.6835,18.096,447.07,21.3,30.8,0.04,0.44,0.44,,,,,26.0,1.0,STAT,,3.9712
2025-03-22 08:28:14-07:00,22.29,330.814,11.268,8.4525,16.788,446.48,21.3,30.8,0.46,0.81,0.81,,,,,27.0,2.0,STAT,,4.0056
2025-03-22 08:29:14-07:00,22.29,335.98400000000004,11.826,8.8515,18.36,446.17,21.2,30.8,0.44,0.83,0.83,,,,,25.0,1.0,STAT,,4.336
2025-03-22 08:30:14-07:00,22.29,335.28000000000003,12.312,8.4525,18.66,446.06,21.2,30.8,0.18,0.76,0.76,,,,,25.0,1.0,STAT,,4.34
2025-03-22 08:31:14-07:00,22.29,331.08900000000006,11.691,8.526,17.472,445.5,21.3,30.8,0.25,0.91,0.91,,,,,27.0,1.0,STAT,,4.2224
2025-03-22 08:32:14-07:00,22.29,340.39500000000004,12.402,8.82,16.139999999999997,444.63,21.2,30.8,0.08,0.84,0.84,,,,,26.0,1.0,STAT,,3.9
2025-03-22 08:33:15-07:00,22.29,332.89300000000003,10.917000000000002,8.4945,17.195999999999998,444.05,21.3,30.8,0.13,0.74,0.74,,,,,26.0,1.0,STAT,,4.031199999999999
2025-03-22 08:34:15-07:00,22.29,330.79200000000003,11.520000000000001,8.547,17.052,443.66,21.2,30.8,0.1,0.57,0.57,,,,,27.0,1.0,STAT,,3.8664
2025-03-22 08:35:15-07:00,22.29,331.00100000000003,10.152,8.841000000000001,17.892,443.23,21.2,30.8,0.04,0.57,0.57,,,,,27.0,1.0,STAT,,4.0344
2025-03-22 08:36:15-07:00,22.29,334.16900000000004,11.808,8.547,19.56,443.08,21.2,30.8,0.1,0.72,0.99,,,,,26.0,1.0,STAT,,4.4879999999999995
2025-03-22 08:37:15-07:00,22.29,336.732,11.484,8.799000000000001,16.164,443.03,21.2,30.8,0.09,0.6,0.7,,,,,26.0,1.0,STAT,,3.7128000000000005
2025-03-22 08:38:15-07:00,22.29,334.147,11.457,9.072000000000001,16.932,443.08,21.2,30.8,0.12,0.53,0.56,,,,,27.0,1.0,STAT,,3.8104
2025-03-22 08:39:15-07:00,22.29,310.354,11.259,7.024500000000001,18.456,443.03,21.2,30.8,0.04,0.38,0.39,,,,,29.0,2.0,STAT,,3.9952000000000005
2025-03-22 08:40:16-07:00,22.29,332.629,12.564000000000002,8.652000000000001,16.896,442.47,21.2,30.8,0.02,0.75,0.76,,,,,27.0,1.0,STAT,,3.9792000000000005
2025-03-22 08:41:16-07:00,22.29,335.522,11.529,7.8435,18.648,442.21,21.2,30.8,0.0,0.39,0.41,,,,,27.0,1.0,STAT,,4.0416
2025-03-22 08:42:17-07:00,22.29,338.591,10.512,9.2505,17.988,442.08,21.2,30.8,0.11,0.68,0.84,,,,,27.0,1.0,STAT,,4.1416
2025-03-22 08:43:17-07:00,22.29,336.79800000000006,11.124,8.8515,18.372,442.03,21.2,30.8,0.32,0.81,0.88,,,,,27.0,1.0,STAT,,4.3224
2025-03-22 08:44:17-07:00,22.29,327.327,11.592,8.557500000000001,17.916,442.01,21.2,30.8,0.14,0.49,0.51,,,,,26.0,1.0,STAT,,3.9752
2025-03-22 08:45:17-07:00,22.29,328.47100000000006,10.610999999999999,8.7675,15.323999999999998,442.0,21.2,30.7,0.14,0.47,0.48,,,,,27.0,1.0,STAT,,3.4408
2025-03-22 08:46:18-07:00,22.29,334.51000000000005,11.367,8.536500000000002,17.496,442.0,21.2,30.7,0.05,0.31,0.31,,,,,26.0,1.0,STAT,,3.7472000000000003
2025-03-22 08:47:19-07:00,22.29,336.65500000000003,11.043,8.6835,17.34,442.0,21.2,30.8,0.01,0.13,0.2,,,,,27.0,1.0,STAT,,3.572
2025-03-22 08:48:19-07:00,22.29,330.0,10.935,8.547,17.268,442.0,21.2,30.7,0.01,0.21,0.38,,,,,27.0,1.0,STAT,,3.6216000000000004
2025-03-22 08:49:19-07:00,22.29,336.677,12.762,8.2005,17.916,442.0,21.2,30.8,0.06,0.38,0.43,,,,,25.0,1.0,STAT,,3.8872
2025-03-22 08:50:19-07:00,22.29,336.79800000000006,11.988000000000001,8.652000000000001,17.268,442.0,21.2,30.8,0.02,0.36,0.38,,,,,26.0,1.0,STAT,,3.7416
2025-03-22 08:51:20-07:00,22.29,327.37100000000004,10.035,8.82,16.811999999999998,442.0,21.2,30.8,0.01,0.39,0.4,,,,,28.0,1.0,STAT,,3.6743999999999994
2025-03-22 08:52:20-07:00,22.29,331.595,11.313,8.883000000000001,17.604,442.0,21.2,30.8,0.29,0.61,0.81,,,,,27.0,1.0,STAT,,4.0088
2025-03-22 08:53:16-07:00,22.29,330.51700000000005,11.565,8.232,17.304,442.0,21.2,30.7,0.44,0.81,0.87,,,,,26.0,1.0,STAT,,4.1088000000000005
2025-03-22 08:54:16-07:00,22.29,339.26200000000006,12.519,8.2425,17.447999999999997,441.59,21.2,30.7,0.15,0.59,0.62,,,,,26.0,1.0,STAT,,3.9615999999999993
2025-03-22 08:55:16-07:00,22.29,338.73400000000004,11.871,9.408000000000001,14.964,441.21,21.2,30.7,0.22,0.83,1.11,,,,,27.0,1.0,STAT,,3.6568000000000005
2025-03-22 08:56:16-07:00,22.29,336.182,11.835,9.964500000000001,15.12,440.85,21.2,30.7,0.31,0.9,1.32,,,,,27.0,1.0,STAT,,3.744
2025-03-22 08:57:16-07:00,22.28,334.51000000000005,11.952,9.2295,16.452,440.3,21.2,30.7,0.28,0.64,0.77,,,,,26.0,1.0,STAT,,3.8024000000000004
2025-03-22 08:58:16-07:00,22.28,333.68500000000006,13.068,9.093,16.128,440.11,21.2,30.8,0.09,0.43,0.58,,,,,25.0,1.0,STAT,,3.5696
2025-03-22 08:59:16-07:00,22.29,327.75600000000003,12.942,9.082500000000001,16.104,439.81,21.2,30.7,0.16,0.43,0.64,,,,,26.0,1.0,STAT,,3.5648
2025-03-22 09:00:16-07:00,22.29,323.62,11.952,8.3055,17.808,439.28,21.2,30.7,0.05,0.69,0.75,,,,,26.0,1.0,STAT,,4.1136
2025-03-22 09:01:16-07:00,22.29,333.773,12.33,9.2295,15.468,438.45,21.2,30.7,0.35,0.71,0.73,,,,,26.0,1.0,STAT,,3.6616000000000004
2025-03-22 09:02:17-07:00,22.29,333.13500000000005,11.934,8.9985,15.984,438.16,21.2,30.7,0.17,0.66,0.67,,,,,27.0,1.0,STAT,,3.7248
2025-03-22 09:03:17-07:00,22.29,340.461,12.528,9.2505,16.427999999999997,438.06,21.2,30.7,0.08,0.37,0.37,,,,,26.0,1.0,STAT,,3.5815999999999995
2025-03-22 09:04:18-07:00,22.29,333.52000000000004,13.806000000000001,8.9355,16.68,438.02,21.2,30.7,0.02,0.25,0.28,,,,,25.0,2.0,STAT,,3.5360000000000005
2025-03-22 09:05:18-07:00,22.28,311.036,13.887,7.4025,19.104,438.01,21.2,30.7,0.01,0.21,0.22,,,,,26.0,2.0,STAT,,3.9888000000000003
2025-03-22 09:06:19-07:00,22.28,330.33000000000004,13.284,7.990500000000001,18.0,438.0,21.2,30.7,0.0,0.28,0.31,,,,,26.0,1.0,STAT,,3.8240000000000003
2025-03-22 09:07:19-07:00,22.28,339.119,12.924,8.778,17.664,438.0,21.2,30.7,0.0,0.2,0.21,,,,,25.0,1.0,STAT,,3.6928000000000005
2025-03-22 09:08:19-07:00,22.28,333.113,12.384,8.4105,16.308,438.0,21.2,30.7,0.0,0.32,0.33,,,,,26.0,1.0,STAT,,3.5176
2025-03-22 09:09:19-07:00,22.28,342.111,11.916,8.8515,16.368,437.35,21.2,30.8,0.0,0.65,0.65,,,,,26.0,1.0,STAT,,3.7936
2025-03-22 09:10:19-07:00,22.28,336.40200000000004,11.583,9.2505,15.984,437.12,21.2,30.7,0.13,0.56,0.56,,,,,26.0,1.0,STAT,,3.6448
2025-03-22 09:11:19-07:00,22.28,332.97,11.520000000000001,8.862,16.68,437.04,21.2,30.7,0.04,0.23,0.23,,,,,27.0,1.0,STAT,,3.5200000000000005
2025-03-22 09:12:19-07:00,22.28,339.80100000000004,11.871,7.812000000000001,16.284,437.02,21.2,30.7,0.02,0.23,0.25,,,,,26.0,1.0,STAT,,3.4408000000000003
2025-03-22 09:13:19-07:00,22.28,341.0,12.626999999999999,9.429,15.395999999999999,436.39,21.2,30.7,0.01,0.3,0.31,,,,,25.0,1.0,STAT,,3.3192000000000004
2025-03-22 09:14:20-07:00,22.28,326.70000000000005,12.357000000000001,8.9145,16.68,436.14,21.2,30.7,0.0,0.27,0.28,,,,,25.0,1.0,STAT,,3.5520000000000005
2025-03-22 09:15:20-07:00,22.27,339.35,13.581,8.893500000000001,16.272,436.05,21.2,30.7,0.0,0.55,0.55,,,,,24.0,1.0,STAT,,3.6944
2025-03-22 09:16:20-07:00,22.27,334.66400000000004,12.717,9.3765,16.272,436.02,21.2,30.7,0.06,0.8,0.87,,,,,25.0,1.0,STAT,,3.8944
2025-03-22 09:17:20-07:00,22.27,331.452,11.25,8.736,17.939999999999998,436.01,21.2,30.7,0.02,0.3,0.4,,,,,27.0,1.0,STAT,,3.8279999999999994
2025-03-22 09:18:20-07:00,22.27,325.886,11.988000000000001,8.6835,18.096,436.0,21.2,30.7,0.01,0.24,0.42,,,,,25.0,2.0,STAT,,3.8112000000000004
2025-03-22 09:19:16-07:00,22.27,332.94800000000004,11.879999999999999,8.148,19.128,435.84,21.2,30.7,0.0,0.14,0.19,,,,,26.0,2.0,STAT,,3.9376
2025-03-22 09:20:16-07:00,22.27,328.73500000000007,12.924,8.599499999999999,18.023999999999997,435.3,21.2,30.7,0.0,0.4,0.42,,,,,25.0,1.0,STAT,,3.9247999999999994
2025-03-22 09:21:16-07:00,22.27,333.355,12.6,8.547,17.712,435.1,21.2,30.7,0.0,0.21,0.21,,,,,26.0,1.0,STAT,,3.7104000000000004
2025-03-22 09:22:17-07:00,22.27,336.71000000000004,12.636,8.568000000000001,18.012,435.04,21.2,30.7,0.15,0.41,0.41,,,,,26.0,1.0,STAT,,3.9304
2025-03-22 09:23:17-07:00,22.26,317.35,11.16,9.072000000000001,18.732,434.85,21.2,30.7,0.05,0.54,0.54,,,,,26.0,2.0,STAT,,4.1784
2025-03-22 09:24:17-07:00,22.26,337.733,12.852,9.807,15.48,434.59,21.2,30.7,0.02,0.53,0.53,,,,,25.0,2.0,STAT,,3.52
2025-03-22 09:25:17-07:00,22.27,334.125,11.457,8.893500000000001,16.619999999999997,434.32,21.2,30.7,0.01,0.18,0.18,,,,,26.0,2.0,STAT,,3.468
2025-03-22 09:26:17-07:00,22.26,338.558,13.419,8.3055,18.516,434.11,21.2,30.7,0.08,0.25,0.25,,,,,25.0,1.0,STAT,,3.9032
2025-03-22 09:27:17-07:00,22.25,325.93000000000006,11.637,9.135,16.02,433.5,21.2,30.7,0.09,0.74,0.74,,,,,26.0,1.0,STAT,,3.7960000000000003
2025-03-22 09:28:17-07:00,22.24,331.793,11.205,8.9565,17.592,433.18,21.2,30.7,0.03,0.62,0.62,,,,,26.0,1.0,STAT,,4.0144
2025-03-22 09:29:18-07:00,22.23,330.759,11.898000000000001,8.799000000000001,17.003999999999998,433.06,21.2,30.8,0.01,0.41,0.41,,,,,26.0,1.0,STAT,,3.7287999999999997
2025-03-22 09:30:18-07:00,22.22,331.87,13.014000000000001,8.5785,16.452,432.69,21.2,30.7,0.0,0.23,0.23,,,,,25.0,1.0,STAT,,3.4744000000000006
2025-03-22 09:31:18-07:00,22.21,338.44800000000004,12.717,7.9065,16.752,432.24,21.2,30.7,0.0,0.31,0.31,,,,,26.0,1.0,STAT,,3.5984
2025-03-22 09:32:18-07:00,22.2,326.35900000000004,11.259,8.274000000000001,16.98,432.28,21.2,30.7,0.08,0.26,0.26,,,,,26.0,1.0,STAT,,3.6040000000000005
2025-03-22 09:33:18-07:00,22.2,341.53900000000004,11.673,8.19,17.364,432.1,21.2,30.7,0.11,0.41,0.41,,,,,25.0,1.0,STAT,,3.8008
2025-03-22 09:34:18-07:00,22.19,345.58700000000005,10.944,8.358,17.124,431.8,21.2,30.7,0.03,0.29,0.29,,,,,26.0,1.0,STAT,,3.6567999999999996
2025-03-22 09:35:18-07:00,22.19,333.696,11.07,8.757,15.888,431.28,21.2,30.7,0.05,0.55,0.55,,,,,26.0,1.0,STAT,,3.6176
2025-03-22 09:36:18-07:00,22.19,335.995,12.06,9.387,16.284,431.25,21.2,30.7,0.02,0.18,0.18,,,,,25.0,1.0,STAT,,3.4008000000000003
2025-03-22 09:37:18-07:00,22.19,337.96400000000006,10.908,9.471,16.116,431.17,21.2,30.7,0.01,0.09,0.09,,,,,26.0,1.0,STAT,,3.2952000000000004
2025-03-22 09:38:18-07:00,22.19,334.74100000000004,10.53,8.9565,15.803999999999998,431.06,21.2,30.7,0.0,0.41,0.62,,,,,26.0,1.0,STAT,,3.4888
2025-03-22 09:39:19-07:00,22.19,326.161,9.144,9.009,17.772,430.67,21.2,30.7,0.0,0.16,0.23,,,,,27.0,1.0,STAT,,3.6824
2025-03-22 09:40:19-07:00,22.19,325.072,11.367,8.988000000000001,17.28,430.24,21.2,30.7,0.04,0.42,0.44,,,,,26.0,1.0,STAT,,3.7920000000000003
2025-03-22 09:41:19-07:00,22.19,339.922,10.764000000000001,9.418500000000002,16.811999999999998,430.08,21.2,30.7,0.03,0.46,0.72,,,,,27.0,1.0,STAT,,3.7303999999999995
2025-03-22 09:42:19-07:00,22.19,333.465,11.178,8.589,17.676,429.62,21.2,30.7,0.02,0.22,0.3,,,,,26.0,1.0,STAT,,3.7112
2025-03-22 09:43:19-07:00,22.19,325.19300000000004,11.628,8.904000000000002,17.256,429.61,21.2,30.7,0.01,0.12,0.15,,,,,27.0,1.0,STAT,,3.5472
2025-03-22 09:44:19-07:00,22.19,326.106,11.898000000000001,9.2715,16.631999999999998,429.86,21.2,30.7,0.0,0.05,0.06,,,,,26.0,1.0,STAT,,3.3663999999999996
2025-03-22 09:45:19-07:00,22.19,330.25300000000004,12.078,9.114,17.232,429.72,21.2,30.7,0.0,0.58,0.58,,,,,26.0,1.0,STAT,,3.9104
2025-03-22 09:46:19-07:00,22.19,327.67900000000003,12.456,9.5235,16.5,429.25,21.2,30.7,0.0,0.22,0.56,,,,,26.0,1.0,STAT,,3.4760000000000004
2025-03-22 09:47:20-07:00,22.19,331.16600000000005,11.331,9.4605,15.947999999999999,429.59,21.2,30.7,0.09,0.39,0.51,,,,,27.0,1.0,STAT,,3.5016
2025-03-22 09:48:20-07:00,22.19,313.379,11.097,9.491999999999999,17.387999999999998,429.5,21.2,30.7,0.05,0.24,0.27,,,,,27.0,1.0,STAT,,3.6696
2025-03-22 09:49:20-07:00,22.19,333.54200000000003,9.756,9.198,17.532,429.82,21.2,30.7,0.02,0.11,0.12,,,,,27.0,1.0,STAT,,3.5944000000000003
2025-03-22 09:50:20-07:00,22.19,333.63000000000005,11.655,8.2425,17.088,429.94,21.2,30.7,0.01,0.44,0.45,,,,,26.0,1.0,STAT,,3.7696
2025-03-22 09:51:20-07:00,22.19,326.46900000000005,12.141,8.3475,16.86,429.98,21.2,30.7,0.0,0.62,0.62,,,,,25.0,1.0,STAT,,3.868
2025-03-22 09:52:20-07:00,22.19,331.947,10.692,9.009,16.32,429.45,21.2,30.7,0.0,0.61,0.61,,,,,26.0,1.0,STAT,,3.7520000000000002
2025-03-22 09:53:20-07:00,22.19,334.26800000000003,11.241,8.757,17.652,429.38,21.2,30.7,0.01,0.4,0.47,,,,,27.0,1.0,STAT,,3.8504000000000005
2025-03-22 09:54:20-07:00,22.19,335.06000000000006,11.511,9.156,16.919999999999998,429.13,21.2,30.7,0.0,0.13,0.16,,,,,27.0,1.0,STAT,,3.488
2025-03-22 09:55:21-07:00,22.19,322.454,11.735999999999999,9.145500000000002,16.02,429.05,21.2,30.7,0.05,0.12,0.13,,,,,26.0,1.0,STAT,,3.3000000000000003
2025-03-22 09:56:22-07:00,22.19,323.18000000000006,11.124,8.463000000000001,17.952,429.02,21.2,30.7,0.01,0.11,0.19,,,,,25.0,1.0,STAT,,3.678400000000001
2025-03-22 09:57:22-07:00,22.19,317.24,12.753,8.862,17.412,429.01,21.2,30.7,0.0,0.27,0.29,,,,,24.0,1.0,STAT,,3.6984000000000004
2025-03-22 09:58:22-07:00,22.19,331.87,10.998000000000001,8.788499999999999,16.5,429.0,21.2,30.7,0.0,0.44,0.45,,,,,27.0,1.0,STAT,,3.652
2025-03-22 09:59:22-07:00,22.19,332.94800000000004,12.033,9.450000000000001,14.915999999999999,429.0,21.2,30.7,0.0,0.23,0.23,,,,,27.0,1.0,STAT,,3.1672000000000002
2025-03-22 10:00:22-07:00,22.19,331.21000000000004,12.024,9.6705,16.224,429.0,21.1,30.7,0.0,0.07,0.07,,,,,26.0,1.0,STAT,,3.3008
2025-03-22 10:01:22-07:00,22.19,331.947,12.447000000000001,9.8595,15.6,428.85,21.2,30.8,0.0,0.02,0.02,,,,,26.0,2.0,STAT,,3.136
2025-03-22 10:02:22-07:00,22.19,331.672,12.870000000000001,8.988000000000001,17.735999999999997,428.3,21.1,30.7,0.0,0.28,0.28,,,,,25.0,2.0,STAT,,3.7712
2025-03-22 10:03:22-07:00,22.19,330.80300000000005,10.53,8.966999999999999,16.356,428.11,21.1,30.7,0.0,0.18,0.44,,,,,27.0,2.0,STAT,,3.4152000000000005
2025-03-22 10:04:23-07:00,22.19,326.92,12.132000000000001,8.2635,18.288,428.04,21.2,30.8,0.0,0.06,0.14,,,,,26.0,1.0,STAT,,3.7056000000000004
2025-03-22 10:05:23-07:00,22.19,312.4440000000001,13.077,8.9355,17.652,428.01,21.2,30.7,0.0,0.31,0.42,,,,,24.0,2.0,STAT,,3.7784000000000004
2025-03-22 10:06:23-07:00,22.19,334.4440000000001,13.104000000000001,8.946,17.304,428.0,21.2,30.7,0.0,0.15,0.19,,,,,24.0,1.0,STAT,,3.5808
2025-03-22 10:07:23-07:00,22.19,327.7010000000001,12.177,8.652000000000001,18.144,428.0,21.1,30.7,0.0,0.39,0.4,,,,,25.0,1.0,STAT,,3.9408000000000003
2025-03-22 10:08:23-07:00,22.19,328.13000000000005,10.971,9.302999999999999,16.956,427.92,21.1,30.7,0.0,0.46,0.47,,,,,27.0,1.0,STAT,,3.7592
2025-03-22 10:09:23-07:00,22.19,329.14200000000005,11.331,9.093,16.128,427.32,21.2,30.8,0.0,0.39,0.4,,,,,26.0,1.0,STAT,,3.5376000000000003
2025-03-22 10:10:22-07:00,22.19,330.737,12.249,8.4105,16.404,427.11,21.2,30.8,0.0,0.13,0.13,,,,,26.0,1.0,STAT,,3.3848000000000003
2025-03-22 10:11:22-07:00,22.19,331.00100000000003,12.708,9.387,16.416,427.04,21.1,30.8,0.2,0.34,0.35,,,,,25.0,1.0,STAT,,3.5552
2025-03-22 10:12:23-07:00,22.19,325.51200000000006,13.446,9.282,16.488,426.93,21.1,30.8,0.07,0.12,0.12,,,,,25.0,1.0,STAT,,3.3936
2025-03-22 10:13:23-07:00,22.19,324.62100000000004,13.68,8.9565,15.899999999999999,426.33,21.1,30.8,0.02,0.3,0.3,,,,,24.0,2.0,STAT,,3.42
2025-03-22 10:14:23-07:00,22.19,298.99100000000004,12.717,8.043000000000001,17.4,426.12,21.1,30.8,0.05,0.4,0.4,,,,,26.0,2.0,STAT,,3.8
2025-03-22 10:15:23-07:00,22.19,326.524,11.871,9.0615,15.456,426.04,21.1,30.8,0.02,0.45,0.45,,,,,26.0,1.0,STAT,,3.4512
2025-03-22 10:16:24-07:00,22.19,325.831,11.511,8.1795,17.412,426.01,21.1,30.8,0.08,0.48,0.48,,,,,26.0,1.0,STAT,,3.8664
2025-03-22 10:17:24-07:00,22.19,328.02000000000004,11.331,8.473500000000001,18.131999999999998,425.71,21.1,30.8,0.02,0.16,0.16,,,,,27.0,1.0,STAT,,3.7544
2025-03-22 10:18:24-07:00,22.19,315.54600000000005,10.062,9.4815,15.12,425.25,21.1,30.8,0.01,0.13,0.13,,,,,27.0,1.0,STAT,,3.128
2025-03-22 10:19:24-07:00,22.19,324.368,11.520000000000001,8.3475,17.508,425.09,21.2,30.8,0.0,0.04,0.04,,,,,26.0,2.0,STAT,,3.5336
2025-03-22 10:20:25-07:00,22.19,325.05,11.466000000000001,8.484,17.244,424.89,21.1,30.8,0.0,0.07,0.07,,,,,26.0,2.0,STAT,,3.5048000000000004
2025-03-22 10:21:24-07:00,22.19,330.682,12.24,8.2005,17.604,424.54,21.1,30.8,0.0,0.07,0.07,,,,,26.0,1.0,STAT,,3.5768
2025-03-22 10:22:24-07:00,22.18,327.129,12.348,9.072000000000001,16.752,424.64,21.1,30.8,0.0,0.34,0.34,,,,,25.0,1.0,STAT,,3.6224
2025-03-22 10:23:24-07:00,22.18,320.243,12.321,9.6705,16.08,424.87,21.1,30.8,0.0,0.44,0.44,,,,,25.0,1.0,STAT,,3.5679999999999996
2025-03-22 10:24:24-07:00,22.18,328.25100000000003,12.420000000000002,9.177000000000001,16.512,424.96,21.1,30.7,0.0,0.42,0.63,,,,,25.0,1.0,STAT,,3.6384000000000003
2025-03-22 10:25:24-07:00,22.18,330.17600000000004,10.998000000000001,9.3345,17.328,424.98,21.1,30.8,0.0,0.19,0.27,,,,,26.0,1.0,STAT,,3.6176000000000004
2025-03-22 10:26:26-07:00,22.19,327.107,10.917000000000002,9.2925,17.172,424.49,21.1,30.8,0.0,0.08,0.11,,,,,27.0,1.0,STAT,,3.4984
2025-03-22 10:27:26-07:00,22.18,325.19300000000004,10.98,9.1245,17.628,424.58,21.1,30.8,0.0,0.14,0.15,,,,,26.0,2.0,STAT,,3.6376000000000004
2025-03-22 10:28:26-07:00,22.18,328.504,12.537,8.736,16.5,424.85,21.1,30.8,0.0,0.16,0.16,,,,,25.0,1.0,STAT,,3.4280000000000004
2025-03-22 10:29:26-07:00,22.18,322.10200000000003,12.924,8.4945,17.291999999999998,424.95,21.1,30.8,0.01,0.2,0.2,,,,,25.0,1.0,STAT,,3.6184
2025-03-22 10:30:26-07:00,22.18,329.37300000000005,10.314000000000002,8.61,17.352,424.98,21.1,30.8,0.0,0.22,0.22,,,,,27.0,1.0,STAT,,3.6464000000000003
2025-03-22 10:31:26-07:00,22.17,312.47700000000003,10.863000000000001,8.904000000000002,17.003999999999998,424.45,21.1,30.8,0.0,0.08,0.08,,,,,26.0,1.0,STAT,,3.4648
2025-03-22 10:32:26-07:00,22.18,339.295,11.664000000000001,9.681000000000001,15.864,424.16,21.1,30.8,0.0,0.03,0.03,,,,,26.0,1.0,STAT,,3.1968000000000005
2025-03-22 10:33:22-07:00,22.18,327.63500000000005,11.295000000000002,8.673,16.104,424.06,21.1,30.8,0.21,0.39,0.39,,,,,27.0,1.0,STAT,,3.5328
2025-03-22 10:34:22-07:00,22.18,325.65500000000003,10.728,8.505,18.18,423.96,21.1,30.8,0.07,0.36,0.36,,,,,27.0,1.0,STAT,,3.924
2025-03-22 10:35:23-07:00,22.17,330.528,11.799,8.3895,16.715999999999998,423.99,21.1,30.8,0.06,0.41,0.41,,,,,26.0,1.0,STAT,,3.6711999999999994
2025-03-22 10:36:24-07:00,22.17,332.684,11.394,8.4525,17.747999999999998,424.0,21.1,30.8,0.07,0.21,0.21,,,,,26.0,1.0,STAT,,3.7176
2025-03-22 10:37:25-07:00,22.18,325.677,11.142000000000001,7.6335,18.887999999999998,424.0,21.1,30.8,0.02,0.16,0.28,,,,,26.0,1.0,STAT,,3.9055999999999997
2025-03-22 10:38:25-07:00,22.17,323.994,10.962,7.7700000000000005,17.952,424.0,21.1,30.8,0.01,0.05,0.09,,,,,26.0,1.0,STAT,,3.6304000000000007
2025-03-22 10:39:25-07:00,22.17,328.47100000000006,10.746,9.145500000000002,17.28,423.61,21.1,30.8,0.0,0.38,0.39,,,,,26.0,1.0,STAT,,3.7600000000000007
2025-03-22 10:40:25-07:00,22.17,314.6,11.763,8.442,17.4,423.21,21.1,30.8,0.0,0.35,0.36,,,,,26.0,2.0,STAT,,3.76
2025-03-22 10:41:25-07:00,22.17,333.322,10.926,9.072000000000001,16.776,423.08,21.1,30.8,0.0,0.22,0.32,,,,,26.0,1.0,STAT,,3.5312
2025-03-22 10:42:25-07:00,22.17,327.94300000000004,11.034,8.8725,16.631999999999998,423.03,21.1,30.9,0.01,0.24,0.34,,,,,26.0,1.0,STAT,,3.5183999999999997
2025-03-22 10:43:25-07:00,22.17,323.19100000000003,11.061,9.418500000000002,16.848,423.01,21.1,30.9,0.0,0.13,0.16,,,,,26.0,2.0,STAT,,3.4736000000000002
2025-03-22 10:44:25-07:00,22.17,326.502,11.844000000000001,8.8305,16.584,423.0,21.1,30.9,0.0,0.1,0.11,,,,,26.0,1.0,STAT,,3.3968000000000003
2025-03-22 10:45:26-07:00,22.17,328.581,11.853,7.497,17.676,423.0,21.1,30.9,0.0,0.1,0.11,,,,,26.0,1.0,STAT,,3.6151999999999997
2025-03-22 10:46:26-07:00,22.17,325.99600000000004,12.843,8.106,17.16,423.0,21.1,30.9,0.03,0.11,0.11,,,,,25.0,1.0,STAT,,3.5200000000000005
2025-03-22 10:47:26-07:00,22.15,322.83900000000006,11.781,9.009,16.439999999999998,422.71,21.1,30.9,0.01,0.04,0.04,,,,,26.0,1.0,STAT,,3.32
2025-03-22 10:48:26-07:00,22.15,328.13000000000005,12.402,8.148,17.927999999999997,422.4,21.1,30.9,0.0,0.14,0.14,,,,,25.0,1.0,STAT,,3.6975999999999996
2025-03-22 10:49:26-07:00,22.13,323.983,12.006,9.1245,15.6,422.34,21.1,30.9,0.0,0.04,0.04,,,,,26.0,1.0,STAT,,3.152
2025-03-22 10:50:26-07:00,22.12,330.946,10.242,8.620500000000002,17.099999999999998,422.77,21.1,30.9,0.0,0.01,0.01,,,,,27.0,0.0,STAT,,3.428
2025-03-22 10:51:26-07:00,22.12,326.33700000000005,10.602,7.728000000000001,18.144,422.92,21.1,30.9,0.0,0.07,0.08,,,,,26.0,1.0,STAT,,3.6848
2025-03-22 10:52:26-07:00,22.11,325.446,11.754000000000001,8.9145,16.956,422.53,21.1,30.9,0.0,0.25,0.27,,,,,26.0,1.0,STAT,,3.5912
2025-03-22 10:53:27-07:00,22.1,324.48900000000003,10.962,9.0405,16.176,422.19,21.1,30.9,0.0,0.37,0.38,,,,,27.0,1.0,STAT,,3.5311999999999997
2025-03-22 10:54:27-07:00,22.1,322.014,9.936,8.064,17.4,422.07,21.1,30.9,0.0,0.29,0.36,,,,,28.0,1.0,STAT,,3.7119999999999997
2025-03-22 10:55:27-07:00,22.09,319.80300000000005,12.996,8.19,18.119999999999997,422.02,21.1,30.9,0.0,0.12,0.14,,,,,25.0,1.0,STAT,,3.7199999999999998
