DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,WD,WS,PWR,BATT,CHRG,RUN,SD,RAW,216,83,0,-10,6,0.1,0.00000,0.00000.1,0.2,1121389567,275,78,-11,758574998,AQI
2025-02-22 18:22:32-08:00,22.09,187.33000000000004,10.323,11.2665,-1.932,410.06,21.2,34.9,0.02,0.14,0.14,0.0,0.0,1,13.87,0.01,28.24,1,3,,,0,,0,LAT,LON,W,CRC,,48.0,1.0,STAT,,-0.2744
2025-02-22 18:23:33-08:00,22.09,187.33000000000004,11.016,11.2665,-1.596,410.02,21.2,34.9,0.0,0.25,0.37,0.0,0.0,1,14.09,154.84,27.85,1,4,,,0,,0,LAT,LON,W,CRC,,48.0,1.0,STAT,,-0.11920000000000003
2025-02-22 18:24:33-08:00,22.09,191.675,10.656,10.038,-0.54,410.09,21.2,34.9,0.0,0.2,0.25,0.0,0.0,1,14.05,138.79,33.47,1,2,,,0,,0,LAT,LON,W,CRC,,49.0,0.0,STAT,,0.05200000000000002
2025-02-22 18:25:33-08:00,22.09,192.69800000000004,10.386,10.248,1.212,410.33,21.2,35.0,0.12,0.46,0.48,0.0,0.0,1,14.02,39.2,28.16,1,2,,,0,,0,LAT,LON,W,CRC,,49.0,0.0,STAT,,0.6104
2025-02-22 18:26:33-08:00,22.09,190.454,9.612,10.647,-0.372,410.76,21.2,35.0,0.04,0.27,0.27,0.0,0.0,1,13.98,11.07,28.43,1,3,,,0,,0,LAT,LON,W,CRC,,49.0,0.0,STAT,,0.1416
2025-02-22 18:27:33-08:00,22.09,187.82500000000002,10.08,10.3425,0.612,410.92,21.2,35.0,0.01,0.19,0.19,0.0,0.0,1,13.95,3.13,31.1,1,5,,,0,,0,LAT,LON,W,CRC,,48.0,1.0,STAT,,0.27440000000000003
2025-02-22 18:28:33-08:00,22.09,190.83900000000003,10.323,10.227,1.08,411.43,21.2,35.1,0.0,0.11,0.3,0.0,0.0,1,13.91,0.88,26.66,1,3,,,0,,0,LAT,LON,W,CRC,,48.0,1.0,STAT,,0.30400000000000005
2025-02-22 18:29:33-08:00,22.09,192.21400000000003,10.557,10.563,0.216,411.8,21.2,35.0,0.0,0.04,0.1,0.0,0.0,1,13.91,0.25,33.56,1,3,,,0,,0,LAT,LON,W,CRC,,48.0,2.0,STAT,,0.0752
2025-02-22 18:30:34-08:00,22.09,191.983,10.485000000000001,10.552500000000002,0.012,411.93,21.2,35.0,0.0,0.01,0.03,0.0,0.0,1,13.87,0.07,31.36,1,3,,,0,,0,LAT,LON,W,CRC,,49.0,2.0,STAT,,0.0104
2025-02-22 18:31:34-08:00,22.09,190.77300000000002,10.503,11.571,-1.044,411.98,21.2,35.1,0.0,0.26,0.27,0.0,0.0,1,13.87,0.02,29.5,1,3,,,0,,0,LAT,LON,W,CRC,,48.0,2.0,STAT,,-0.0007999999999999952
2025-02-22 18:32:34-08:00,22.09,191.79600000000002,10.602,11.1195,0.336,411.99,21.2,35.1,0.0,0.14,0.15,0.0,0.0,1,13.87,0.01,28.01,1,4,,,0,,0,LAT,LON,W,CRC,,48.0,1.0,STAT,,0.17920000000000003
2025-02-22 18:33:34-08:00,22.09,188.87,10.908,10.8885,0.072,412.0,21.2,35.1,0.0,0.05,0.05,0.0,0.0,1,14.16,296.92,28.37,1,6,,,0,,0,LAT,LON,W,CRC,,48.0,1.0,STAT,,0.054400000000000004
2025-02-22 18:34:34-08:00,22.09,193.853,10.701,9.471,0.96,412.0,21.2,35.1,0.0,0.15,0.28,0.0,0.0,1,14.05,132.45,39.86,1,3,,,0,,0,LAT,LON,W,CRC,,48.0,0.0,STAT,,0.312
2025-02-22 18:35:34-08:00,22.09,194.645,10.044,10.993500000000001,1.092,412.0,21.2,35.1,0.04,0.38,0.77,0.0,0.0,1,13.98,37.41,29.24,1,3,,,0,,0,LAT,LON,W,CRC,,48.0,0.0,STAT,,0.5224000000000001
2025-02-22 18:36:34-08:00,22.09,188.254,10.062,10.7835,1.44,412.0,21.2,35.2,0.01,0.13,0.58,0.0,0.0,1,13.95,10.56,29.06,1,6,,,0,,0,LAT,LON,W,CRC,,48.0,1.0,STAT,,0.392
2025-02-22 18:37:35-08:00,22.08,192.258,10.044,10.552500000000002,1.896,412.0,21.2,35.2,0.0,0.04,0.2,0.0,0.0,1,13.95,2.98,30.37,1,3,,,0,,0,LAT,LON,W,CRC,,49.0,0.0,STAT,,0.4112
2025-02-22 18:38:35-08:00,22.08,189.28800000000004,9.576,10.143,1.752,412.0,21.2,35.2,0.0,0.11,0.34,0.0,0.0,1,13.91,0.84,29.75,1,5,,,0,,0,LAT,LON,W,CRC,,50.0,1.0,STAT,,0.43840000000000007
2025-02-22 18:39:36-08:00,22.08,191.87300000000002,10.485000000000001,10.3635,1.704,412.0,21.2,35.2,0.0,0.06,0.13,0.0,0.0,1,13.91,0.24,29.0,1,4,,,1,,0,LAT,LON,W,CRC,,48.0,0.0,STAT,,0.3888
2025-02-22 18:40:36-08:00,22.08,191.477,11.286,9.870000000000001,1.2,412.0,21.2,35.2,0.0,0.14,0.3,0.0,0.0,1,13.87,0.07,33.38,1,4,,,0,,0,LAT,LON,W,CRC,,46.0,1.0,STAT,,0.352
2025-02-22 18:41:36-08:00,22.07,192.88500000000002,10.089,10.920000000000002,0.948,411.87,21.2,35.2,0.0,0.05,0.1,0.0,0.0,1,13.87,0.02,28.43,1,3,,,0,,0,LAT,LON,W,CRC,,47.0,1.0,STAT,,0.2296
2025-02-22 18:42:36-08:00,22.07,189.75000000000003,9.279,10.773,0.9119999999999999,411.63,21.2,35.2,0.0,0.21,0.23,0.0,0.0,1,13.84,0.01,28.3,1,5,,,0,,0,LAT,LON,W,CRC,,48.0,1.0,STAT,,0.35040000000000004
2025-02-22 18:43:36-08:00,22.07,192.654,9.783,9.9015,2.112,411.29,21.1,35.3,0.0,0.07,0.07,0.0,0.0,1,14.19,337.57,29.04,1,4,,,0,,0,LAT,LON,W,CRC,,48.0,0.0,STAT,,0.47840000000000005
2025-02-22 18:44:38-08:00,22.07,189.91500000000002,11.124,11.0355,1.176,411.1,21.1,35.2,0.0,0.02,0.02,0.0,0.0,1,14.02,95.34,27.73,1,5,,,0,,0,LAT,LON,W,CRC,,45.0,0.0,STAT,,0.2512
2025-02-22 18:45:38-08:00,22.07,191.62,10.53,11.76,-0.72,410.61,21.1,35.2,0.0,0.07,0.07,0.0,0.0,1,13.98,26.93,31.31,1,4,,,0,,0,LAT,LON,W,CRC,,47.0,1.0,STAT,,-0.08799999999999998
2025-02-22 18:46:38-08:00,22.06,194.942,10.485000000000001,11.529000000000002,0.132,410.21,21.1,35.3,0.0,0.13,0.13,0.0,0.0,1,13.95,7.6,29.36,1,2,,,0,,0,LAT,LON,W,CRC,,48.0,0.0,STAT,,0.13040000000000002
2025-02-22 18:47:38-08:00,22.05,193.97400000000002,11.357999999999999,10.5105,0.588,410.58,21.1,35.3,0.0,0.05,0.05,0.0,0.0,1,13.95,2.15,26.7,1,4,,,0,,0,LAT,LON,W,CRC,,47.0,1.0,STAT,,0.15760000000000002
2025-02-22 18:48:38-08:00,22.03,192.87400000000002,11.268,11.109,1.2,410.85,21.2,35.3,0.0,0.02,0.02,0.0,0.0,1,13.91,0.61,29.38,1,4,,,0,,0,LAT,LON,W,CRC,,46.0,1.0,STAT,,0.256
2025-02-22 18:49:38-08:00,22.02,194.216,10.404,10.731000000000002,2.316,410.8,21.2,35.3,0.0,0.01,0.01,0.0,0.0,1,13.91,0.17,31.31,1,3,,,0,,0,LAT,LON,W,CRC,,47.0,2.0,STAT,,0.4712
2025-02-22 18:50:38-08:00,22.01,197.098,10.701,11.508000000000001,0.8160000000000001,410.73,21.2,35.2,0.0,0.0,0.0,0.0,0.0,1,13.87,0.05,30.74,1,3,,,0,,0,LAT,LON,W,CRC,,47.0,2.0,STAT,,0.1632
2025-02-22 18:51:39-08:00,22.0,193.31400000000002,11.232000000000001,11.2035,2.28,410.87,21.2,35.2,0.0,0.15,0.15,0.0,0.0,1,13.87,0.01,28.36,1,5,,,0,,0,LAT,LON,W,CRC,,47.0,1.0,STAT,,0.576
2025-02-22 18:52:39-08:00,22.0,196.086,10.773000000000001,10.563,1.9919999999999998,410.96,21.1,35.2,0.04,0.17,0.17,0.0,0.0,1,13.84,0.0,30.58,1,3,,,0,,0,LAT,LON,W,CRC,,47.0,1.0,STAT,,0.5344
2025-02-22 18:53:39-08:00,22.0,195.11800000000002,11.295000000000002,10.206000000000001,3.6359999999999997,410.98,21.2,35.2,0.01,0.06,0.06,0.0,0.0,1,14.12,199.29,30.41,1,5,,,0,,0,LAT,LON,W,CRC,,47.0,0.0,STAT,,0.7752
2025-02-22 18:54:39-08:00,22.0,196.262,10.989,11.098500000000001,2.6519999999999997,410.57,21.2,35.2,0.0,0.02,0.02,0.0,0.0,1,14.02,56.28,27.27,1,5,,,0,,0,LAT,LON,W,CRC,,47.0,1.0,STAT,,0.5464
2025-02-22 18:55:35-08:00,22.0,199.15500000000003,10.683,11.2875,1.524,410.84,21.2,35.2,0.0,0.01,0.01,0.0,0.0,1,13.98,17.66,39.59,1,4,,,0,,0,LAT,LON,W,CRC,,47.0,1.0,STAT,,0.3128
2025-02-22 18:56:35-08:00,21.99,197.912,10.620000000000001,11.8755,1.284,410.94,21.1,35.3,0.0,0.22,0.22,0.0,0.0,1,13.95,4.99,29.41,1,5,,,0,,0,LAT,LON,W,CRC,,47.0,1.0,STAT,,0.4328000000000001
2025-02-22 18:57:35-08:00,21.99,195.811,10.197000000000001,10.857000000000001,2.148,411.24,21.2,35.2,0.0,0.08,0.08,0.0,0.0,1,13.95,1.41,28.06,1,6,,,0,,0,LAT,LON,W,CRC,,48.0,1.0,STAT,,0.49360000000000004
2025-02-22 18:58:35-08:00,21.99,198.792,10.323,11.707500000000001,1.14,411.29,21.2,35.2,0.0,0.24,0.24,0.0,0.0,1,13.91,0.4,28.66,1,4,,,0,,0,LAT,LON,W,CRC,,47.0,1.0,STAT,,0.42
2025-02-22 18:59:35-08:00,21.99,197.351,9.629999999999999,10.689,1.8479999999999999,411.1,21.2,35.2,0.0,0.32,0.32,0.0,0.0,1,13.87,0.11,31.54,1,4,,,0,,0,LAT,LON,W,CRC,,48.0,2.0,STAT,,0.6255999999999999
2025-02-22 19:00:36-08:00,21.99,196.636,9.387,10.3635,2.16,411.04,21.2,35.2,0.0,0.45,0.45,0.0,0.0,1,13.87,0.03,35.54,1,5,,,0,,0,LAT,LON,W,CRC,,48.0,0.0,STAT,,0.792
2025-02-22 19:01:36-08:00,21.99,199.30900000000003,11.169,10.815000000000001,1.668,411.01,21.2,35.2,0.0,0.26,0.26,0.0,0.0,1,13.87,0.01,31.64,1,3,,,0,,0,LAT,LON,W,CRC,,47.0,0.0,STAT,,0.5416000000000001
2025-02-22 19:02:36-08:00,21.99,199.67200000000003,10.818,11.193000000000001,1.62,411.0,21.2,35.2,0.0,0.09,0.18,0.0,0.0,1,13.84,0.0,30.85,1,3,,,0,,0,LAT,LON,W,CRC,,47.0,0.0,STAT,,0.3960000000000001
2025-02-22 19:03:37-08:00,21.99,199.419,10.422,11.004000000000001,2.844,411.0,21.2,35.2,0.0,0.06,0.19,0.0,0.0,1,14.09,173.48,28.27,1,3,,,1,,0,LAT,LON,W,CRC,,48.0,0.0,STAT,,0.6168
2025-02-22 19:04:37-08:00,21.99,199.529,11.169,11.109,3.7199999999999998,411.0,21.1,35.2,0.0,0.13,0.17,0.0,0.0,1,14.02,48.99,29.86,1,3,,,1,,0,LAT,LON,W,CRC,,47.0,2.0,STAT,,0.848
2025-02-22 19:05:38-08:00,21.99,197.978,10.863000000000001,10.773,2.544,411.0,21.2,35.2,0.0,0.04,0.07,0.0,0.0,1,13.98,13.84,35.65,1,4,,,0,,0,LAT,LON,W,CRC,,48.0,1.0,STAT,,0.5408000000000001
2025-02-22 19:06:38-08:00,21.99,197.13100000000003,11.07,10.6995,0.096,411.0,21.2,35.2,0.0,0.05,0.16,0.0,0.0,1,13.95,3.91,31.53,1,5,,,0,,0,LAT,LON,W,CRC,,48.0,0.0,STAT,,0.05920000000000001
2025-02-22 19:07:38-08:00,21.99,195.89900000000003,11.682,10.857000000000001,1.236,411.58,21.2,35.2,0.0,0.02,0.06,0.0,0.0,1,13.91,1.1,30.03,1,4,,,0,,0,LAT,LON,W,CRC,,46.0,1.0,STAT,,0.2632
2025-02-22 19:08:39-08:00,21.99,194.931,11.565,10.0485,0.048,411.85,21.2,35.2,0.0,0.06,0.08,0.0,0.0,1,13.91,0.31,28.1,1,5,,,0,,0,LAT,LON,W,CRC,,45.0,0.0,STAT,,0.0576
2025-02-22 19:09:39-08:00,21.99,195.63500000000002,10.818,11.560500000000001,-0.384,411.95,21.1,35.2,0.0,0.09,0.1,0.0,0.0,1,13.91,0.09,28.58,1,5,,,0,,0,LAT,LON,W,CRC,,47.0,1.0,STAT,,-0.004800000000000013
2025-02-22 19:10:40-08:00,21.99,194.55700000000002,10.692,10.668000000000001,1.512,411.98,21.2,35.2,0.0,0.03,0.03,0.0,0.0,1,13.87,0.02,36.5,1,6,,,0,,0,LAT,LON,W,CRC,,47.0,1.0,STAT,,0.3264
2025-02-22 19:11:40-08:00,21.99,197.483,10.152,11.214,0.84,411.99,21.2,35.2,0.0,0.01,0.01,0.0,0.0,1,13.84,0.01,31.84,1,3,,,0,,0,LAT,LON,W,CRC,,48.0,0.0,STAT,,0.17600000000000002
2025-02-22 19:12:40-08:00,21.99,191.994,10.224,11.2875,1.296,412.0,21.1,35.2,0.0,0.07,0.07,0.0,0.0,1,14.12,257.74,27.92,1,7,,,0,,0,LAT,LON,W,CRC,,48.0,1.0,STAT,,0.31520000000000004
2025-02-22 19:13:40-08:00,21.99,193.512,10.368,11.3505,0.72,411.55,21.2,35.2,0.0,0.05,0.14,0.0,0.0,1,14.05,149.39,28.35,1,6,,,0,,0,LAT,LON,W,CRC,,47.0,1.0,STAT,,0.184
2025-02-22 19:14:40-08:00,21.99,196.42700000000002,10.323,10.647,1.284,411.84,21.2,35.2,0.0,0.02,0.05,0.0,0.0,1,14.02,42.19,30.35,1,4,,,0,,0,LAT,LON,W,CRC,,48.0,1.0,STAT,,0.27280000000000004
2025-02-22 19:15:41-08:00,21.99,196.779,10.278,11.424000000000001,0.744,411.94,21.2,35.3,0.0,0.04,0.05,0.0,0.0,1,13.95,11.92,32.94,1,4,,,0,,0,LAT,LON,W,CRC,,47.0,1.0,STAT,,0.18080000000000002
2025-02-22 19:16:41-08:00,21.99,193.93000000000004,10.926,11.3505,0.504,411.98,21.2,35.2,0.0,0.01,0.34,0.0,0.0,1,13.95,3.37,33.58,1,6,,,0,,0,LAT,LON,W,CRC,,48.0,1.0,STAT,,0.10880000000000001
2025-02-22 19:17:41-08:00,21.99,194.31500000000003,10.026000000000002,11.256000000000002,-0.216,411.99,21.1,35.2,0.0,0.29,0.39,0.0,0.0,1,13.91,0.95,27.04,1,5,,,0,,0,LAT,LON,W,CRC,,48.0,1.0,STAT,,0.18879999999999997
2025-02-22 19:18:41-08:00,21.99,193.842,9.99,11.571,0.12,412.0,21.2,35.2,0.0,0.21,0.25,0.0,0.0,1,13.91,0.27,30.52,1,6,,,0,,0,LAT,LON,W,CRC,,47.0,1.0,STAT,,0.192
2025-02-22 19:19:41-08:00,21.99,198.50600000000003,10.629000000000001,10.584000000000001,1.188,412.0,21.2,35.2,0.0,0.1,0.11,0.0,0.0,1,13.87,0.08,32.11,1,3,,,0,,0,LAT,LON,W,CRC,,48.0,1.0,STAT,,0.3176
2025-02-22 19:20:41-08:00,21.99,195.62400000000002,10.71,9.954,2.5079999999999996,412.0,21.2,35.2,0.0,0.11,0.12,0.0,0.0,1,13.87,0.02,31.45,1,5,,,0,,0,LAT,LON,W,CRC,,47.0,1.0,STAT,,0.5895999999999999
2025-02-22 19:21:42-08:00,21.99,195.58000000000004,10.170000000000002,10.794,0.612,412.0,21.2,35.3,0.0,0.27,0.27,0.0,0.0,1,13.84,0.01,37.34,1,5,,,0,,0,LAT,LON,W,CRC,,47.0,0.0,STAT,,0.33840000000000003
2025-02-22 19:22:42-08:00,21.99,195.11800000000002,9.549,10.6575,2.22,412.0,21.2,35.2,0.0,0.12,0.12,0.0,0.0,1,14.16,263.67,31.42,1,5,,,0,,0,LAT,LON,W,CRC,,48.0,0.0,STAT,,0.54
2025-02-22 19:23:42-08:00,21.99,191.95000000000002,10.602,11.413499999999999,-0.096,412.0,21.2,35.2,0.0,0.04,0.21,0.0,0.0,1,14.05,93.15,31.62,1,6,,,0,,0,LAT,LON,W,CRC,,47.0,0.0,STAT,,0.012799999999999999
2025-02-22 19:24:42-08:00,21.99,193.17100000000002,10.197000000000001,10.227,0.792,411.93,21.2,35.2,0.0,0.12,0.23,0.0,0.0,1,13.98,26.31,26.55,1,5,,,0,,0,LAT,LON,W,CRC,,48.0,1.0,STAT,,0.2544
2025-02-22 19:25:42-08:00,21.99,196.812,10.602,11.676,0.012,411.97,21.2,35.3,0.0,0.04,0.07,0.0,0.0,1,13.98,7.43,27.97,1,4,,,0,,0,LAT,LON,W,CRC,,46.0,1.0,STAT,,0.0344
2025-02-22 19:26:42-08:00,21.99,195.14000000000001,11.556000000000001,9.744,1.2,411.99,21.2,35.2,0.0,0.09,0.3,0.0,0.0,1,13.95,2.1,34.82,1,4,,,0,,0,LAT,LON,W,CRC,,46.0,1.0,STAT,,0.312
2025-02-22 19:27:42-08:00,21.99,196.87800000000001,10.827,10.8885,0.156,412.0,21.2,35.2,0.0,0.13,0.29,0.0,0.0,1,13.91,0.59,31.13,1,3,,,0,,0,LAT,LON,W,CRC,,47.0,1.0,STAT,,0.13520000000000001
2025-02-22 19:28:43-08:00,21.99,195.78900000000002,10.566,11.025,-1.296,412.0,21.2,35.2,0.0,0.16,0.21,0.0,0.0,1,13.91,0.17,27.42,1,4,,,0,,0,LAT,LON,W,CRC,,47.0,1.0,STAT,,-0.13120000000000004
2025-02-22 19:29:43-08:00,21.99,193.699,10.836,10.5105,1.14,411.44,21.2,35.2,0.0,0.05,0.07,0.0,0.0,1,13.87,0.05,30.61,1,4,,,0,,0,LAT,LON,W,CRC,,47.0,1.0,STAT,,0.268
2025-02-22 19:30:43-08:00,21.99,193.435,10.791,10.5945,0.3,411.15,21.2,35.2,0.0,0.02,0.02,0.0,0.0,1,13.87,0.01,31.23,1,4,,,0,,0,LAT,LON,W,CRC,,46.0,0.0,STAT,,0.076
2025-02-22 19:31:39-08:00,21.99,192.324,12.141,9.911999999999999,0.216,411.06,21.2,35.2,0.0,0.01,0.01,0.0,0.0,1,13.84,0.0,34.85,1,6,,,0,,0,LAT,LON,W,CRC,,45.0,0.0,STAT,,0.0512
2025-02-22 19:32:39-08:00,21.99,193.061,11.403,9.9225,1.548,411.02,21.2,35.3,0.0,0.23,0.23,0.0,0.0,1,14.19,340.68,30.68,1,5,,,0,,0,LAT,LON,W,CRC,,47.0,0.0,STAT,,0.49360000000000004
2025-02-22 19:33:39-08:00,21.99,191.4,11.610000000000001,10.395000000000001,0.192,411.01,21.2,35.2,0.0,0.08,0.08,0.0,0.0,1,14.02,96.22,28.77,1,5,,,0,,0,LAT,LON,W,CRC,,46.0,0.0,STAT,,0.1024
2025-02-22 19:34:39-08:00,21.99,190.98200000000003,10.170000000000002,11.298,0.264,411.0,21.2,35.3,0.0,0.02,0.13,0.0,0.0,1,13.98,27.18,28.83,1,6,,,0,,0,LAT,LON,W,CRC,,47.0,1.0,STAT,,0.0688
2025-02-22 19:35:39-08:00,21.99,191.169,9.828,10.3635,1.416,411.0,21.2,35.3,0.0,0.14,0.22,0.0,0.0,1,13.95,7.68,29.02,1,6,,,0,,0,LAT,LON,W,CRC,,48.0,1.0,STAT,,0.3952
2025-02-22 19:36:39-08:00,21.99,194.23800000000003,10.818,10.206000000000001,0.672,411.38,21.2,35.3,0.0,0.04,0.07,0.0,0.0,1,13.91,2.17,37.72,1,4,,,0,,0,LAT,LON,W,CRC,,47.0,1.0,STAT,,0.16640000000000002
2025-02-22 19:37:40-08:00,21.99,191.24600000000004,10.944,9.8385,3.048,411.73,21.2,35.3,0.0,0.01,0.02,0.0,0.0,1,13.91,0.61,29.27,1,5,,,0,,0,LAT,LON,W,CRC,,47.0,0.0,STAT,,0.6176
2025-02-22 19:38:40-08:00,21.99,190.26700000000002,10.512,9.996,0.9959999999999999,411.9,21.2,35.3,0.0,0.0,0.01,0.0,0.0,1,13.91,0.17,28.39,1,6,,,0,,0,LAT,LON,W,CRC,,48.0,1.0,STAT,,0.1992
2025-02-22 19:39:40-08:00,21.99,193.79800000000003,10.134,9.2505,1.656,411.97,21.2,35.3,0.0,0.03,0.03,0.0,0.0,1,13.87,0.05,30.7,1,3,,,0,,0,LAT,LON,W,CRC,,48.0,0.0,STAT,,0.3552
2025-02-22 19:40:40-08:00,21.99,195.27200000000002,10.610999999999999,8.82,2.112,411.99,21.2,35.3,0.0,0.01,0.05,0.0,0.0,1,13.87,0.01,28.98,1,3,,,0,,0,LAT,LON,W,CRC,,48.0,0.0,STAT,,0.43040000000000006
2025-02-22 19:41:40-08:00,21.99,190.38800000000003,10.017000000000001,10.08,0.528,412.0,21.2,35.3,0.0,0.03,0.05,0.0,0.0,1,14.05,165.16,41.28,1,6,,,0,,0,LAT,LON,W,CRC,,48.0,1.0,STAT,,0.12960000000000002
2025-02-22 19:42:40-08:00,21.99,198.75900000000001,10.125,10.489500000000001,-0.168,412.0,21.2,35.3,0.0,0.04,0.04,0.0,0.0,1,14.09,159.2,32.7,1,1,,,0,,0,LAT,LON,W,CRC,,48.0,2.0,STAT,,-0.0016000000000000042
2025-02-22 19:43:40-08:00,21.99,198.24200000000002,10.143,11.2245,0.6,412.0,21.2,35.3,0.0,0.17,0.3,0.0,0.0,1,14.02,44.96,31.79,1,2,,,0,,0,LAT,LON,W,CRC,,48.0,1.0,STAT,,0.256
2025-02-22 19:44:41-08:00,21.99,192.995,9.0,11.508000000000001,-0.0,412.0,21.2,35.3,0.0,0.1,0.31,0.0,0.0,1,13.98,12.7,26.87,1,4,,,0,,0,LAT,LON,W,CRC,,49.0,0.0,STAT,,0.08000000000000002
2025-02-22 19:45:41-08:00,21.99,193.842,9.774,10.521,1.716,412.0,21.2,35.3,0.0,0.17,0.24,0.0,0.0,1,13.95,3.59,28.0,1,3,,,0,,0,LAT,LON,W,CRC,,48.0,1.0,STAT,,0.4792
2025-02-22 19:46:41-08:00,21.99,190.223,9.999,11.067,-0.9359999999999999,412.0,21.2,35.3,0.0,0.07,0.09,0.0,0.0,1,13.91,1.01,38.44,1,5,,,0,,0,LAT,LON,W,CRC,,48.0,1.0,STAT,,-0.13119999999999998
2025-02-22 19:47:41-08:00,21.99,191.543,9.585,10.9515,-0.156,412.0,21.2,35.3,0.0,0.16,0.34,0.0,0.0,1,13.91,0.29,35.16,1,4,,,0,,0,LAT,LON,W,CRC,,49.0,2.0,STAT,,0.0968
2025-02-22 19:48:41-08:00,21.99,193.336,9.567,10.752,-1.236,411.91,21.2,35.3,0.0,0.07,0.55,0.0,0.0,1,13.87,0.08,28.88,1,3,,,0,,0,LAT,LON,W,CRC,,48.0,2.0,STAT,,-0.19119999999999998
2025-02-22 19:49:41-08:00,21.99,194.75500000000002,9.702,9.450000000000001,2.184,412.58,21.2,35.3,0.0,0.02,0.18,0.0,0.0,1,13.87,0.02,28.18,1,2,,,0,,0,LAT,LON,W,CRC,,48.0,1.0,STAT,,0.4528000000000001
2025-02-22 19:50:41-08:00,21.99,193.237,11.520000000000001,9.135,1.344,412.85,21.2,35.3,0.0,0.01,0.06,0.0,0.0,1,13.87,0.01,30.73,1,4,,,0,,0,LAT,LON,W,CRC,,47.0,1.0,STAT,,0.27680000000000005
2025-02-22 19:51:43-08:00,21.99,190.674,9.837,9.8175,2.136,412.8,21.2,35.3,0.0,0.0,0.23,0.0,0.0,1,14.05,0.0,29.21,1,5,,,1,,0,LAT,LON,W,CRC,,49.0,1.0,STAT,,0.4272
2025-02-22 19:52:43-08:00,21.99,195.217,10.26,10.909500000000001,0.516,412.77,21.2,35.3,0.0,0.0,0.14,0.0,0.0,1,14.09,142.78,32.49,1,2,,,0,,0,LAT,LON,W,CRC,,47.0,1.0,STAT,,0.10320000000000001
2025-02-22 19:53:43-08:00,21.99,195.05200000000002,11.610000000000001,9.954,2.004,412.53,21.2,35.3,0.0,0.0,0.04,0.0,0.0,1,14.02,40.32,29.13,1,1,,,0,,0,LAT,LON,W,CRC,,46.0,1.0,STAT,,0.40080000000000005
2025-02-22 19:54:43-08:00,21.99,195.05200000000002,11.133,10.636500000000002,-0.312,412.83,21.2,35.4,0.0,0.0,0.01,0.0,0.0,1,13.98,11.39,26.97,1,2,,,0,,0,LAT,LON,W,CRC,,47.0,1.0,STAT,,-0.062400000000000004
2025-02-22 19:55:43-08:00,21.99,195.11800000000002,10.917000000000002,9.8175,0.49199999999999994,412.94,21.2,35.3,0.0,0.0,0.0,0.0,0.0,1,13.95,3.22,28.18,1,2,,,0,,0,LAT,LON,W,CRC,,47.0,0.0,STAT,,0.09839999999999999
2025-02-22 19:56:43-08:00,21.99,195.712,11.457,11.7285,-1.512,412.98,21.2,35.4,0.0,0.17,0.18,0.0,0.0,1,13.91,0.91,31.06,1,2,,,0,,0,LAT,LON,W,CRC,,46.0,1.0,STAT,,-0.1664
2025-02-22 19:57:44-08:00,21.99,191.719,11.357999999999999,11.9595,-1.428,412.86,21.2,35.3,0.0,0.06,0.06,0.0,0.0,1,13.91,0.26,35.04,1,4,,,0,,0,LAT,LON,W,CRC,,46.0,1.0,STAT,,-0.23760000000000003
2025-02-22 19:58:45-08:00,21.99,193.66600000000003,10.773000000000001,10.311,1.572,412.95,21.2,35.4,0.0,0.02,0.19,0.0,0.0,1,13.87,0.07,31.42,1,3,,,0,,0,LAT,LON,W,CRC,,48.0,1.0,STAT,,0.3304
2025-02-22 19:59:45-08:00,21.99,193.76500000000001,10.179,9.6075,1.656,412.98,21.2,35.4,0.0,0.01,0.06,0.0,0.0,1,13.87,0.02,28.68,1,3,,,0,,0,LAT,LON,W,CRC,,48.0,1.0,STAT,,0.3392
2025-02-22 20:00:45-08:00,21.99,190.949,10.341000000000001,9.093,1.8479999999999999,412.99,21.2,35.4,0.0,0.12,0.14,0.0,0.0,1,13.87,0.01,28.47,1,5,,,0,,0,LAT,LON,W,CRC,,48.0,0.0,STAT,,0.4656
2025-02-22 20:01:45-08:00,21.99,193.60000000000002,10.728,9.765,1.7999999999999998,413.19,21.2,35.4,0.0,0.04,0.05,0.0,0.0,1,13.84,0.0,29.12,1,3,,,0,,0,LAT,LON,W,CRC,,48.0,1.0,STAT,,0.392
2025-02-22 20:02:46-08:00,21.99,195.41500000000002,9.909,10.458000000000002,0.564,413.61,21.2,35.3,0.0,0.06,0.06,0.0,0.0,1,14.09,211.16,30.67,1,2,,,0,,0,LAT,LON,W,CRC,,48.0,1.0,STAT,,0.1608
2025-02-22 20:03:46-08:00,21.99,192.995,9.18,10.374,-0.20400000000000001,413.74,21.2,35.4,0.0,0.19,0.19,0.0,0.0,1,14.02,59.64,30.58,1,2,,,0,,0,LAT,LON,W,CRC,,49.0,1.0,STAT,,0.11120000000000002
2025-02-22 20:04:46-08:00,21.99,196.14100000000002,10.413,10.920000000000002,-0.84,413.91,21.2,35.4,0.0,0.06,0.06,0.0,0.0,1,13.98,16.84,31.05,1,2,,,0,,0,LAT,LON,W,CRC,,48.0,1.0,STAT,,-0.12000000000000001
