DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,83,46,2,-1,3910151013,3,2341516188,AQI
2025-03-17 19:11:03-07:00,22.19,263.96700000000004,11.645999999999999,11.802000000000001,16.715999999999998,460.33,21.3,29.5,5.88,8.07,8.08,29.0,1,3.0,STAT,,,,9.799199999999999
2025-03-17 19:12:03-07:00,22.19,261.514,11.484,12.411000000000001,15.66,461.34,21.3,29.5,5.8,8.03,8.03,28.0,2,3.0,STAT,,,,9.556
2025-03-17 19:13:03-07:00,22.19,259.94100000000003,11.034,10.857000000000001,17.568,462.35,21.3,29.5,6.42,8.53,8.76,29.0,2,3.0,STAT,,,,10.3376
2025-03-17 19:14:03-07:00,22.2,243.11100000000002,11.501999999999999,11.76,16.572,462.77,21.4,29.5,6.28,8.26,8.33,28.0,2,3.0,STAT,,,,9.9224
2025-03-17 19:15:03-07:00,22.19,263.71400000000006,13.248000000000001,13.2405,15.719999999999999,462.92,21.4,29.5,6.26,8.27,8.3,26.0,1,3.0,STAT,,,,9.76
2025-03-17 19:16:04-07:00,22.22,254.43000000000004,11.412,12.3375,15.696,462.97,21.3,29.5,6.39,8.38,8.49,28.0,1,2.0,STAT,,,,9.843200000000001
2025-03-17 19:17:04-07:00,22.25,258.72,11.205,11.896500000000001,15.899999999999999,463.53,21.4,29.4,6.54,8.58,8.61,28.0,1,2.0,STAT,,,,10.044
2025-03-17 19:18:04-07:00,22.26,261.503,9.270000000000001,12.159,16.272,464.13,21.3,29.5,6.71,9.16,9.71,31.0,1,3.0,STAT,,,,10.5824
2025-03-17 19:19:04-07:00,22.28,259.71000000000004,9.513,12.8835,13.943999999999999,464.05,21.4,29.5,6.57,8.96,9.22,29.0,1,2.0,STAT,,,,9.956800000000001
2025-03-17 19:20:04-07:00,22.28,264.374,10.386,12.5265,14.735999999999999,464.02,21.4,29.5,6.58,8.86,8.99,29.0,1,2.0,STAT,,,,10.0352
2025-03-17 19:21:04-07:00,22.29,260.10600000000005,10.197000000000001,13.429499999999999,14.435999999999998,464.17,21.4,29.6,6.08,8.7,9.24,30.0,2,3.0,STAT,,,,9.8472
2025-03-17 19:22:04-07:00,22.28,241.47200000000004,10.656,11.802000000000001,16.727999999999998,466.03,21.4,29.7,5.96,8.59,8.81,29.0,2,3.0,STAT,,,,10.2176
2025-03-17 19:23:04-07:00,22.29,262.79,9.837,12.600000000000001,16.296,470.71,21.4,29.6,6.25,8.67,9.15,30.0,2,2.0,STAT,,,,10.1952
2025-03-17 19:24:05-07:00,22.29,263.483,10.827,12.243,16.56,474.11,21.4,29.6,6.2,8.3,9.04,28.0,1,3.0,STAT,,,,9.952
2025-03-17 19:25:05-07:00,22.29,259.57800000000003,10.647,12.978,15.203999999999999,476.91,21.4,29.7,5.92,8.2,8.84,30.0,1,2.0,STAT,,,,9.6008
2025-03-17 19:26:05-07:00,22.29,265.584,11.169,11.2665,16.823999999999998,481.05,21.4,29.6,6.86,9.73,10.13,29.0,1,2.0,STAT,,,,11.148800000000001
2025-03-17 19:27:05-07:00,22.29,265.045,9.792000000000002,12.211500000000001,15.935999999999998,481.57,21.4,29.6,6.37,8.64,8.77,30.0,1,2.0,STAT,,,,10.0992
2025-03-17 19:28:05-07:00,22.29,258.48900000000003,9.819,12.4845,14.939999999999998,479.87,21.4,29.6,5.62,7.82,7.87,31.0,1,2.0,STAT,,,,9.244
2025-03-17 19:29:05-07:00,22.29,260.634,10.899,11.8755,16.116,477.7,21.4,29.6,5.76,8.39,8.4,29.0,1,2.0,STAT,,,,9.935200000000002
2025-03-17 19:30:05-07:00,22.29,252.912,11.007000000000001,12.4215,15.48,476.49,21.4,29.6,5.85,8.71,8.98,28.0,1,2.0,STAT,,,,10.064
2025-03-17 19:31:05-07:00,22.31,246.56500000000003,9.189000000000002,12.211500000000001,16.056,475.53,21.4,29.6,6.01,8.44,8.53,29.0,1,3.0,STAT,,,,9.9632
2025-03-17 19:32:06-07:00,22.34,263.06500000000005,9.693,12.778500000000001,14.939999999999998,475.19,21.4,29.6,6.04,8.31,8.68,30.0,1,3.0,STAT,,,,9.636
2025-03-17 19:33:06-07:00,22.36,267.212,9.459,11.927999999999999,16.056,475.42,21.4,29.6,5.9,8.28,8.87,31.0,1,2.0,STAT,,,,9.8352
2025-03-17 19:34:06-07:00,22.37,264.264,10.170000000000002,11.739,15.527999999999999,475.8,21.4,29.5,5.81,8.73,9.05,30.0,1,2.0,STAT,,,,10.0896
2025-03-17 19:35:06-07:00,22.38,265.88100000000003,10.224,11.3505,16.331999999999997,475.93,21.5,29.6,6.79,9.14,9.57,29.0,1,2.0,STAT,,,,10.5784
2025-03-17 19:36:06-07:00,22.38,256.59700000000004,11.106,11.571,15.864,476.06,21.5,29.6,6.02,8.67,8.93,29.0,1,2.0,STAT,,,,10.1088
2025-03-17 19:37:06-07:00,22.39,260.79900000000004,10.503,11.318999999999999,17.436,477.25,21.5,29.7,5.96,8.65,8.74,29.0,1,2.0,STAT,,,,10.407200000000001
2025-03-17 19:38:06-07:00,22.39,264.297,9.297,11.949000000000002,16.152,480.9,21.5,29.8,6.35,9.07,9.35,30.0,1,2.0,STAT,,,,10.4864
2025-03-17 19:39:06-07:00,22.39,271.403,9.531,11.529000000000002,16.907999999999998,484.7,21.5,29.8,5.71,8.07,8.28,29.0,1,2.0,STAT,,,,9.8376
2025-03-17 19:40:06-07:00,22.39,269.654,9.747,11.371500000000001,18.06,487.49,21.5,29.7,5.85,8.41,8.5,30.0,1,3.0,STAT,,,,10.34
2025-03-17 19:41:09-07:00,22.39,268.103,11.322000000000001,11.8335,15.935999999999998,488.04,21.5,29.6,5.85,8.6,9.06,29.0,1,2.0,STAT,,,,10.0672
2025-03-17 19:42:04-07:00,22.39,270.11600000000004,10.107000000000001,10.920000000000002,16.848,487.85,21.5,29.7,5.63,8.35,8.55,29.0,1,3.0,STAT,,,,10.0496
2025-03-17 19:43:04-07:00,22.39,259.809,10.413,10.3635,17.244,487.92,21.5,29.7,5.31,7.63,7.96,30.0,1,2.0,STAT,,,,9.552800000000001
2025-03-17 19:44:04-07:00,22.39,263.956,11.205,11.2665,17.076,487.74,21.5,29.7,5.61,8.45,8.64,30.0,1,3.0,STAT,,,,10.1752
2025-03-17 19:45:04-07:00,22.39,258.48900000000003,10.701,12.127500000000001,16.68,487.34,21.5,29.8,5.54,8.62,9.09,30.0,1,3.0,STAT,,,,10.232
2025-03-17 19:46:04-07:00,22.39,258.83000000000004,11.115,11.707500000000001,16.368,487.77,21.5,29.8,6.1,8.66,8.91,29.0,1,3.0,STAT,,,,10.201600000000001
2025-03-17 19:47:04-07:00,22.41,262.295,9.081,11.361,17.483999999999998,487.92,21.5,29.9,6.07,8.87,8.97,30.0,1,3.0,STAT,,,,10.5928
2025-03-17 19:48:04-07:00,22.44,238.953,10.161,9.702,19.02,488.28,21.5,29.8,5.8,8.37,8.4,30.0,2,3.0,STAT,,,,10.5
2025-03-17 19:49:04-07:00,22.46,262.779,11.565,11.7285,15.156,489.94,21.5,29.7,5.7,8.58,8.73,29.0,2,2.0,STAT,,,,9.8952
2025-03-17 19:50:05-07:00,22.47,264.418,10.089,12.043500000000002,15.011999999999999,490.63,21.5,29.7,5.29,8.08,8.27,30.0,1,3.0,STAT,,,,9.4664
2025-03-17 19:51:05-07:00,22.47,271.942,8.766,11.8335,15.54,491.04,21.5,29.6,5.01,7.48,7.55,30.0,1,3.0,STAT,,,,9.092
2025-03-17 19:52:06-07:00,22.48,267.003,8.568,10.993500000000001,16.308,490.36,21.5,29.6,4.62,7.22,7.43,31.0,1,2.0,STAT,,,,9.0376
2025-03-17 19:53:06-07:00,22.49,261.723,8.559,10.5315,17.148,489.56,21.5,29.7,5.13,7.28,7.49,31.0,1,2.0,STAT,,,,9.2536
2025-03-17 19:54:06-07:00,22.49,265.848,9.162,10.185,17.7,489.99,21.6,29.6,5.03,7.59,7.94,30.0,1,2.0,STAT,,,,9.612
2025-03-17 19:55:06-07:00,22.49,258.64300000000003,9.792000000000002,9.66,18.695999999999998,491.08,21.6,29.6,5.31,7.89,8.38,30.0,1,2.0,STAT,,,,10.0512
2025-03-17 19:56:06-07:00,22.49,260.96400000000006,11.916,9.3135,18.66,491.53,21.6,29.6,5.68,8.3,8.46,28.0,1,2.0,STAT,,,,10.372
2025-03-17 19:57:06-07:00,22.49,259.27,11.43,10.615499999999999,16.608,491.19,21.6,29.6,5.21,7.55,7.82,29.0,1,2.0,STAT,,,,9.3616
2025-03-17 19:58:07-07:00,22.49,271.81,10.674,10.479000000000001,17.016,490.91,21.6,29.6,4.83,6.89,6.98,30.0,1,2.0,STAT,,,,8.9152
2025-03-17 19:59:07-07:00,22.49,269.423,11.277,10.762500000000001,17.028,490.32,21.6,29.7,5.02,7.29,7.32,29.0,1,2.0,STAT,,,,9.2376
2025-03-17 20:00:07-07:00,22.49,258.973,9.513,10.374,17.22,491.05,21.6,29.6,5.06,7.75,7.76,32.0,1,2.0,STAT,,,,9.644
2025-03-17 20:01:07-07:00,22.49,267.487,10.305,10.6575,17.939999999999998,492.21,21.6,29.6,4.97,7.72,8.02,31.0,1,3.0,STAT,,,,9.764
2025-03-17 20:02:07-07:00,22.5,263.96700000000004,10.467,10.709999999999999,17.136,492.72,21.6,29.6,4.07,6.96,7.06,30.0,1,3.0,STAT,,,,8.9952
2025-03-17 20:03:07-07:00,22.52,259.63300000000004,11.241,11.1195,16.356,493.44,21.6,29.6,4.38,7.35,7.38,30.0,1,2.0,STAT,,,,9.1512
2025-03-17 20:04:07-07:00,22.55,260.997,11.376000000000001,10.7835,17.4,494.45,21.6,29.6,4.25,6.77,7.2,30.0,1,3.0,STAT,,,,8.896
2025-03-17 20:05:08-07:00,22.56,263.05400000000003,11.367,11.025,16.608,494.81,21.6,29.5,4.82,7.19,7.76,29.0,1,2.0,STAT,,,,9.0736
2025-03-17 20:06:08-07:00,22.57,257.961,10.413,10.993500000000001,16.043999999999997,494.77,21.6,29.5,4.18,6.95,7.25,30.0,2,2.0,STAT,,,,8.7688
2025-03-17 20:07:08-07:00,22.58,260.49100000000004,11.241,10.4475,17.34,494.31,21.7,29.6,4.4,6.73,6.83,30.0,2,2.0,STAT,,,,8.852
2025-03-17 20:08:08-07:00,22.58,260.293,11.151000000000002,10.384500000000001,17.808,494.11,21.6,29.7,4.29,6.52,6.55,29.0,1,3.0,STAT,,,,8.7776
2025-03-17 20:09:08-07:00,22.58,261.58000000000004,11.25,10.1745,17.7,494.61,21.6,29.6,4.31,6.85,7.11,29.0,1,3.0,STAT,,,,9.02
2025-03-17 20:10:08-07:00,22.59,258.687,12.231,10.9725,15.743999999999998,496.62,21.6,29.8,4.46,6.62,6.7,29.0,1,2.0,STAT,,,,8.4448
2025-03-17 20:11:08-07:00,22.59,260.18300000000005,9.629999999999999,11.2875,15.696,501.39,21.7,30.0,4.55,7.42,8.04,30.0,1,2.0,STAT,,,,9.0752
2025-03-17 20:12:08-07:00,22.59,260.062,11.115,11.2035,15.803999999999998,508.98,21.7,29.7,4.83,7.64,8.06,30.0,1,2.0,STAT,,,,9.2728
2025-03-17 20:13:08-07:00,22.59,259.534,9.405,11.1195,15.192,512.32,21.7,29.8,4.84,7.01,7.23,30.0,1,1.0,STAT,,,,8.6464
2025-03-17 20:14:09-07:00,22.59,229.58100000000002,9.846,9.9855,18.035999999999998,514.06,21.6,29.7,5.04,6.86,7.03,32.0,2,3.0,STAT,,,,9.0952
2025-03-17 20:15:09-07:00,22.59,259.06100000000004,12.123000000000001,10.720500000000001,16.368,514.37,21.7,29.7,4.69,6.66,6.96,29.0,1,2.0,STAT,,,,8.601600000000001
2025-03-17 20:16:09-07:00,22.59,268.32300000000004,12.015,10.5945,16.968,512.75,21.7,29.5,4.82,6.71,6.88,30.0,2,3.0,STAT,,,,8.761600000000001
2025-03-17 20:17:09-07:00,22.59,257.312,11.501999999999999,9.9015,17.376,507.08,21.7,29.4,4.23,6.71,6.77,29.0,1,3.0,STAT,,,,8.843200000000001
2025-03-17 20:18:08-07:00,22.59,258.28000000000003,10.296,10.0905,17.628,499.74,21.7,29.4,4.11,6.29,6.44,31.0,1,3.0,STAT,,,,8.5576
2025-03-17 20:19:08-07:00,22.62,252.395,9.198,9.66,18.576,494.02,21.7,29.4,4.32,6.5,6.55,32.0,1,3.0,STAT,,,,8.9152
2025-03-17 20:20:08-07:00,22.65,260.66700000000003,9.153,9.261000000000001,19.392,491.12,21.7,29.4,4.23,5.73,5.74,32.0,1,3.0,STAT,,,,8.4624
2025-03-17 20:21:08-07:00,22.66,258.038,10.197000000000001,8.925,19.344,488.48,21.7,29.4,4.36,6.33,6.55,31.0,1,3.0,STAT,,,,8.9328
2025-03-17 20:22:08-07:00,22.67,258.56600000000003,12.312,8.9985,19.656,486.33,21.7,29.4,4.37,6.93,7.0,28.0,1,3.0,STAT,,,,9.475200000000001
2025-03-17 20:23:10-07:00,22.67,249.20500000000004,10.998000000000001,9.702,17.831999999999997,484.08,21.7,29.3,3.77,6.21,6.23,31.0,2,3.0,STAT,,,,8.5344
2025-03-17 20:24:10-07:00,22.68,264.92400000000004,11.367,9.4395,17.172,482.73,21.7,29.3,3.54,5.94,5.95,30.0,2,2.0,STAT,,,,8.1864
2025-03-17 20:25:10-07:00,22.68,252.14200000000002,11.700000000000001,9.534,18.468,482.26,21.7,29.3,3.27,5.42,5.43,30.0,1,3.0,STAT,,,,8.0296
2025-03-17 20:26:10-07:00,22.69,253.72600000000003,11.511,10.0905,17.064,482.09,21.7,29.3,3.61,5.02,5.02,29.0,1,3.0,STAT,,,,7.428800000000001
2025-03-17 20:27:10-07:00,22.69,246.862,10.557,10.0485,18.204,481.63,21.7,29.3,2.94,4.88,4.88,31.0,1,3.0,STAT,,,,7.5448
2025-03-17 20:28:10-07:00,22.69,253.616,10.791,9.5655,19.572,481.22,21.7,29.3,2.64,4.7,4.96,31.0,1,3.0,STAT,,,,7.6744
2025-03-17 20:29:10-07:00,22.69,251.669,11.718,9.6285,18.168,480.58,21.7,29.3,2.99,4.91,5.27,30.0,1,3.0,STAT,,,,7.5616
2025-03-17 20:30:10-07:00,22.69,249.12800000000001,11.421,9.6495,17.099999999999998,480.78,21.7,29.3,2.9,4.5,4.75,30.0,1,3.0,STAT,,,,7.02
2025-03-17 20:31:11-07:00,22.69,257.576,11.286,10.0905,16.476,480.92,21.7,29.4,2.74,4.48,4.58,31.0,1,3.0,STAT,,,,6.879200000000001
2025-03-17 20:32:11-07:00,22.69,257.202,9.549,10.521,16.368,481.38,21.7,29.3,3.28,4.88,4.95,32.0,2,2.0,STAT,,,,7.1776
2025-03-17 20:33:06-07:00,22.69,262.757,10.719000000000001,10.153500000000001,17.772,483.19,21.8,29.3,3.35,4.78,4.92,31.0,2,2.0,STAT,,,,7.3784
2025-03-17 20:34:06-07:00,22.69,258.368,10.206,9.0615,18.407999999999998,487.46,21.8,29.2,3.14,4.87,4.99,31.0,2,3.0,STAT,,,,7.5776
2025-03-17 20:35:06-07:00,22.7,248.60000000000002,10.404,8.8725,18.311999999999998,489.35,21.7,29.3,3.33,5.17,5.21,30.0,2,2.0,STAT,,,,7.7984
2025-03-17 20:36:06-07:00,22.72,245.97100000000003,11.808,9.7545,17.376,489.77,21.8,29.2,2.87,4.61,4.62,30.0,2,2.0,STAT,,,,7.163200000000002
2025-03-17 20:37:06-07:00,22.75,249.77700000000002,10.458,9.4395,18.336,489.69,21.8,29.2,2.98,4.76,5.02,31.0,2,3.0,STAT,,,,7.475199999999999
2025-03-17 20:38:13-07:00,22.76,258.918,10.341000000000001,9.2295,19.355999999999998,489.22,21.8,29.3,2.81,4.48,4.56,31.0,2,3.0,STAT,,,,7.4552000000000005
2025-03-17 20:39:08-07:00,22.77,253.44000000000003,10.935,8.966999999999999,18.72,489.25,21.8,29.2,2.88,4.4,4.43,30.0,1,2.0,STAT,,,,7.264
2025-03-17 20:40:08-07:00,22.77,222.64000000000001,9.81,8.127,20.652,489.24,21.8,29.2,2.83,4.16,4.36,32.0,2,3.0,STAT,,,,7.458400000000001
2025-03-17 20:41:08-07:00,22.78,258.18100000000004,11.556000000000001,9.366,19.871999999999996,489.43,21.8,29.3,2.63,4.02,4.14,30.0,1,3.0,STAT,,,,7.190399999999999
2025-03-17 20:42:08-07:00,22.78,252.109,10.422,9.135,19.38,491.55,21.8,29.3,2.58,4.15,4.37,31.0,1,3.0,STAT,,,,7.196
2025-03-17 20:43:09-07:00,22.79,249.51300000000003,10.287,10.615499999999999,16.02,495.34,21.8,29.3,2.34,3.74,3.89,31.0,1,2.0,STAT,,,,6.196000000000001
2025-03-17 20:44:09-07:00,22.79,254.33100000000002,11.178,9.8175,17.747999999999998,498.48,21.8,29.3,2.31,3.99,4.38,31.0,1,3.0,STAT,,,,6.7416
2025-03-17 20:45:09-07:00,22.79,255.28800000000004,10.728,9.744,18.168,500.76,21.8,29.3,2.38,3.75,4.03,31.0,1,3.0,STAT,,,,6.6335999999999995
2025-03-17 20:46:09-07:00,22.79,254.078,10.566,9.870000000000001,18.66,500.73,21.8,29.2,1.97,3.33,3.42,31.0,1,4.0,STAT,,,,6.396000000000001
2025-03-17 20:47:09-07:00,22.79,259.567,11.07,9.9225,18.624,499.26,21.8,29.2,2.37,3.67,3.7,31.0,1,4.0,STAT,,,,6.6608
2025-03-17 20:48:09-07:00,22.79,256.036,11.052,9.7335,17.604,497.29,21.8,29.2,2.74,3.88,3.89,32.0,1,3.0,STAT,,,,6.6248000000000005
2025-03-17 20:49:10-07:00,22.79,241.15300000000002,11.529,10.143,17.639999999999997,496.37,21.9,29.2,2.42,4.09,4.1,30.0,2,3.0,STAT,,,,6.8
2025-03-17 20:50:10-07:00,22.79,258.511,11.106,9.2505,18.816,495.59,21.9,29.2,2.53,3.86,3.86,30.0,1,3.0,STAT,,,,6.8512
2025-03-17 20:51:10-07:00,22.79,259.34700000000004,11.934,9.534,18.192,495.21,21.9,29.1,2.61,4.22,4.48,30.0,1,3.0,STAT,,,,7.0144
2025-03-17 20:52:10-07:00,22.82,259.622,10.98,8.966999999999999,17.483999999999998,494.49,21.9,29.2,2.61,3.96,4.31,31.0,1,2.0,STAT,,,,6.6648
2025-03-17 20:53:10-07:00,22.85,263.923,11.511,8.925,18.972,494.97,21.9,29.2,2.44,3.9,4.11,30.0,1,3.0,STAT,,,,6.9144000000000005
2025-03-17 20:54:11-07:00,22.86,262.85600000000005,10.809,7.948500000000001,21.156,496.24,21.9,29.1,2.37,3.8,3.87,30.0,2,3.0,STAT,,,,7.2712
2025-03-17 20:55:11-07:00,22.87,261.16200000000003,11.394,9.0615,19.056,496.73,21.9,29.2,2.16,3.24,3.27,29.0,2,3.0,STAT,,,,6.403200000000001
2025-03-17 20:56:11-07:00,22.88,259.86400000000003,11.475,9.114,18.012,497.06,21.9,29.1,2.01,3.11,3.12,29.0,2,2.0,STAT,,,,6.090400000000001
2025-03-17 20:57:11-07:00,22.88,256.36600000000004,13.725,9.0615,18.012,497.67,21.9,29.0,2.06,3.49,3.5,29.0,2,2.0,STAT,,,,6.394400000000001
2025-03-17 20:58:11-07:00,22.88,262.812,11.259,8.379000000000001,19.212,496.87,21.9,29.0,1.58,2.79,2.79,30.0,2,2.0,STAT,,,,6.074400000000001
2025-03-17 20:59:11-07:00,22.89,256.795,10.782,9.166500000000001,17.639999999999997,494.5,21.9,29.0,1.44,2.93,2.93,32.0,1,2.0,STAT,,,,5.872
2025-03-17 21:00:11-07:00,22.89,266.365,10.107000000000001,9.555,17.34,493.07,21.9,29.0,1.17,2.8,2.91,32.0,1,3.0,STAT,,,,5.708
2025-03-17 21:01:11-07:00,22.89,262.79,10.773000000000001,8.883000000000001,19.452,492.38,21.9,29.0,1.01,2.74,3.06,31.0,1,3.0,STAT,,,,6.082400000000001
2025-03-17 21:02:11-07:00,22.89,265.309,10.962,8.673,18.636,492.13,21.9,29.1,1.09,2.41,2.51,31.0,2,2.0,STAT,,,,5.6552
2025-03-17 21:03:12-07:00,22.89,264.27500000000003,10.125,8.253,20.063999999999997,493.08,21.9,29.0,1.2,2.37,2.4,31.0,2,3.0,STAT,,,,5.908799999999999
2025-03-17 21:04:12-07:00,22.89,262.13000000000005,10.610999999999999,8.368500000000001,19.344,492.8,21.9,28.9,1.72,2.83,2.84,31.0,1,3.0,STAT,,,,6.1328000000000005
2025-03-17 21:05:12-07:00,22.89,259.19300000000004,11.277,8.3265,20.087999999999997,490.44,21.9,28.9,1.92,3.04,3.04,30.0,1,2.0,STAT,,,,6.4496
2025-03-17 21:06:12-07:00,22.89,235.79600000000002,10.323,8.043000000000001,19.728,488.32,21.9,28.9,1.94,2.89,3.57,31.0,2,3.0,STAT,,,,6.257600000000001
2025-03-17 21:07:12-07:00,22.89,259.149,10.134,8.778,19.644000000000002,487.46,21.9,28.9,1.92,3.09,3.46,32.0,1,3.0,STAT,,,,6.4008
2025-03-17 21:08:12-07:00,22.92,258.5,10.98,9.744,18.648,486.82,21.9,29.1,1.56,2.79,2.91,31.0,1,3.0,STAT,,,,5.961600000000001
2025-03-17 21:09:13-07:00,22.95,267.091,11.547,8.547,18.78,489.69,21.9,29.0,1.72,2.51,2.55,30.0,1,3.0,STAT,,,,5.764
2025-03-17 21:10:13-07:00,22.96,268.95000000000005,10.413,8.505,19.512,495.44,21.9,29.0,1.67,2.59,2.72,30.0,1,3.0,STAT,,,,5.9744
2025-03-17 21:11:13-07:00,22.97,263.725,11.700000000000001,8.599499999999999,18.156,497.75,21.9,28.8,1.64,3.03,3.07,30.0,2,3.0,STAT,,,,6.055199999999999
2025-03-17 21:12:13-07:00,22.98,266.365,10.395000000000001,8.631,17.976,498.26,22.0,28.8,1.45,2.78,3.08,31.0,2,3.0,STAT,,,,5.8192
2025-03-17 21:13:13-07:00,22.98,268.851,10.548,9.1245,18.744,497.32,22.0,28.8,1.37,2.65,2.88,31.0,2,3.0,STAT,,,,5.8688
2025-03-17 21:14:13-07:00,22.98,266.343,10.746,8.8305,18.936,493.23,22.0,28.8,1.01,2.11,2.35,31.0,1,3.0,STAT,,,,5.4752
2025-03-17 21:15:14-07:00,22.98,258.06,10.602,8.746500000000001,19.008,491.55,22.0,28.9,0.51,1.56,1.88,31.0,2,3.0,STAT,,,,5.0496
2025-03-17 21:16:14-07:00,22.99,270.182,11.511,7.938,20.171999999999997,494.21,21.9,28.8,1.26,2.32,2.66,30.0,2,3.0,STAT,,,,5.8904
2025-03-17 21:17:14-07:00,22.99,266.805,12.06,8.736,18.612,497.14,22.0,28.8,1.5,2.27,2.38,30.0,2,3.0,STAT,,,,5.5384
2025-03-17 21:18:14-07:00,22.99,267.23400000000004,11.925,9.324000000000002,19.247999999999998,496.16,22.0,28.7,1.36,2.31,2.61,30.0,2,3.0,STAT,,,,5.6975999999999996
2025-03-17 21:19:14-07:00,22.99,270.204,11.07,9.471,18.96,491.93,22.0,28.7,1.6,2.51,2.61,31.0,2,3.0,STAT,,,,5.800000000000001
2025-03-17 21:20:14-07:00,22.99,276.375,11.061,10.248,17.412,490.19,22.0,28.8,1.22,2.14,2.17,30.0,2,3.0,STAT,,,,5.1944
2025-03-17 21:21:15-07:00,22.99,274.12,12.267000000000001,8.977500000000001,19.152,492.47,22.0,28.8,1.18,2.05,2.06,29.0,2,3.0,STAT,,,,5.470400000000001
2025-03-17 21:22:15-07:00,22.99,271.66700000000003,12.770999999999999,8.421,18.804,495.48,22.0,28.7,0.93,2.02,2.07,29.0,2,3.0,STAT,,,,5.376799999999999
2025-03-17 21:23:15-07:00,22.99,273.79,12.312,7.6965,20.46,496.06,22.0,28.6,0.92,1.9,2.0,29.0,1,3.0,STAT,,,,5.612
2025-03-17 21:24:15-07:00,22.99,270.34700000000004,11.052,8.3475,20.532,494.27,22.0,28.6,0.5,1.55,1.58,30.0,1,3.0,STAT,,,,5.3464
2025-03-17 21:25:15-07:00,23.0,273.152,12.384,8.0955,20.412000000000003,488.63,22.0,28.6,0.99,1.81,1.82,29.0,1,3.0,STAT,,,,5.530400000000001
2025-03-17 21:26:15-07:00,23.03,269.28000000000003,11.879999999999999,7.8435,19.776,485.54,22.0,28.6,1.2,2.01,2.01,30.0,1,2.0,STAT,,,,5.5632
2025-03-17 21:27:15-07:00,23.05,276.452,12.105,8.0955,18.023999999999997,484.0,22.0,28.5,1.22,2.27,2.27,31.0,1,2.0,STAT,,,,5.4208
2025-03-17 21:28:15-07:00,23.06,274.659,12.276000000000002,7.7490000000000006,18.876,482.65,22.0,28.5,1.12,2.21,2.21,30.0,1,2.0,STAT,,,,5.543200000000001
2025-03-17 21:29:16-07:00,23.07,277.53000000000003,11.223,8.4315,20.304000000000002,480.08,22.0,28.4,1.11,2.0,2.0,31.0,1,3.0,STAT,,,,5.6608
2025-03-17 21:30:12-07:00,23.08,268.91700000000003,11.286,8.148,20.928,477.82,22.0,28.4,0.55,1.54,1.77,31.0,1,3.0,STAT,,,,5.4176
2025-03-17 21:31:12-07:00,23.08,265.463,12.078,9.145500000000002,18.852,475.34,22.0,28.4,0.69,1.57,1.68,31.0,2,3.0,STAT,,,,5.026400000000001
2025-03-17 21:32:12-07:00,23.08,260.23800000000006,10.863000000000001,8.2635,19.464,475.06,22.0,28.4,1.18,2.21,2.25,31.0,3,4.0,STAT,,,,5.6608
2025-03-17 21:33:12-07:00,23.08,281.105,10.278,9.145500000000002,17.88,476.1,22.0,28.3,0.71,2.08,2.22,32.0,2,3.0,STAT,,,,5.24
2025-03-17 21:34:12-07:00,23.09,275.04400000000004,10.701,9.072000000000001,18.204,476.78,22.0,28.3,0.68,1.92,1.99,32.0,1,3.0,STAT,,,,5.1768
2025-03-17 21:35:12-07:00,23.09,269.17,12.924,9.450000000000001,18.192,477.54,22.1,28.3,0.75,1.6,1.77,30.0,2,3.0,STAT,,,,4.9184
2025-03-17 21:36:12-07:00,23.09,271.535,11.475,7.9695,20.46,478.89,22.1,28.2,0.61,1.44,1.49,30.0,1,3.0,STAT,,,,5.244000000000001
2025-03-17 21:37:13-07:00,23.09,273.90000000000003,11.421,8.3055,20.652,479.15,22.1,28.3,0.45,1.39,1.41,32.0,2,4.0,STAT,,,,5.242400000000001
2025-03-17 21:38:13-07:00,23.09,278.17900000000003,11.538,8.0955,20.555999999999997,479.7,22.1,28.3,0.57,1.36,1.37,31.0,2,3.0,STAT,,,,5.199199999999999
2025-03-17 21:39:13-07:00,23.09,273.867,11.088000000000001,8.169,20.124,480.54,22.1,28.2,0.61,1.4,1.4,32.0,1,3.0,STAT,,,,5.1448
2025-03-17 21:40:15-07:00,23.09,271.37,9.738000000000001,8.652000000000001,19.932,480.84,22.1,28.2,0.62,1.6,1.6,32.0,1,3.0,STAT,,,,5.2664
2025-03-17 21:41:13-07:00,23.09,275.242,11.097,9.082500000000001,19.26,481.1,22.1,28.3,0.55,1.69,1.69,32.0,2,3.0,STAT,,,,5.204000000000001
2025-03-17 21:42:13-07:00,23.09,290.785,12.123000000000001,8.757,19.043999999999997,481.28,22.1,28.1,0.61,1.82,1.82,31.0,2,3.0,STAT,,,,5.2648
2025-03-17 21:43:13-07:00,23.1,274.406,13.446,8.358,20.076,481.14,22.1,28.1,0.83,1.54,1.54,30.0,2,3.0,STAT,,,,5.2472
2025-03-17 21:44:13-07:00,23.14,278.894,11.286,9.681000000000001,17.904,480.64,22.1,28.1,0.87,1.47,1.51,31.0,2,3.0,STAT,,,,4.7568
2025-03-17 21:45:13-07:00,23.16,277.16700000000003,11.205,9.093,19.752,480.73,22.1,28.1,0.96,1.74,1.75,31.0,2,3.0,STAT,,,,5.3424000000000005
