DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,WD,WS,PWR,BATT,CHRG,RUN,SD,RAW,129,61,1,-4,6,0,0.00000,0.00000.1,0.1,100305754,AQI
2025-03-01 17:07:47-08:00,22.07,263.41700000000003,11.025,10.7835,9.684,419.02,21.3,31.8,0.85,1.44,1.45,0.0,0.0,1,13.91,134.55,43.47,1,-6,32,1,2,STAT,0,LAT,LON,W,CRC,,3.0888
2025-03-01 17:08:47-08:00,22.07,269.555,12.285,9.8595,10.656,419.01,21.3,31.8,0.91,1.3,1.3,0.0,0.0,1,13.87,38.0,34.04,1,-8,31,2,3,STAT,0,LAT,LON,W,CRC,,3.1712000000000002
2025-03-01 17:09:47-08:00,22.07,261.437,12.24,10.279499999999999,10.908,419.0,21.3,31.8,0.78,0.94,0.94,0.0,0.0,1,13.84,10.73,32.72,1,-5,32,2,2,STAT,0,LAT,LON,W,CRC,,2.9336
2025-03-01 17:10:47-08:00,22.07,262.658,11.501999999999999,9.9855,10.68,419.0,21.3,31.7,0.74,0.94,0.94,0.0,0.0,1,13.84,3.03,33.23,1,-5,32,2,2,STAT,0,LAT,LON,W,CRC,,2.888
2025-03-01 17:11:47-08:00,22.07,262.581,11.124,10.1745,9.228,419.0,21.4,31.8,0.84,1.23,1.23,0.0,0.0,1,13.8,0.86,31.89,1,-5,32,2,1,STAT,0,LAT,LON,W,CRC,,2.8296
2025-03-01 17:12:47-08:00,22.07,271.326,11.124,10.4475,9.468,419.0,21.3,31.7,0.93,1.12,1.36,0.0,0.0,1,13.77,0.24,36.11,1,-7,32,2,2,STAT,0,LAT,LON,W,CRC,,2.7896
2025-03-01 17:13:47-08:00,22.07,262.46000000000004,10.908,10.6575,10.164,419.0,21.3,31.8,0.92,1.49,1.63,0.0,0.0,1,13.77,0.07,34.83,1,-5,32,2,2,STAT,0,LAT,LON,W,CRC,,3.2248
2025-03-01 17:14:48-08:00,22.06,270.512,10.610999999999999,10.3635,9.468,419.0,21.3,31.7,0.36,0.9,0.95,0.0,0.0,1,13.77,0.02,35.14,1,-8,33,2,2,STAT,0,LAT,LON,W,CRC,,2.6136000000000004
2025-03-01 17:15:48-08:00,22.05,256.663,11.988000000000001,10.300500000000001,10.212,419.0,21.3,31.8,0.33,1.0,1.02,0.0,0.0,1,14.09,302.34,30.06,1,-3,32,2,2,STAT,0,LAT,LON,W,CRC,,2.8424000000000005
2025-03-01 17:16:48-08:00,22.05,266.552,11.727,9.744,11.796,419.0,21.3,31.8,0.16,0.63,0.63,0.0,0.0,1,13.95,92.48,30.33,1,-6,31,2,2,STAT,0,LAT,LON,W,CRC,,2.8632
2025-03-01 17:17:48-08:00,22.05,267.003,11.223,9.870000000000001,11.772,419.0,21.3,31.8,0.63,1.33,1.33,0.0,0.0,1,13.87,26.12,32.01,1,-6,32,1,2,STAT,0,LAT,LON,W,CRC,,3.4184
2025-03-01 17:18:48-08:00,22.04,269.951,12.123000000000001,10.006499999999999,11.196,419.08,21.3,31.8,0.88,1.42,1.52,0.0,0.0,1,13.84,7.38,34.64,1,-7,32,2,2,STAT,0,LAT,LON,W,CRC,,3.3751999999999995
2025-03-01 17:19:49-08:00,22.04,272.404,11.808,10.0485,11.28,419.68,21.3,31.8,0.96,1.45,1.49,0.0,0.0,1,13.84,2.08,31.97,1,-8,32,1,2,STAT,0,LAT,LON,W,CRC,,3.4159999999999995
2025-03-01 17:20:49-08:00,22.03,268.62,12.222,10.4055,10.895999999999999,419.54,21.3,31.8,0.95,1.21,1.22,0.0,0.0,1,13.8,0.59,32.55,1,-8,32,2,2,STAT,0,LAT,LON,W,CRC,,3.1471999999999998
2025-03-01 17:21:49-08:00,22.03,267.97100000000006,12.231,10.006499999999999,10.392,419.34,21.3,31.8,0.86,0.94,0.95,0.0,0.0,1,13.8,0.17,32.34,1,-8,32,2,2,STAT,0,LAT,LON,W,CRC,,2.8304
2025-03-01 17:22:49-08:00,22.02,265.18800000000005,11.799,9.450000000000001,10.835999999999999,419.66,21.3,31.8,0.49,0.55,0.72,0.0,0.0,1,13.77,0.05,30.84,1,-7,32,2,2,STAT,0,LAT,LON,W,CRC,,2.6071999999999997
2025-03-01 17:23:50-08:00,22.02,261.75600000000003,11.295000000000002,10.668000000000001,8.748,419.34,21.3,31.8,0.28,0.49,0.75,0.0,0.0,1,14.09,229.11,38.1,1,-5,32,1,2,STAT,0,LAT,LON,W,CRC,,2.1416
2025-03-01 17:24:50-08:00,22.02,273.295,11.268,10.9515,8.819999999999999,419.12,21.3,31.8,0.59,0.79,0.92,0.0,0.0,1,13.95,71.59,29.92,1,-8,32,1,1,STAT,0,LAT,LON,W,CRC,,2.396
2025-03-01 17:25:50-08:00,22.02,267.54200000000003,10.998000000000001,10.920000000000002,8.436,419.66,21.3,31.8,0.81,1.12,1.2,0.0,0.0,1,13.87,20.22,31.7,1,-6,33,2,1,STAT,0,LAT,LON,W,CRC,,2.5832
2025-03-01 17:26:50-08:00,22.01,261.415,11.034,10.8675,7.692,419.38,21.3,31.8,0.88,1.04,1.07,0.0,0.0,1,13.87,5.71,32.07,1,-5,33,2,1,STAT,0,LAT,LON,W,CRC,,2.3704
2025-03-01 17:27:50-08:00,22.01,254.133,11.735999999999999,10.9515,8.123999999999999,419.13,21.3,31.8,0.88,1.26,1.27,0.0,0.0,1,13.84,1.61,33.91,1,-3,32,2,1,STAT,0,LAT,LON,W,CRC,,2.6327999999999996
2025-03-01 17:28:51-08:00,22.01,259.32500000000005,12.573,10.615499999999999,10.223999999999998,419.05,21.3,31.8,0.72,1.15,1.39,0.0,0.0,1,13.8,0.46,38.43,1,-5,31,2,2,STAT,0,LAT,LON,W,CRC,,2.9648
2025-03-01 17:29:51-08:00,22.01,269.56600000000003,12.249,10.909500000000001,9.708,419.02,21.3,31.9,0.89,1.53,1.61,0.0,0.0,1,13.8,0.13,33.36,1,-7,31,2,2,STAT,0,LAT,LON,W,CRC,,3.1656000000000004
2025-03-01 17:30:51-08:00,22.0,265.716,13.428,10.626,9.552,419.01,21.3,31.8,0.71,1.58,1.6,0.0,0.0,1,13.77,0.04,33.3,1,-6,31,2,2,STAT,0,LAT,LON,W,CRC,,3.1744000000000003
2025-03-01 17:31:51-08:00,22.0,269.00500000000005,11.826,10.626,10.703999999999999,419.0,21.3,31.8,0.51,1.3,1.31,0.0,0.0,1,13.77,0.01,32.07,1,-7,32,2,2,STAT,0,LAT,LON,W,CRC,,3.1808
2025-03-01 17:32:51-08:00,22.0,261.976,11.925,10.489500000000001,10.511999999999999,419.0,21.3,31.9,0.57,1.18,1.18,0.0,0.0,1,14.05,186.2,30.99,1,-5,32,2,2,STAT,0,LAT,LON,W,CRC,,3.0463999999999998
2025-03-01 17:33:52-08:00,22.0,264.36300000000006,11.619,10.836,8.616,419.18,21.3,31.9,0.2,0.81,0.81,0.0,0.0,1,13.95,105.87,42.21,1,-6,32,2,1,STAT,0,LAT,LON,W,CRC,,2.3712
2025-03-01 17:34:52-08:00,22.0,264.726,12.276000000000002,11.088000000000001,7.596,419.06,21.3,31.9,0.14,0.59,0.62,0.0,0.0,1,13.87,29.9,32.39,1,-7,32,2,1,STAT,0,LAT,LON,W,CRC,,1.9912
2025-03-01 17:35:52-08:00,21.99,265.32,11.376000000000001,11.151,9.347999999999999,419.02,21.3,31.9,0.08,0.76,0.9,0.0,0.0,1,13.84,8.44,30.89,1,-6,33,2,2,STAT,0,LAT,LON,W,CRC,,2.4776
2025-03-01 17:36:52-08:00,21.99,266.29900000000004,11.718,10.731000000000002,9.924,419.01,21.3,31.9,0.62,1.15,1.2,0.0,0.0,1,13.84,2.38,31.82,1,-6,31,2,2,STAT,0,LAT,LON,W,CRC,,2.9048
2025-03-01 17:37:52-08:00,21.99,269.038,12.132000000000001,11.13,9.672,419.0,21.3,32.0,0.74,1.29,1.42,0.0,0.0,1,13.8,0.67,35.08,1,-7,32,2,2,STAT,0,LAT,LON,W,CRC,,2.9664
2025-03-01 17:38:52-08:00,21.99,268.09200000000004,11.115,10.542,10.235999999999999,419.0,21.3,31.9,0.86,1.11,1.39,0.0,0.0,1,13.8,0.19,36.01,1,-7,33,2,2,STAT,0,LAT,LON,W,CRC,,2.9352
2025-03-01 17:39:53-08:00,21.99,271.909,11.259,10.332,10.632,419.0,21.3,31.9,0.95,1.06,1.15,0.0,0.0,1,13.77,0.05,36.23,1,-8,33,1,2,STAT,0,LAT,LON,W,CRC,,2.9744
2025-03-01 17:40:53-08:00,21.99,258.665,11.277,10.3425,10.02,419.0,21.3,31.9,0.37,0.49,0.52,0.0,0.0,1,13.77,0.02,33.77,1,-4,33,1,2,STAT,0,LAT,LON,W,CRC,,2.396
2025-03-01 17:41:53-08:00,21.99,263.62600000000003,12.096,10.1745,9.947999999999999,419.0,21.3,31.9,0.64,0.84,0.85,0.0,0.0,1,14.09,259.9,32.05,1,-6,32,2,2,STAT,0,LAT,LON,W,CRC,,2.6616
2025-03-01 17:42:53-08:00,21.99,266.43100000000004,12.267000000000001,10.794,10.776,419.0,21.3,31.9,0.75,0.94,0.94,0.0,0.0,1,13.95,81.4,29.6,1,-7,32,2,2,STAT,0,LAT,LON,W,CRC,,2.9072000000000005
2025-03-01 17:43:53-08:00,21.99,269.80800000000005,12.285,10.7415,9.443999999999999,419.0,21.3,31.9,0.86,1.01,1.01,0.0,0.0,1,13.87,22.99,33.72,1,-8,31,2,1,STAT,0,LAT,LON,W,CRC,,2.6967999999999996
2025-03-01 17:44:53-08:00,21.99,268.81800000000004,11.169,10.0485,10.884,419.0,21.3,31.9,0.47,0.85,1.03,0.0,0.0,1,13.84,6.49,35.89,1,-8,32,2,2,STAT,0,LAT,LON,W,CRC,,2.8568000000000002
2025-03-01 17:45:53-08:00,21.99,264.48400000000004,11.745000000000001,10.08,10.427999999999999,419.0,21.3,31.9,0.18,0.42,0.48,0.0,0.0,1,13.84,1.83,30.91,1,-6,32,1,1,STAT,0,LAT,LON,W,CRC,,2.4215999999999998
2025-03-01 17:46:53-08:00,21.99,276.22100000000006,10.278,10.248,10.56,419.0,21.3,32.0,0.3,0.82,0.95,0.0,0.0,1,13.8,0.52,31.87,1,-9,34,1,2,STAT,0,LAT,LON,W,CRC,,2.7680000000000002
2025-03-01 17:47:53-08:00,21.99,272.78900000000004,10.854000000000001,10.563,10.092,419.0,21.3,31.9,0.26,0.52,0.56,0.0,0.0,1,13.77,0.15,34.67,1,-8,32,2,3,STAT,0,LAT,LON,W,CRC,,2.4344
2025-03-01 17:48:54-08:00,21.99,276.023,11.645999999999999,10.3635,10.164,419.0,21.3,31.9,0.32,0.66,0.67,0.0,0.0,1,13.77,0.04,33.47,1,-9,32,2,2,STAT,0,LAT,LON,W,CRC,,2.5608
2025-03-01 17:49:54-08:00,21.99,265.716,13.545000000000002,11.5395,8.88,419.0,21.3,32.0,0.15,0.44,0.45,0.0,0.0,1,13.77,0.01,35.05,1,-7,31,2,2,STAT,0,LAT,LON,W,CRC,,2.128
2025-03-01 17:50:54-08:00,21.99,264.737,13.302,10.668000000000001,9.66,418.46,21.3,32.0,0.46,0.91,0.91,0.0,0.0,1,14.02,188.17,32.1,1,-6,30,2,2,STAT,0,LAT,LON,W,CRC,,2.66
2025-03-01 17:51:54-08:00,21.99,267.124,10.089,11.098500000000001,9.456,418.45,21.3,31.9,0.66,0.94,0.94,0.0,0.0,1,13.91,53.14,32.59,1,-6,33,1,2,STAT,0,LAT,LON,W,CRC,,2.6432
2025-03-01 17:52:54-08:00,21.99,266.75,11.879999999999999,10.206000000000001,10.931999999999999,418.81,21.3,32.0,0.29,0.71,0.71,0.0,0.0,1,13.87,15.01,30.26,1,-6,32,2,3,STAT,0,LAT,LON,W,CRC,,2.7544
2025-03-01 17:53:54-08:00,21.99,266.838,12.384,10.941,10.235999999999999,418.48,21.3,31.9,0.26,0.78,0.78,0.0,0.0,1,13.84,4.24,30.03,1,-6,32,2,2,STAT,0,LAT,LON,W,CRC,,2.6712
2025-03-01 17:54:50-08:00,21.99,271.70000000000005,11.735999999999999,10.689,11.496,418.18,21.3,31.9,0.34,0.83,0.85,0.0,0.0,1,13.8,1.33,36.84,1,-8,32,2,3,STAT,0,LAT,LON,W,CRC,,2.9632000000000005
2025-03-01 17:55:50-08:00,21.99,266.73900000000003,11.574,10.143,10.884,418.06,21.3,31.9,0.37,0.75,0.76,0.0,0.0,1,13.8,0.38,31.83,1,-7,30,2,2,STAT,0,LAT,LON,W,CRC,,2.7768
2025-03-01 17:56:51-08:00,21.99,263.824,12.582,10.647,9.768,418.02,21.3,32.0,0.21,0.67,0.83,0.0,0.0,1,13.77,0.11,30.98,1,-6,30,3,2,STAT,0,LAT,LON,W,CRC,,2.4896000000000003
2025-03-01 17:57:51-08:00,21.99,270.204,13.338000000000001,10.668000000000001,9.456,418.01,21.3,32.0,0.47,0.76,0.81,0.0,0.0,1,13.77,0.03,33.89,1,-7,30,2,2,STAT,0,LAT,LON,W,CRC,,2.4992
2025-03-01 17:58:51-08:00,21.99,272.82200000000006,11.493,10.185,10.572000000000001,418.0,21.3,32.0,0.62,1.1,1.11,0.0,0.0,1,13.77,0.01,29.84,1,-8,32,2,2,STAT,0,LAT,LON,W,CRC,,2.9944000000000006
2025-03-01 17:59:51-08:00,21.99,261.8,11.520000000000001,10.8885,9.947999999999999,418.0,21.3,31.9,0.61,1.07,1.07,0.0,0.0,1,14.09,300.4,39.09,1,-5,31,2,2,STAT,0,LAT,LON,W,CRC,,2.8456
2025-03-01 18:00:51-08:00,21.99,268.257,11.268,11.277000000000001,9.647999999999998,418.0,21.3,32.0,0.49,1.15,1.15,0.0,0.0,1,13.95,84.84,34.39,1,-7,32,2,2,STAT,0,LAT,LON,W,CRC,,2.8495999999999997
2025-03-01 18:01:51-08:00,21.99,274.19700000000006,11.016,10.941,9.732,418.0,21.3,32.0,0.49,1.13,1.13,0.0,0.0,1,13.87,23.96,33.72,1,-9,32,2,2,STAT,0,LAT,LON,W,CRC,,2.8503999999999996
2025-03-01 18:02:51-08:00,21.99,264.704,11.259,10.4265,9.576,418.25,21.3,32.0,0.5,0.87,0.87,0.0,0.0,1,13.84,6.77,30.1,1,-6,31,2,2,STAT,0,LAT,LON,W,CRC,,2.6112
2025-03-01 18:03:52-08:00,21.99,268.994,11.484,10.2375,9.996,418.09,21.3,32.0,0.32,0.6,0.6,0.0,0.0,1,13.84,1.91,35.62,1,-8,32,2,2,STAT,0,LAT,LON,W,CRC,,2.4792
2025-03-01 18:04:53-08:00,21.99,273.262,12.501000000000001,10.227,9.647999999999998,418.03,21.3,32.0,0.26,0.56,0.56,0.0,0.0,1,13.8,0.54,39.8,1,-9,30,2,2,STAT,0,LAT,LON,W,CRC,,2.3775999999999997
2025-03-01 18:05:53-08:00,21.99,263.615,12.681000000000001,10.7415,8.652,418.01,21.3,32.0,0.21,0.47,0.47,0.0,0.0,1,13.8,0.15,34.22,1,-7,31,2,2,STAT,0,LAT,LON,W,CRC,,2.1064
2025-03-01 18:06:53-08:00,21.99,266.904,11.619,10.111500000000001,10.056000000000001,418.0,21.3,32.0,0.25,0.35,0.45,0.0,0.0,1,13.77,0.04,33.72,1,-8,31,2,1,STAT,0,LAT,LON,W,CRC,,2.2912
2025-03-01 18:07:54-08:00,21.99,264.605,11.349,10.206000000000001,10.98,418.0,21.3,32.0,0.33,0.44,0.47,0.0,0.0,1,13.77,0.01,35.06,1,-6,32,2,2,STAT,0,LAT,LON,W,CRC,,2.548
2025-03-01 18:08:54-08:00,21.99,266.552,10.053,9.9225,11.76,418.0,21.3,32.0,0.34,0.7,0.81,0.0,0.0,1,14.02,223.05,32.88,1,-6,33,2,2,STAT,0,LAT,LON,W,CRC,,2.912
2025-03-01 18:09:54-08:00,21.99,273.317,11.79,11.0355,9.719999999999999,418.0,21.3,32.0,0.23,0.71,0.82,0.0,0.0,1,13.91,63.0,37.72,1,-9,31,2,2,STAT,0,LAT,LON,W,CRC,,2.512
2025-03-01 18:10:54-08:00,21.99,272.173,11.538,11.004000000000001,10.427999999999999,418.0,21.3,32.0,0.37,0.64,0.89,0.0,0.0,1,13.87,17.79,34.19,1,-8,33,2,2,STAT,0,LAT,LON,W,CRC,,2.5976
2025-03-01 18:11:54-08:00,21.99,276.386,10.926,10.552500000000002,9.228,418.0,21.3,32.0,0.19,0.71,0.79,0.0,0.0,1,13.84,5.02,32.75,1,-10,32,1,2,STAT,0,LAT,LON,W,CRC,,2.4136
2025-03-01 18:12:54-08:00,21.99,265.99100000000004,10.683,10.815000000000001,9.636,418.0,21.3,32.0,0.39,0.73,0.75,0.0,0.0,1,13.8,1.42,32.16,1,-6,33,2,2,STAT,0,LAT,LON,W,CRC,,2.5112
2025-03-01 18:13:55-08:00,21.99,274.31800000000004,10.908,10.899000000000001,9.456,418.29,21.3,32.0,0.51,0.62,0.63,0.0,0.0,1,13.8,0.4,32.31,1,-9,33,2,2,STAT,0,LAT,LON,W,CRC,,2.3872
2025-03-01 18:14:55-08:00,21.99,272.492,11.223,10.636500000000002,9.911999999999999,418.75,21.3,32.0,0.28,0.42,0.43,0.0,0.0,1,13.77,0.11,30.52,1,-9,32,2,2,STAT,0,LAT,LON,W,CRC,,2.3184
2025-03-01 18:15:57-08:00,21.99,265.485,11.79,10.573500000000001,10.415999999999999,418.56,21.3,32.0,0.23,0.74,0.74,0.0,0.0,1,13.77,0.03,34.34,1,-6,31,2,2,STAT,0,LAT,LON,W,CRC,,2.6752
2025-03-01 18:16:57-08:00,21.99,267.509,12.249,10.542,10.692,418.36,21.3,32.1,0.2,0.47,0.47,0.0,0.0,1,13.98,153.56,31.04,1,-7,32,3,2,STAT,0,LAT,LON,W,CRC,,2.5144
2025-03-01 18:17:57-08:00,21.99,266.25500000000005,11.862,10.5315,10.26,418.77,21.3,32.1,0.19,0.38,0.38,0.0,0.0,1,13.98,139.37,31.01,1,-7,33,2,2,STAT,0,LAT,LON,W,CRC,,2.356
2025-03-01 18:18:57-08:00,21.99,268.47700000000003,10.656,10.4685,9.395999999999999,418.57,21.3,32.1,0.11,0.26,0.26,0.0,0.0,1,13.91,39.36,35.12,1,-8,33,2,2,STAT,0,LAT,LON,W,CRC,,2.0872
2025-03-01 18:19:57-08:00,21.99,268.367,10.134,9.5655,11.4,418.2,21.3,32.0,0.29,0.74,0.74,0.0,0.0,1,13.87,11.12,29.74,1,-8,33,2,2,STAT,0,LAT,LON,W,CRC,,2.8720000000000003
2025-03-01 18:20:53-08:00,21.99,266.651,11.223,10.0485,10.308,418.08,21.3,32.0,0.2,0.6,0.71,0.0,0.0,1,13.84,3.49,42.4,1,-8,32,2,1,STAT,0,LAT,LON,W,CRC,,2.5416
2025-03-01 18:21:53-08:00,21.99,275.35200000000003,11.718,10.332,10.835999999999999,418.03,21.3,32.0,0.17,0.66,0.7,0.0,0.0,1,13.8,0.99,32.05,1,-9,31,2,3,STAT,0,LAT,LON,W,CRC,,2.6952
2025-03-01 18:22:53-08:00,21.99,270.29200000000003,11.889000000000001,10.5315,10.692,418.01,21.3,32.1,0.38,0.79,0.8,0.0,0.0,1,13.8,0.28,32.78,1,-8,31,2,3,STAT,0,LAT,LON,W,CRC,,2.7704000000000004
2025-03-01 18:23:54-08:00,21.99,269.093,12.294,10.941,10.752,418.16,21.3,32.1,0.37,0.66,0.67,0.0,0.0,1,13.77,0.08,33.25,1,-8,31,2,2,STAT,0,LAT,LON,W,CRC,,2.6784000000000003
2025-03-01 18:24:54-08:00,21.99,275.66,11.367,11.067,8.508,418.71,21.3,32.1,0.5,0.64,0.64,0.0,0.0,1,13.77,0.02,29.58,1,-9,31,1,1,STAT,0,LAT,LON,W,CRC,,2.2136
2025-03-01 18:25:55-08:00,22.0,266.98100000000005,12.186,10.689,10.38,418.9,21.3,32.1,0.61,0.93,0.93,0.0,0.0,1,14.09,291.07,44.4,1,-6,32,1,2,STAT,0,LAT,LON,W,CRC,,2.8200000000000003
2025-03-01 18:26:55-08:00,21.99,275.40700000000004,11.925,11.0355,9.096,418.43,21.3,32.1,0.58,1.13,1.13,0.0,0.0,1,13.95,82.21,33.69,1,-9,32,1,2,STAT,0,LAT,LON,W,CRC,,2.7232000000000003
2025-03-01 18:27:55-08:00,21.99,268.30100000000004,11.844000000000001,10.6785,10.127999999999998,418.15,21.3,32.1,0.48,0.71,0.88,0.0,0.0,1,13.87,23.22,31.68,1,-8,32,1,2,STAT,0,LAT,LON,W,CRC,,2.5936
2025-03-01 18:28:55-08:00,21.99,272.73400000000004,11.448,10.983,8.976,418.05,21.3,32.1,0.22,0.38,0.43,0.0,0.0,1,13.84,6.56,31.85,1,-9,32,2,2,STAT,0,LAT,LON,W,CRC,,2.0992000000000006
2025-03-01 18:29:55-08:00,21.99,269.12600000000003,11.079,11.277000000000001,9.072,418.02,21.3,32.1,0.21,0.72,0.74,0.0,0.0,1,13.84,1.85,34.06,1,-7,32,2,2,STAT,0,LAT,LON,W,CRC,,2.3904
2025-03-01 18:30:55-08:00,21.99,272.877,10.341000000000001,10.878,9.852,418.01,21.3,32.1,0.17,0.41,0.42,0.0,0.0,1,13.8,0.52,41.62,1,-9,33,2,2,STAT,0,LAT,LON,W,CRC,,2.2984
2025-03-01 18:31:55-08:00,21.99,268.499,10.278,10.8885,10.427999999999999,418.0,21.3,32.1,0.08,0.34,0.34,0.0,0.0,1,13.8,0.15,34.61,1,-7,33,2,2,STAT,0,LAT,LON,W,CRC,,2.3575999999999997
2025-03-01 18:32:55-08:00,22.0,275.63800000000003,10.557,10.6575,10.476,418.0,21.3,32.1,0.12,0.25,0.25,0.0,0.0,1,13.77,0.04,35.72,1,-9,33,2,2,STAT,0,LAT,LON,W,CRC,,2.2952000000000004
2025-03-01 18:33:55-08:00,22.0,269.98400000000004,9.063,10.836,9.54,418.0,21.3,32.2,0.17,0.25,0.54,0.0,0.0,1,13.77,0.01,33.21,1,-9,34,2,2,STAT,0,LAT,LON,W,CRC,,2.108
2025-03-01 18:34:56-08:00,22.0,269.39000000000004,9.819,10.6995,9.852,418.65,21.3,32.1,0.34,0.64,0.73,0.0,0.0,1,14.09,275.61,31.51,1,-8,33,2,2,STAT,0,LAT,LON,W,CRC,,2.4824
2025-03-01 18:35:57-08:00,22.01,273.79,9.963000000000001,10.552500000000002,9.203999999999999,418.88,21.3,32.1,0.18,0.5,0.53,0.0,0.0,1,13.95,85.84,35.62,1,-9,32,2,1,STAT,0,LAT,LON,W,CRC,,2.2407999999999997
2025-03-01 18:36:58-08:00,22.01,274.307,11.16,11.098500000000001,7.98,419.04,21.3,32.1,0.57,0.74,0.77,0.0,0.0,1,13.87,24.24,31.98,1,-9,32,1,1,STAT,0,LAT,LON,W,CRC,,2.188
2025-03-01 18:37:58-08:00,22.02,269.5,11.07,10.9725,8.952,419.66,21.3,32.2,0.8,0.92,0.93,0.0,0.0,1,13.84,6.85,34.49,1,-8,32,1,1,STAT,0,LAT,LON,W,CRC,,2.5264
2025-03-01 18:38:58-08:00,22.02,273.119,12.168,11.004000000000001,10.056000000000001,419.88,21.3,32.2,0.52,0.93,1.0,0.0,0.0,1,13.84,1.93,32.63,1,-9,31,2,2,STAT,0,LAT,LON,W,CRC,,2.7552000000000003
2025-03-01 18:39:58-08:00,22.02,274.37300000000005,11.016,10.216500000000002,11.052000000000001,419.96,21.4,32.1,0.77,0.95,0.97,0.0,0.0,1,13.8,0.55,30.61,1,-9,32,2,2,STAT,0,LAT,LON,W,CRC,,2.9704000000000006
2025-03-01 18:40:59-08:00,22.02,274.274,9.585,10.2375,9.456,420.03,21.3,32.2,0.49,0.88,1.0,0.0,0.0,1,13.8,0.15,31.98,1,-9,33,2,1,STAT,0,LAT,LON,W,CRC,,2.5952
2025-03-01 18:41:54-08:00,22.03,276.144,10.962,10.2585,10.404,420.31,21.3,32.2,0.3,0.87,0.91,0.0,0.0,1,13.77,0.05,35.41,1,-9,32,2,2,STAT,0,LAT,LON,W,CRC,,2.7768
2025-03-01 18:42:55-08:00,22.04,272.635,10.719000000000001,11.6235,9.264,420.76,21.3,32.2,-1.0,-1.0,-1.0,0.0,0.0,1,13.77,0.01,36.52,1,-8,32,2,2,STAT,0,LAT,LON,W,CRC,,1.0528
2025-03-01 18:43:55-08:00,22.04,273.90000000000003,10.854000000000001,11.172,8.232,420.91,21.3,32.2,-1.0,-1.0,-1.0,0.0,0.0,1,14.02,197.57,33.46,1,-8,32,2,2,STAT,0,LAT,LON,W,CRC,,0.8463999999999998
2025-03-01 18:44:56-08:00,22.05,280.08200000000005,10.782,11.591999999999999,9.276,420.97,21.3,32.2,-1.0,-1.0,-1.0,0.0,0.0,1,13.91,55.8,30.87,1,-10,33,1,2,STAT,0,LAT,LON,W,CRC,,1.0552
2025-03-01 18:45:56-08:00,22.05,275.341,10.701,11.413499999999999,9.395999999999999,421.07,21.3,32.2,-1.0,-1.0,-1.0,0.0,0.0,1,13.87,15.76,30.81,1,-9,33,1,2,STAT,0,LAT,LON,W,CRC,,1.0792
2025-03-01 18:46:57-08:00,22.06,279.708,10.584,10.762500000000001,10.464,421.25,21.3,32.2,0.3,0.73,0.83,0.0,0.0,1,13.84,4.45,35.41,1,-10,33,1,2,STAT,0,LAT,LON,W,CRC,,2.6768
2025-03-01 18:47:58-08:00,22.07,271.87600000000003,12.366,10.668000000000001,10.799999999999999,421.74,21.4,32.3,0.39,0.88,0.92,0.0,0.0,1,13.8,1.26,40.78,1,-7,31,2,2,STAT,0,LAT,LON,W,CRC,,2.864
2025-03-01 18:48:58-08:00,22.07,274.483,11.645999999999999,10.668000000000001,8.784,421.91,21.3,32.2,0.3,0.49,0.55,0.0,0.0,1,13.8,0.36,31.92,1,-8,32,2,1,STAT,0,LAT,LON,W,CRC,,2.1488
2025-03-01 18:49:58-08:00,22.07,283.67900000000003,10.386,10.615499999999999,11.004,422.51,21.3,32.3,0.42,0.57,0.6,0.0,0.0,1,13.77,0.1,33.46,1,-10,33,1,2,STAT,0,LAT,LON,W,CRC,,2.6568
2025-03-01 18:50:55-08:00,22.07,278.11300000000006,11.357999999999999,10.836,9.828,422.81,21.4,32.2,0.43,0.63,0.65,0.0,0.0,1,13.77,0.03,31.99,1,-9,31,2,1,STAT,0,LAT,LON,W,CRC,,2.4696
2025-03-01 18:51:55-08:00,22.07,280.04900000000004,10.395000000000001,10.08,10.956000000000001,423.5,21.3,32.3,0.59,1.09,1.1,0.0,0.0,1,14.02,212.4,41.42,1,-9,32,2,2,STAT,0,LAT,LON,W,CRC,,3.0632
2025-03-01 18:52:55-08:00,22.07,279.30100000000004,11.475,10.4475,10.536,423.82,21.4,32.3,0.76,0.98,1.05,0.0,0.0,1,13.95,116.29,35.76,1,-9,31,1,2,STAT,0,LAT,LON,W,CRC,,2.8912000000000004
2025-03-01 18:53:55-08:00,22.07,278.80600000000004,10.737,10.9515,9.972,423.94,21.4,32.3,0.52,1.01,1.1,0.0,0.0,1,13.91,32.84,30.1,1,-9,33,2,2,STAT,0,LAT,LON,W,CRC,,2.8024
2025-03-01 18:54:55-08:00,22.07,277.442,10.323,11.182500000000001,9.096,424.38,21.4,32.3,0.85,1.47,1.52,0.0,0.0,1,13.87,9.28,31.89,1,-9,32,2,1,STAT,0,LAT,LON,W,CRC,,2.9952
2025-03-01 18:55:55-08:00,22.08,274.527,11.592,11.025,10.031999999999998,424.78,21.4,32.3,0.62,1.32,1.34,0.0,0.0,1,13.84,2.62,32.39,1,-8,31,2,2,STAT,0,LAT,LON,W,CRC,,3.0624
2025-03-01 18:57:01-08:00,22.07,280.016,11.645999999999999,11.0145,10.884,424.93,21.4,32.3,0.39,0.68,0.69,0.0,0.0,1,13.8,0.67,37.0,1,-9,31,2,2,STAT,0,LAT,LON,W,CRC,,2.7208
