DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,3023022787,AQI
2025-03-11 14:28:45-07:00,5.38,247.852,10.215,22.826999999999998,16.308,429.14,7.1,76.5,-1.0,-1.0,-1.0,,2.4616
2025-03-11 14:29:45-07:00,5.38,242.275,10.044,25.662000000000003,12.552000000000001,429.35,7.1,76.5,-1.0,-1.0,-1.0,,1.7104000000000006
2025-03-11 14:30:47-07:00,5.38,239.679,11.052,26.691000000000003,11.952,429.77,7.1,76.5,-1.0,-1.0,-1.0,,1.5904
2025-03-11 14:31:47-07:00,5.38,237.35800000000003,11.79,25.872000000000003,12.192,429.92,7.1,76.5,-1.0,-1.0,-1.0,,1.6384
2025-03-11 14:32:47-07:00,5.38,233.508,11.403,23.8455,13.788,429.81,7.1,76.5,-1.0,-1.0,-1.0,,1.9576
2025-03-11 14:33:47-07:00,5.38,235.91700000000003,11.583,25.924500000000002,11.088,429.74,7.1,76.5,-1.0,-1.0,-1.0,,1.4176
2025-03-11 14:34:47-07:00,5.38,270.853,11.637,27.0795,9.839999999999998,429.91,7.1,76.5,-1.0,-1.0,-1.0,,1.1679999999999997
2025-03-11 14:35:47-07:00,5.38,293.733,12.447000000000001,27.384,9.228,429.97,7.1,77.1,5.84,8.89,8.96,,8.957600000000001
2025-03-11 14:36:47-07:00,5.39,276.595,11.268,25.977,12.096,429.99,7.1,76.9,5.39,10.0,10.3,,10.4192
2025-03-11 14:37:49-07:00,5.39,283.67900000000003,11.655,26.628,10.284,430.54,7.1,77.0,-1.0,-1.0,-1.0,,1.2568000000000004
2025-03-11 14:38:49-07:00,5.38,262.46000000000004,12.15,27.3,9.672,430.84,7.1,77.0,-1.0,-1.0,-1.0,,1.1344
2025-03-11 14:39:49-07:00,5.38,244.376,11.223,25.914,11.915999999999999,430.94,7.1,77.0,-1.0,-1.0,-1.0,,1.5832
2025-03-11 14:40:49-07:00,5.38,232.661,12.429,25.200000000000003,10.547999999999998,430.98,7.2,77.1,5.24,9.67,9.82,,9.845600000000001
2025-03-11 14:41:50-07:00,5.38,237.53400000000002,11.151000000000002,25.756500000000003,10.319999999999999,430.99,7.2,77.0,5.42,8.7,8.74,,9.024
2025-03-11 14:42:50-07:00,5.38,233.33200000000002,11.16,24.160500000000003,12.288,431.0,7.2,77.0,5.94,9.2,9.66,,9.817599999999999
2025-03-11 14:43:50-07:00,5.38,232.24300000000002,10.782,25.767,11.856,431.05,7.2,77.0,4.96,7.83,8.2,,8.635200000000001
2025-03-11 14:44:50-07:00,5.38,225.35700000000003,11.07,26.712000000000003,9.468,431.53,7.2,76.9,4.76,7.51,7.88,,7.9016
2025-03-11 14:45:47-07:00,5.38,231.25300000000001,11.501999999999999,27.762000000000004,11.16,431.24,7.2,76.8,4.66,7.36,7.49,,8.120000000000001
2025-03-11 14:46:47-07:00,5.38,234.762,11.286,27.4365,9.6,430.84,7.2,76.7,4.13,7.65,8.13,,8.040000000000001
2025-03-11 14:47:47-07:00,5.38,234.817,11.799,25.032,10.308,430.94,7.2,76.9,4.4,7.59,8.05,,8.1336
2025-03-11 14:48:48-07:00,5.38,243.22100000000003,11.79,26.376,9.972,430.98,7.2,76.8,4.33,8.27,8.42,,8.6104
2025-03-11 14:49:48-07:00,5.38,259.99600000000004,12.537,27.51,11.735999999999999,431.19,7.2,76.7,4.59,8.78,8.83,,9.3712
2025-03-11 14:50:53-07:00,5.38,308.682,11.016,27.541500000000003,11.088,431.29,7.2,76.7,4.7,8.81,9.21,,9.265600000000001
2025-03-11 14:51:48-07:00,5.38,336.072,11.07,28.644000000000002,9.516,431.73,7.2,76.8,3.82,7.21,7.52,,7.671200000000001
2025-03-11 14:52:48-07:00,5.38,322.25600000000003,10.386,27.72,11.219999999999999,431.9,7.2,76.8,3.78,7.47,7.91,,8.219999999999999
2025-03-11 14:53:48-07:00,5.38,316.71200000000005,11.187,29.169000000000004,10.68,431.97,7.2,76.7,4.32,7.84,8.09,,8.408000000000001
2025-03-11 14:54:48-07:00,5.38,320.133,11.187,28.360500000000002,9.24,431.99,7.2,76.8,4.44,7.83,9.11,,8.112
2025-03-11 14:55:49-07:00,5.38,310.024,10.935,29.3475,11.604,432.0,7.2,76.6,4.16,7.5,8.2,,8.3208
2025-03-11 14:56:49-07:00,5.38,304.502,11.735999999999999,27.856500000000004,11.748,432.0,7.2,76.8,3.96,7.01,7.4,,7.957600000000001
2025-03-11 14:57:49-07:00,5.38,274.45000000000005,12.681000000000001,29.862000000000002,8.88,432.25,7.2,76.9,3.82,6.97,7.53,,7.352
2025-03-11 14:58:49-07:00,5.38,251.02,10.584,28.5915,11.652000000000001,432.4,7.2,76.9,3.74,7.75,7.94,,8.5304
2025-03-11 14:59:49-07:00,5.38,260.249,9.558,31.080000000000002,10.62,432.14,7.2,76.7,4.28,7.47,7.53,,8.1
2025-03-11 15:00:49-07:00,5.38,244.112,10.224,30.2085,10.344,432.05,7.2,76.9,4.43,7.44,7.47,,8.020800000000001
2025-03-11 15:01:50-07:00,5.39,233.33200000000002,10.376999999999999,28.623,11.927999999999999,431.61,7.2,77.0,4.72,7.45,7.46,,8.345600000000001
2025-03-11 15:02:50-07:00,5.39,229.92200000000003,9.036,29.61,9.203999999999999,431.21,7.2,77.1,4.25,7.62,7.78,,7.9368
2025-03-11 15:03:50-07:00,5.39,222.70600000000002,9.18,30.0195,9.228,431.08,7.2,77.1,4.59,7.4,7.5,,7.765600000000001
2025-03-11 15:04:50-07:00,5.38,218.185,10.296,29.2845,10.464,431.03,7.2,77.2,5.13,8.4,8.44,,8.812800000000001
2025-03-11 15:05:50-07:00,5.38,223.90500000000003,10.71,31.080000000000002,8.1,431.01,7.2,77.2,4.94,8.67,8.68,,8.556000000000001
2025-03-11 15:06:52-07:00,5.39,236.09300000000002,11.934,30.03,9.828,431.0,7.2,77.1,5.16,8.67,8.68,,8.9016
2025-03-11 15:07:52-07:00,5.39,240.845,11.826,29.379,10.212,431.0,7.2,77.3,4.9,9.09,9.75,,9.314400000000001
2025-03-11 15:08:52-07:00,5.38,242.60500000000002,12.15,31.374,9.347999999999999,431.0,7.2,77.2,4.86,8.24,8.69,,8.4616
2025-03-11 15:09:52-07:00,5.38,245.87200000000004,13.536,30.765,10.92,431.0,7.2,77.2,5.22,8.13,8.3,,8.688000000000002
2025-03-11 15:10:53-07:00,5.39,246.675,11.916,31.038,11.435999999999998,431.0,7.2,77.2,4.77,8.33,8.39,,8.9512
2025-03-11 15:11:54-07:00,5.39,254.94700000000003,12.924,30.723000000000003,10.764000000000001,431.0,7.2,77.3,4.38,7.59,7.61,,8.2248
2025-03-11 15:12:54-07:00,5.39,255.079,11.493,30.8805,9.0,431.5,7.2,77.4,5.12,8.69,8.7,,8.752
2025-03-11 15:13:54-07:00,5.38,259.00600000000003,11.853,30.492,9.264,431.82,7.2,77.4,5.22,9.3,9.86,,9.292800000000002
2025-03-11 15:14:54-07:00,5.38,275.803,12.078,30.723000000000003,12.203999999999999,432.5,7.2,77.4,5.4,8.93,9.17,,9.5848
2025-03-11 15:15:54-07:00,5.39,290.16900000000004,11.304,32.991,9.864,432.92,7.2,77.5,4.83,8.63,9.12,,8.876800000000001
2025-03-11 15:16:49-07:00,5.38,298.28700000000003,12.51,32.865,9.059999999999999,433.58,7.2,77.6,5.71,8.79,8.99,,8.844
2025-03-11 15:17:50-07:00,5.38,312.279,12.06,31.374,9.888,434.01,7.1,77.7,5.49,9.15,9.22,,9.297600000000001
2025-03-11 15:18:50-07:00,5.38,368.69800000000004,11.916,33.117,7.116,434.65,7.2,77.9,5.43,9.31,9.52,,8.8712
2025-03-11 15:19:50-07:00,5.38,375.529,11.844000000000001,34.3455,8.04,434.88,7.2,77.9,5.76,9.62,9.9,,9.304
2025-03-11 15:20:50-07:00,5.38,326.41400000000004,13.239,33.978,7.128,434.96,7.2,77.9,5.91,9.18,10.04,,8.7696
2025-03-11 15:21:51-07:00,5.38,287.1,12.393,34.251,7.932,434.98,7.2,77.9,5.78,9.8,10.35,,9.426400000000001
2025-03-11 15:22:52-07:00,5.38,271.425,13.248000000000001,33.516000000000005,6.684,434.99,7.2,78.0,6.2,10.84,11.19,,10.0088
2025-03-11 15:23:52-07:00,5.38,272.327,13.356,34.1985,7.092,435.08,7.2,78.0,5.94,10.94,11.1,,10.1704
2025-03-11 15:24:52-07:00,5.38,516.494,13.545000000000002,34.0935,7.896,435.9,7.3,78.0,6.9,12.05,12.19,,11.2192
2025-03-11 15:25:52-07:00,5.38,432.42100000000005,14.175,33.789,7.98,436.91,7.3,78.0,6.75,12.11,12.48,,11.284
2025-03-11 15:26:52-07:00,5.38,336.468,13.302,34.030499999999996,9.024,437.68,7.2,77.8,6.84,12.22,12.61,,11.580800000000002
2025-03-11 15:27:53-07:00,5.38,301.63100000000003,13.041,32.2875,10.716,437.31,7.2,77.9,6.52,11.03,11.47,,10.9672
2025-03-11 15:28:53-07:00,5.38,284.39400000000006,12.186,31.983,8.94,437.11,7.2,78.1,7.1,11.94,12.53,,11.34
2025-03-11 15:29:53-07:00,5.38,274.175,12.573,32.4345,8.148,437.04,7.2,78.0,6.75,11.2,12.34,,10.589599999999999
2025-03-11 15:30:53-07:00,5.38,270.743,12.132000000000001,34.14600000000001,7.512,437.18,7.2,78.0,6.57,12.13,12.88,,11.2064
2025-03-11 15:31:53-07:00,5.38,289.21200000000005,12.708,33.81,7.859999999999999,437.06,7.2,78.0,6.48,12.62,13.33,,11.668
2025-03-11 15:32:54-07:00,5.38,296.79100000000005,13.959,34.30350000000001,6.768,437.02,7.2,78.0,6.87,12.5,12.93,,11.3536
2025-03-11 15:33:54-07:00,5.38,357.77500000000003,15.885,33.92550000000001,6.72,437.01,7.2,78.0,7.27,11.93,12.27,,10.888
2025-03-11 15:34:55-07:00,5.37,577.643,14.571000000000002,35.153999999999996,7.811999999999999,437.62,7.2,78.0,7.12,12.22,12.49,,11.338400000000002
2025-03-11 15:35:55-07:00,5.38,469.733,14.463000000000001,36.508500000000005,5.556,437.25,7.2,78.0,6.88,12.15,12.99,,10.8312
2025-03-11 15:36:55-07:00,5.37,361.49300000000005,13.311,32.907000000000004,6.9479999999999995,437.09,7.2,77.9,6.9,11.74,12.1,,10.781600000000001
2025-03-11 15:37:52-07:00,5.37,310.233,12.753,33.3375,5.628,437.03,7.2,78.0,7.05,11.0,11.71,,9.925600000000001
2025-03-11 15:38:53-07:00,5.37,286.59400000000005,12.942,33.4635,5.9159999999999995,437.01,7.2,78.1,6.12,11.4,12.03,,10.3032
2025-03-11 15:39:53-07:00,5.37,273.04200000000003,14.391,33.852000000000004,7.343999999999999,437.0,7.2,78.1,6.07,10.37,10.6,,9.7648
2025-03-11 15:40:53-07:00,5.37,264.869,14.715000000000002,35.1015,6.0,437.0,7.2,78.2,6.82,12.0,12.27,,10.8
2025-03-11 15:41:53-07:00,5.37,264.187,15.219000000000001,34.11450000000001,7.271999999999999,437.05,7.2,78.2,7.31,12.56,13.96,,11.502400000000002
2025-03-11 15:42:53-07:00,5.37,266.59600000000006,14.949,35.6265,6.432,437.36,7.2,78.2,6.61,11.74,12.34,,10.678400000000002
2025-03-11 15:43:53-07:00,5.36,273.93300000000005,15.039000000000001,35.07,7.608,437.37,7.2,78.1,6.97,12.05,12.25,,11.1616
2025-03-11 15:44:53-07:00,5.36,294.404,13.932,35.1225,5.52,437.13,7.2,78.2,6.92,12.21,12.63,,10.872
2025-03-11 15:45:53-07:00,5.36,286.44,14.571000000000002,34.482000000000006,6.803999999999999,437.05,7.2,78.2,7.06,12.2,12.39,,11.1208
2025-03-11 15:46:53-07:00,5.36,283.129,14.004000000000001,34.639500000000005,6.696,437.02,7.2,78.2,6.98,12.57,12.87,,11.3952
2025-03-11 15:47:53-07:00,5.36,278.63000000000005,15.75,33.862500000000004,8.388,437.01,7.2,78.2,7.36,12.27,12.58,,11.4936
2025-03-11 15:48:53-07:00,5.36,272.415,15.678000000000003,34.3455,7.644,437.0,7.2,78.2,6.97,12.17,13.06,,11.264800000000001
2025-03-11 15:49:54-07:00,5.36,278.19000000000005,16.065,36.7815,4.692,437.54,7.2,78.2,7.3,12.65,13.16,,11.0584
2025-03-11 15:50:54-07:00,5.36,278.784,15.687,36.813,5.544,437.19,7.2,78.3,7.07,11.57,11.76,,10.3648
2025-03-11 15:51:54-07:00,5.37,278.872,17.118,36.141000000000005,5.04,437.07,7.2,78.4,6.95,11.91,12.13,,10.536000000000001
2025-03-11 15:52:54-07:00,5.36,284.174,15.264000000000001,36.414,5.196,437.02,7.2,78.3,6.86,12.06,12.3,,10.6872
2025-03-11 15:53:54-07:00,5.36,284.999,16.335,37.211999999999996,6.371999999999999,437.01,7.2,78.2,6.82,11.92,12.33,,10.8104
2025-03-11 15:54:54-07:00,5.36,282.656,16.848,36.309,6.119999999999999,437.0,7.2,78.4,6.7,11.07,11.42,,10.08
2025-03-11 15:55:54-07:00,5.37,286.363,15.254999999999999,36.088499999999996,4.944,437.0,7.2,78.4,7.21,12.22,12.9,,10.764800000000001
2025-03-11 15:56:54-07:00,5.37,290.543,15.966,34.786500000000004,5.604,437.0,7.2,78.4,6.81,10.65,11.2,,9.640800000000002
2025-03-11 15:57:55-07:00,5.37,280.33500000000004,15.065999999999999,33.4215,10.031999999999998,437.0,7.2,78.1,5.78,8.99,9.33,,9.1984
2025-03-11 15:58:55-07:00,5.37,270.17100000000005,15.93,33.264,8.892,436.67,7.2,78.3,6.34,10.26,10.37,,9.9864
2025-03-11 15:59:55-07:00,5.37,269.21400000000006,15.110999999999999,33.505500000000005,11.172,436.23,7.2,78.4,6.71,10.67,10.86,,10.7704
2025-03-11 16:00:55-07:00,5.37,279.334,15.975,33.841499999999996,9.324,436.08,7.2,78.5,6.67,11.46,11.65,,11.032800000000002
2025-03-11 16:01:55-07:00,5.37,295.52600000000007,16.749,34.02,8.723999999999998,436.03,7.2,78.5,6.89,10.93,11.52,,10.4888
2025-03-11 16:02:55-07:00,5.38,325.40200000000004,16.002000000000002,34.314,7.032,436.01,7.2,78.6,7.1,11.24,11.73,,10.3984
2025-03-11 16:03:55-07:00,5.38,325.00600000000003,16.191,34.9545,7.715999999999999,436.0,7.2,78.5,7.14,11.4,11.93,,10.663200000000002
2025-03-11 16:04:56-07:00,5.38,330.737,14.994,33.999,9.336,436.0,7.2,78.6,7.05,11.83,12.01,,11.3312
2025-03-11 16:05:56-07:00,5.38,341.0,15.578999999999999,34.11450000000001,8.244,436.0,7.2,78.7,6.76,10.8,10.86,,10.2888
2025-03-11 16:06:56-07:00,5.38,334.70799999999997,15.993,33.9045,8.352,436.23,7.2,78.7,6.32,11.07,11.58,,10.5264
2025-03-11 16:07:56-07:00,5.38,315.898,15.552000000000001,34.5135,6.371999999999999,436.73,7.2,78.6,6.09,11.22,11.62,,10.2504
2025-03-11 16:08:58-07:00,5.38,300.83900000000006,15.219000000000001,34.167,5.94,436.9,7.3,78.7,6.52,11.6,11.74,,10.468
2025-03-11 16:09:58-07:00,5.39,296.58200000000005,14.445,35.763000000000005,6.864,436.97,7.3,78.6,6.23,10.47,10.52,,9.748800000000001
2025-03-11 16:10:58-07:00,5.39,315.3260000000001,13.617,34.6815,7.476,436.99,7.3,78.5,6.15,9.34,9.54,,8.9672
2025-03-11 16:11:58-07:00,5.39,321.09,13.338000000000001,32.728500000000004,10.164,437.0,7.3,78.5,6.34,10.04,10.61,,10.0648
2025-03-11 16:12:58-07:00,5.39,319.924,13.311,33.0645,7.667999999999999,436.38,7.3,78.6,6.13,10.54,11.02,,9.9656
2025-03-11 16:13:59-07:00,5.39,310.9920000000001,13.626000000000001,32.256,9.516,436.13,7.3,78.7,5.78,9.95,10.59,,9.863199999999999
2025-03-11 16:14:59-07:00,5.39,292.545,12.546,32.298,9.347999999999999,436.05,7.3,78.5,6.08,10.21,11.24,,10.037600000000001
2025-03-11 16:15:59-07:00,5.39,277.73900000000003,13.149,30.303,13.031999999999998,436.02,7.3,78.5,6.54,10.86,11.52,,11.2944
2025-03-11 16:16:59-07:00,5.39,273.35,12.860999999999999,31.919999999999998,10.235999999999999,435.92,7.3,78.3,6.56,10.55,10.76,,10.487200000000001
2025-03-11 16:18:00-07:00,5.4,275.803,12.402,32.088,9.696,435.48,7.3,78.4,6.7,10.74,11.18,,10.5312
2025-03-11 16:18:56-07:00,5.42,274.406,13.572000000000001,32.361000000000004,10.296,435.22,7.3,78.4,5.81,11.87,12.34,,11.555200000000001
2025-03-11 16:19:56-07:00,5.43,266.937,12.843,32.697,9.491999999999999,435.08,7.3,78.4,6.0,11.15,11.3,,10.8184
2025-03-11 16:20:56-07:00,5.44,268.576,17.991,38.262,12.42,435.03,7.3,78.4,6.51,11.37,11.93,,11.58
2025-03-11 16:21:56-07:00,5.46,265.18800000000005,16.317,37.86300000000001,11.208,435.24,7.3,78.5,6.13,10.12,10.42,,10.3376
2025-03-11 16:22:56-07:00,5.46,266.84900000000005,13.428,34.377,9.924,435.46,7.3,78.4,5.91,10.47,10.58,,10.360800000000001
2025-03-11 16:23:56-07:00,5.46,286.836,13.662,33.5265,10.368,435.69,7.3,78.3,6.21,9.02,9.44,,9.2896
2025-03-11 16:24:56-07:00,5.46,347.611,12.996,31.290000000000003,10.824,435.89,7.3,78.3,6.06,10.09,10.36,,10.2368
2025-03-11 16:25:56-07:00,5.47,342.265,12.969000000000001,32.0565,11.376,435.96,7.3,78.3,6.15,10.84,11.11,,10.9472
2025-03-11 16:26:56-07:00,5.47,311.44300000000004,13.131,31.5315,11.243999999999998,435.41,7.3,78.2,6.45,10.34,10.96,,10.5208
2025-03-11 16:27:56-07:00,5.47,289.058,13.32,31.4475,10.62,435.14,7.3,78.3,6.5,10.44,10.67,,10.476
2025-03-11 16:28:57-07:00,5.47,276.76,14.04,31.919999999999998,8.928,435.05,7.3,78.3,6.51,9.64,9.72,,9.4976
2025-03-11 16:29:57-07:00,5.47,269.995,13.824,31.0485,8.532,434.5,7.3,78.4,6.46,9.86,10.16,,9.5944
2025-03-11 16:30:57-07:00,5.47,272.92100000000005,12.852,31.4055,9.299999999999999,434.83,7.3,78.3,6.36,10.77,11.03,,10.475999999999999
2025-03-11 16:31:57-07:00,5.47,287.08900000000006,12.573,30.051000000000002,9.264,434.94,7.3,78.4,5.94,10.31,11.03,,10.100800000000001
2025-03-11 16:32:57-07:00,5.48,297.38500000000005,13.788,29.526000000000003,8.808,435.31,7.3,78.6,5.98,10.77,11.2,,10.3776
2025-03-11 16:33:58-07:00,5.48,290.23500000000007,12.006,30.0195,8.448,435.76,7.4,78.6,5.94,10.18,10.32,,9.8336
2025-03-11 16:34:58-07:00,5.48,280.62100000000004,13.446,29.589000000000002,10.152000000000001,436.14,7.4,78.7,6.41,10.7,11.45,,10.5904
2025-03-11 16:35:58-07:00,5.48,273.086,13.932,31.027500000000003,11.435999999999998,436.05,7.4,78.4,6.2,10.24,10.5,,10.4792
2025-03-11 16:36:58-07:00,5.49,269.291,13.833,29.8935,10.488,436.67,7.4,78.5,5.98,11.62,11.97,,11.3936
2025-03-11 16:37:58-07:00,5.49,276.628,13.311,32.161500000000004,10.607999999999999,436.57,7.4,78.4,5.92,10.15,10.27,,10.241600000000002
2025-03-11 16:38:58-07:00,5.49,273.625,13.572000000000001,31.017,9.684,436.85,7.4,78.5,5.89,10.15,10.19,,10.0568
2025-03-11 16:39:59-07:00,5.49,271.22700000000003,12.564000000000002,32.214,8.628,436.95,7.4,78.4,6.38,10.83,11.24,,10.3896
2025-03-11 16:40:59-07:00,5.49,264.61600000000004,14.427000000000001,30.051000000000002,11.868,436.69,7.4,78.4,6.38,10.14,10.84,,10.4856
2025-03-11 16:41:59-07:00,5.49,263.791,13.959,30.597,9.947999999999999,436.82,7.4,78.4,6.45,10.09,10.82,,10.0616
2025-03-11 16:42:59-07:00,5.49,267.15700000000004,14.778000000000002,30.681,11.184,436.44,7.4,78.3,6.24,10.03,10.32,,10.2608
2025-03-11 16:43:59-07:00,5.5,268.40000000000003,14.436,30.639,10.596,436.45,7.4,78.4,6.27,10.3,10.95,,10.359200000000001
2025-03-11 16:45:00-07:00,5.53,269.885,14.921999999999999,30.450000000000003,8.988,436.81,7.4,78.4,6.58,10.72,10.96,,10.3736
2025-03-11 16:46:01-07:00,5.56,265.111,14.877,29.7045,9.203999999999999,436.93,7.4,78.5,6.48,9.77,9.85,,9.6568
2025-03-11 16:47:01-07:00,5.57,269.401,14.238000000000001,29.788500000000003,11.268,436.98,7.4,78.4,6.72,10.1,10.13,,10.3336
2025-03-11 16:48:02-07:00,5.57,270.369,14.418,30.177,10.404,436.7,7.4,78.4,6.76,10.9,11.19,,10.8008
2025-03-11 16:49:02-07:00,5.57,275.30800000000005,15.921000000000001,30.975,9.059999999999999,436.25,7.5,78.6,6.81,11.54,11.64,,11.043999999999999
2025-03-11 16:50:01-07:00,5.58,267.23400000000004,14.436,31.248000000000005,8.544,436.44,7.5,78.4,6.7,11.26,11.6,,10.716800000000001
2025-03-11 16:51:01-07:00,5.59,262.493,14.814000000000002,29.767500000000002,8.136,436.72,7.5,78.6,6.25,10.51,11.04,,10.0352
2025-03-11 16:52:02-07:00,5.59,266.79400000000004,14.634000000000002,29.3265,11.543999999999999,436.25,7.5,78.5,6.41,11.36,12.03,,11.396799999999999
2025-03-11 16:53:02-07:00,5.59,265.243,14.985,29.137500000000003,12.156,436.48,7.5,78.4,6.48,10.96,11.72,,11.199200000000001
2025-03-11 16:54:02-07:00,5.59,265.628,15.642,29.505000000000003,10.056000000000001,436.78,7.5,78.5,6.46,10.09,10.86,,10.083200000000001
2025-03-11 16:55:02-07:00,5.6,268.499,15.371999999999998,30.555000000000003,9.096,436.27,7.5,78.6,6.53,9.69,10.54,,9.5712
2025-03-11 16:56:02-07:00,5.62,272.129,15.434999999999999,30.2505,10.464,436.1,7.6,78.5,6.78,10.94,11.67,,10.844800000000001
2025-03-11 16:57:02-07:00,5.65,268.576,13.626000000000001,30.985500000000002,10.92,436.03,7.6,78.4,5.83,10.47,11.07,,10.560000000000002
2025-03-11 16:58:03-07:00,5.67,265.73800000000006,13.077,29.7465,10.488,436.01,7.6,78.4,5.79,9.9,10.1,,10.017600000000002
2025-03-11 16:59:03-07:00,5.68,297.077,12.195,28.833000000000002,11.292,436.05,7.6,78.5,6.47,9.99,10.05,,10.2504
2025-03-11 17:00:03-07:00,5.68,330.12100000000004,14.022,29.620500000000003,11.219999999999999,436.42,7.6,78.5,6.73,10.45,11.17,,10.604
2025-03-11 17:01:03-07:00,5.69,300.83900000000006,14.670000000000002,30.166500000000003,11.28,436.8,7.6,78.5,6.94,10.45,10.68,,10.616
2025-03-11 17:02:03-07:00,5.69,282.931,14.058,28.875,10.44,436.93,7.7,78.6,6.59,9.98,10.06,,10.072000000000001
2025-03-11 17:03:03-07:00,5.7,276.55100000000004,14.715000000000002,29.5365,10.427999999999999,437.13,7.6,78.6,6.26,9.63,9.66,,9.7896
2025-03-11 17:04:03-07:00,5.72,268.675,14.904,26.113500000000002,12.911999999999999,437.7,7.7,78.7,6.45,10.33,10.92,,10.846400000000001
2025-03-11 17:05:03-07:00,5.75,268.312,14.418,27.552,12.839999999999998,437.66,7.7,78.6,5.52,9.54,10.0,,10.2
2025-03-11 17:06:04-07:00,5.78,267.278,15.318,26.082,13.092,437.23,7.7,78.6,5.36,8.91,9.32,,9.746400000000001
2025-03-11 17:07:04-07:00,5.79,264.418,16.56,28.1505,11.196,437.08,7.8,78.6,5.25,9.79,9.96,,10.0712
2025-03-11 17:08:04-07:00,5.79,260.777,18.027,29.0115,10.632,437.16,7.8,78.6,5.47,9.1,9.59,,9.4064
2025-03-11 17:09:04-07:00,5.8,258.21400000000006,15.264000000000001,28.2975,11.952,437.2,7.8,78.4,5.92,9.88,10.04,,10.294400000000001
2025-03-11 17:10:04-07:00,5.82,259.17100000000005,13.905,28.927500000000002,13.536,437.07,7.8,78.4,6.18,9.47,9.72,,10.2832
2025-03-11 17:11:04-07:00,5.86,260.865,13.698,28.465500000000002,12.792,437.03,7.8,78.5,5.64,8.8,9.04,,9.598400000000002
2025-03-11 17:12:04-07:00,5.88,258.588,12.789000000000001,28.686,12.684,437.01,7.8,78.4,4.68,8.0,8.08,,8.9368
2025-03-11 17:13:04-07:00,5.89,255.02400000000003,13.122,26.2815,17.172,437.0,7.8,78.3,4.66,7.67,7.93,,9.5704
2025-03-11 17:14:05-07:00,5.9,244.01300000000003,11.610000000000001,26.712000000000003,14.723999999999998,436.54,7.9,78.1,4.14,7.02,7.25,,8.5608
2025-03-11 17:15:05-07:00,5.9,247.324,12.852,26.858999999999998,14.879999999999999,436.03,7.9,78.2,3.82,7.34,7.57,,8.847999999999999
2025-03-11 17:16:05-07:00,5.9,238.77700000000002,13.004999999999999,26.019000000000002,13.607999999999999,435.36,7.9,78.0,3.45,7.38,8.67,,8.6256
2025-03-11 17:17:05-07:00,5.94,247.984,12.591000000000001,25.662000000000003,15.636,435.13,7.9,78.1,3.48,7.37,7.93,,9.023200000000001
2025-03-11 17:18:05-07:00,5.97,255.15600000000003,11.835,24.507,15.515999999999998,435.05,7.9,77.9,3.52,7.39,7.86,,9.0152
2025-03-11 17:19:05-07:00,5.98,251.64700000000002,11.835,25.451999999999998,16.596,434.88,7.9,77.9,3.32,6.83,7.6,,8.7832
2025-03-11 17:20:05-07:00,5.99,247.37900000000002,11.331,25.389,15.636,434.39,7.9,77.8,3.61,7.07,7.61,,8.7832
2025-03-11 17:21:01-07:00,6.0,245.47600000000003,10.197000000000001,24.654,16.523999999999997,434.31,7.9,77.6,3.32,6.69,7.29,,8.6568
2025-03-11 17:22:01-07:00,6.0,265.848,13.662,25.6095,16.919999999999998,434.11,7.9,77.7,3.33,6.1,6.6,,8.264
2025-03-11 17:23:01-07:00,6.0,266.81600000000003,12.753,25.431,15.935999999999998,434.04,7.9,77.6,3.24,6.92,7.17,,8.7232
2025-03-11 17:24:01-07:00,6.0,263.24100000000004,12.429,25.2945,15.588,434.01,7.9,77.7,2.91,6.49,6.68,,8.3096
2025-03-11 17:25:01-07:00,6.01,256.454,11.538,24.528,14.399999999999999,434.0,7.9,77.8,3.0,6.1,6.17,,7.76
2025-03-11 17:26:03-07:00,6.02,256.67400000000004,11.817,25.2945,16.644,434.0,7.9,77.5,3.13,5.99,6.37,,8.120800000000001
2025-03-11 17:27:03-07:00,6.05,244.84900000000002,12.087,25.7985,17.28,433.94,7.9,77.5,3.54,6.24,6.55,,8.448
2025-03-11 17:28:03-07:00,6.07,236.87400000000002,11.727,24.7485,16.836,433.33,7.9,77.4,3.45,7.16,7.42,,9.0952
2025-03-11 17:29:03-07:00,6.08,238.40300000000002,11.16,24.4125,15.707999999999998,433.12,7.8,77.4,2.97,6.96,7.05,,8.7096
2025-03-11 17:30:03-07:00,6.08,233.12300000000002,9.882000000000001,22.491000000000003,17.352,432.89,7.8,77.5,2.59,5.45,6.01,,7.830400000000001
2025-03-11 17:31:03-07:00,6.08,232.991,10.809,23.0475,16.692,432.88,7.8,77.5,2.57,5.58,5.83,,7.8024000000000004
2025-03-11 17:32:03-07:00,6.08,230.50500000000002,11.403,24.5595,14.208,432.34,7.8,77.5,2.71,4.46,4.86,,6.4096
2025-03-11 17:33:03-07:00,6.08,230.14200000000002,12.267000000000001,24.843,14.28,432.12,7.8,77.5,2.91,4.59,4.91,,6.5280000000000005
2025-03-11 17:34:03-07:00,6.08,225.55500000000004,11.357999999999999,23.0895,15.203999999999999,432.04,7.8,77.5,2.7,5.67,5.77,,7.5768
2025-03-11 17:35:04-07:00,6.08,230.01000000000002,10.386,22.543499999999998,14.136,431.78,7.8,77.6,2.99,5.71,5.74,,7.395200000000001
