DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,WD,WS,PWR,BATT,CHRG,RUN,SD,RAW,281,75,0,-7,6,0.1,0.00000,0.00000.1,0.2,256291271,174,77,2,-6,1976569327,AQI
2025-02-28 13:45:55-08:00,22.59,175.92300000000003,11.610000000000001,8.9985,0.384,415.0,21.7,33.2,0.83,1.13,1.14,0.0,0.0,1,13.87,0.01,30.99,1,-9,,,LAT,,0,CRC,LON,W,,,47.0,2.0,1.0,STAT,,0.9807999999999999
2025-02-28 13:46:55-08:00,22.59,177.32,12.087,8.9985,1.176,415.0,21.6,33.2,0.71,1.4,1.4,0.0,0.0,1,13.84,0.0,29.41,1,-10,,,LAT,,0,CRC,LON,W,,,46.0,2.0,1.0,STAT,,1.3552
2025-02-28 13:47:54-08:00,22.59,181.73100000000002,10.854000000000001,9.261000000000001,-0.6,415.0,21.6,33.2,0.71,1.23,1.23,0.0,0.0,1,14.16,276.09,33.01,1,-12,,,LAT,,0,CRC,LON,W,,,48.0,1.0,1.0,STAT,,0.864
2025-02-28 13:48:54-08:00,22.59,179.50900000000001,11.556000000000001,10.489500000000001,-1.9799999999999998,414.92,21.7,33.2,0.85,1.22,1.22,0.0,0.0,1,14.02,77.98,30.08,1,-11,,,LAT,,0,CRC,LON,W,,,46.0,2.0,2.0,STAT,,0.5800000000000001
2025-02-28 13:49:54-08:00,22.59,177.37500000000003,11.645999999999999,9.355500000000001,-0.78,414.58,21.6,33.2,0.46,0.69,0.69,0.0,0.0,1,13.98,22.02,28.89,1,-10,,,LAT,,0,CRC,LON,W,,,46.0,2.0,2.0,STAT,,0.3959999999999999
2025-02-28 13:50:54-08:00,22.59,177.056,11.574,9.093,-1.62,414.2,21.7,33.2,0.55,0.91,1.07,0.0,0.0,1,13.95,6.22,26.71,1,-9,,,LAT,,0,CRC,LON,W,,,47.0,1.0,1.0,STAT,,0.404
2025-02-28 13:51:54-08:00,22.59,175.835,11.700000000000001,8.620500000000002,0.288,414.07,21.6,33.2,0.43,1.05,1.1,0.0,0.0,1,13.95,1.76,32.24,1,-9,,,LAT,,0,CRC,LON,W,,,47.0,2.0,1.0,STAT,,0.8976000000000001
2025-02-28 13:52:56-08:00,22.59,178.02400000000003,11.763,9.502500000000001,-1.8239999999999998,413.6,21.6,33.2,0.59,1.15,1.16,0.0,0.0,1,13.91,0.5,43.93,1,-10,,,LAT,,0,CRC,LON,W,,,47.0,1.0,1.0,STAT,,0.5551999999999999
2025-02-28 13:53:56-08:00,22.59,179.3,12.051,10.4265,-2.4599999999999995,413.86,21.7,33.2,0.8,1.46,1.47,0.0,0.0,1,13.91,0.14,32.06,1,-12,,,LAT,,0,CRC,LON,W,,,46.0,1.0,1.0,STAT,,0.6759999999999999
2025-02-28 13:54:56-08:00,22.59,177.595,11.745000000000001,9.8595,-1.116,413.95,21.6,33.2,0.69,1.08,1.08,0.0,0.0,1,13.87,0.04,28.93,1,-11,,,LAT,,0,CRC,LON,W,,,46.0,2.0,1.0,STAT,,0.6408
2025-02-28 13:55:56-08:00,22.59,177.69400000000002,11.997,9.156,-0.216,413.98,21.6,33.2,0.89,1.04,1.04,0.0,0.0,1,13.87,0.01,30.5,1,-11,,,LAT,,0,CRC,LON,W,,,47.0,2.0,1.0,STAT,,0.7888000000000001
2025-02-28 13:56:56-08:00,22.59,177.276,12.438,10.059000000000001,-4.14,413.99,21.6,33.2,0.51,0.84,0.84,0.0,0.0,1,13.84,0.0,29.91,1,-10,,,LAT,,0,CRC,LON,W,,,47.0,3.0,0.0,STAT,,-0.15599999999999992
2025-02-28 13:57:57-08:00,22.58,175.483,11.124,8.9985,-3.12,414.56,21.6,33.2,0.44,0.89,0.89,0.0,0.0,1,14.16,326.09,31.77,1,-9,,,LAT,,0,CRC,LON,W,,,48.0,2.0,1.0,STAT,,0.08799999999999997
2025-02-28 13:58:58-08:00,22.58,181.36800000000002,11.844000000000001,9.397499999999999,-3.072,414.33,21.6,33.2,0.66,1.09,1.09,0.0,0.0,1,14.05,109.08,30.71,1,-13,,,LAT,,0,CRC,LON,W,,,46.0,2.0,1.0,STAT,,0.25760000000000005
2025-02-28 13:59:58-08:00,22.58,179.157,11.835,9.9225,-2.364,414.76,21.6,33.2,0.29,0.75,0.75,0.0,0.0,1,13.98,30.81,27.9,1,-12,,,LAT,,0,CRC,LON,W,,,46.0,1.0,1.0,STAT,,0.1272000000000001
2025-02-28 14:00:58-08:00,22.58,176.24200000000002,12.294,9.387,-4.02,414.92,21.6,33.2,0.65,0.98,0.98,0.0,0.0,1,13.98,8.7,28.73,1,-9,,,LAT,,0,CRC,LON,W,,,46.0,2.0,0.0,STAT,,-0.019999999999999907
2025-02-28 14:01:58-08:00,22.58,174.92200000000003,12.735000000000001,9.6285,-2.364,414.56,21.6,33.2,0.44,0.81,0.81,0.0,0.0,1,13.95,2.46,30.39,1,-9,,,LAT,,0,CRC,LON,W,,,45.0,2.0,1.0,STAT,,0.17520000000000013
2025-02-28 14:02:59-08:00,22.58,174.19600000000003,11.898000000000001,9.051,-0.252,414.37,21.6,33.2,0.46,0.73,0.73,0.0,0.0,1,13.91,0.69,28.29,1,-8,,,LAT,,0,CRC,LON,W,,,47.0,2.0,1.0,STAT,,0.5336
2025-02-28 14:03:59-08:00,22.58,175.98900000000003,12.222,9.366,-1.74,414.2,21.6,33.2,0.78,1.02,1.35,0.0,0.0,1,13.91,0.2,32.57,1,-10,,,LAT,,0,CRC,LON,W,,,47.0,3.0,1.0,STAT,,0.468
2025-02-28 14:05:00-08:00,22.58,178.035,11.763,8.536500000000002,-0.22799999999999998,414.14,21.6,33.2,0.73,1.03,1.18,0.0,0.0,1,13.87,0.06,27.16,1,-11,,,LAT,,0,CRC,LON,W,,,48.0,3.0,1.0,STAT,,0.7784000000000001
2025-02-28 14:06:00-08:00,22.58,178.88200000000003,10.89,8.788499999999999,1.44,414.05,21.6,33.2,0.26,0.9,1.31,0.0,0.0,1,13.87,0.02,28.67,1,-11,,,LAT,,0,CRC,LON,W,,,47.0,3.0,2.0,STAT,,1.008
2025-02-28 14:07:00-08:00,22.58,175.901,10.71,9.691500000000001,-2.064,414.02,21.6,33.2,0.46,0.99,1.2,0.0,0.0,1,13.87,0.0,29.24,1,-10,,,LAT,,0,CRC,LON,W,,,47.0,2.0,1.0,STAT,,0.3792
2025-02-28 14:08:00-08:00,22.58,174.09700000000004,10.962,8.82,0.636,414.01,21.6,33.2,0.65,1.31,1.38,0.0,0.0,1,14.12,235.52,29.55,1,-8,,,LAT,,0,CRC,LON,W,,,47.0,3.0,2.0,STAT,,1.1752
2025-02-28 14:09:01-08:00,22.57,176.737,11.331,9.1245,0.24,414.0,21.6,33.2,0.86,1.55,1.79,0.0,0.0,1,14.09,138.2,34.61,1,-10,,,LAT,,0,CRC,LON,W,,,47.0,2.0,2.0,STAT,,1.2880000000000003
2025-02-28 14:10:01-08:00,22.57,177.276,10.566,9.6285,-1.752,413.68,21.6,33.2,0.51,1.38,1.68,0.0,0.0,1,14.02,39.03,31.22,1,-11,,,LAT,,0,CRC,LON,W,,,47.0,2.0,1.0,STAT,,0.7535999999999998
2025-02-28 14:11:01-08:00,22.57,176.60500000000002,10.746,10.017,-4.8,413.8,21.6,33.2,0.72,1.05,1.15,0.0,0.0,1,13.98,11.02,26.79,1,-9,,,LAT,,0,CRC,LON,W,,,48.0,1.0,0.0,STAT,,-0.11999999999999988
2025-02-28 14:12:02-08:00,22.57,177.62800000000001,11.043,9.555,-2.964,413.93,21.6,33.2,0.55,0.87,1.12,0.0,0.0,1,13.95,3.11,28.96,1,-10,,,LAT,,0,CRC,LON,W,,,46.0,2.0,0.0,STAT,,0.10320000000000007
2025-02-28 14:13:02-08:00,22.57,175.13100000000003,11.916,8.6415,-1.788,413.62,21.6,33.2,0.71,1.19,1.29,0.0,0.0,1,13.91,0.88,32.31,1,-9,,,LAT,,0,CRC,LON,W,,,46.0,2.0,1.0,STAT,,0.5943999999999999
2025-02-28 14:14:02-08:00,22.57,176.12100000000004,11.682,8.4,-0.648,413.22,21.6,33.2,0.55,1.01,1.05,0.0,0.0,1,13.91,0.25,33.49,1,-10,,,LAT,,0,CRC,LON,W,,,46.0,2.0,1.0,STAT,,0.6784
2025-02-28 14:15:02-08:00,22.57,174.22899999999998,11.808,8.557500000000001,-0.18,413.08,21.6,33.2,0.54,0.95,0.96,0.0,0.0,1,13.87,0.07,28.37,1,-9,,,LAT,,0,CRC,LON,W,,,46.0,2.0,1.0,STAT,,0.724
2025-02-28 14:16:02-08:00,22.57,177.793,10.89,8.9565,-0.432,413.03,21.6,33.2,0.34,0.94,1.25,0.0,0.0,1,13.87,0.02,28.73,1,-10,,,LAT,,0,CRC,LON,W,,,48.0,2.0,1.0,STAT,,0.6656
2025-02-28 14:16:57-08:00,22.57,176.82500000000002,11.142000000000001,9.03,-2.5799999999999996,413.17,21.6,33.2,0.26,0.6,0.83,0.0,0.0,1,13.87,0.01,30.01,1,-10,,,LAT,,0,CRC,LON,W,,,48.0,2.0,0.0,STAT,,-0.03599999999999992
2025-02-28 14:17:58-08:00,22.57,173.382,11.286,8.106,0.49199999999999994,413.06,21.6,33.2,0.36,0.57,0.65,0.0,0.0,1,13.84,0.0,27.59,1,-8,,,LAT,,0,CRC,LON,W,,,47.0,3.0,0.0,STAT,,0.5544
2025-02-28 14:18:58-08:00,22.55,176.935,11.25,9.450000000000001,-1.9919999999999998,413.02,21.6,33.2,0.36,0.72,0.79,0.0,0.0,1,14.12,196.91,41.16,1,-10,,,LAT,,0,CRC,LON,W,,,48.0,2.0,1.0,STAT,,0.17759999999999998
2025-02-28 14:19:58-08:00,22.55,177.584,11.853,10.1325,-1.7999999999999998,413.01,21.6,33.2,0.63,0.87,0.89,0.0,0.0,1,14.02,55.61,33.52,1,-10,,,LAT,,0,CRC,LON,W,,,47.0,2.0,1.0,STAT,,0.3360000000000001
2025-02-28 14:20:58-08:00,22.54,175.417,10.917000000000002,10.2585,-3.516,413.0,21.6,33.2,0.7,1.19,1.33,0.0,0.0,1,13.98,15.71,27.54,1,-8,,,LAT,,0,CRC,LON,W,,,48.0,2.0,0.0,STAT,,0.2487999999999999
2025-02-28 14:21:58-08:00,22.53,175.79100000000003,10.458,9.586500000000001,-2.268,413.0,21.6,33.2,0.43,1.3,1.38,0.0,0.0,1,13.95,4.44,27.63,1,-9,,,LAT,,0,CRC,LON,W,,,48.0,3.0,1.0,STAT,,0.5864
2025-02-28 14:22:58-08:00,22.52,174.812,10.476,11.424000000000001,-4.9559999999999995,413.0,21.6,33.2,0.47,0.95,1.18,0.0,0.0,1,13.95,1.25,30.04,1,-8,,,LAT,,0,CRC,LON,W,,,47.0,2.0,1.0,STAT,,-0.23119999999999996
2025-02-28 14:23:59-08:00,22.52,176.341,11.403,9.744,-1.74,413.05,21.6,33.2,0.39,0.79,0.87,0.0,0.0,1,13.91,0.35,33.68,1,-9,,,LAT,,0,CRC,LON,W,,,47.0,2.0,1.0,STAT,,0.2840000000000001
2025-02-28 14:24:59-08:00,22.52,178.244,12.078,9.8385,-2.832,413.14,21.6,33.2,0.45,1.02,1.05,0.0,0.0,1,13.91,0.1,30.02,1,-11,,,LAT,,0,CRC,LON,W,,,45.0,1.0,1.0,STAT,,0.24960000000000004
2025-02-28 14:25:59-08:00,22.51,173.63500000000002,11.025,9.145500000000002,-1.62,413.47,21.6,33.2,0.42,0.74,0.75,0.0,0.0,1,13.87,0.03,29.47,1,-8,,,LAT,,0,CRC,LON,W,,,48.0,2.0,1.0,STAT,,0.2679999999999999
2025-02-28 14:26:59-08:00,22.5,177.199,10.899,8.6415,-1.56,413.17,21.6,33.2,0.27,0.83,0.83,0.0,0.0,1,13.87,0.01,30.37,1,-10,,,LAT,,0,CRC,LON,W,,,47.0,1.0,1.0,STAT,,0.352
2025-02-28 14:27:59-08:00,22.5,173.85500000000002,10.296,10.006499999999999,-1.764,413.14,21.6,33.2,0.09,0.59,0.59,0.0,0.0,1,13.84,0.0,27.6,1,-8,,,LAT,,0,CRC,LON,W,,,48.0,2.0,2.0,STAT,,0.11919999999999997
2025-02-28 14:29:00-08:00,22.5,173.866,10.98,9.324000000000002,-0.612,413.7,21.6,33.2,0.27,0.59,0.59,0.0,0.0,1,14.19,264.52,38.56,1,-8,,,LAT,,0,CRC,LON,W,,,47.0,1.0,1.0,STAT,,0.34959999999999997
2025-02-28 14:30:00-08:00,22.49,177.254,11.997,9.8595,-3.24,413.31,21.6,33.2,0.29,0.72,0.72,0.0,0.0,1,14.05,74.71,32.45,1,-11,,,LAT,,0,CRC,LON,W,,,48.0,2.0,1.0,STAT,,-0.07200000000000017
2025-02-28 14:31:00-08:00,22.49,175.098,11.07,10.542,-3.528,413.11,21.6,33.2,0.09,0.56,0.56,0.0,0.0,1,13.98,21.1,27.62,1,-9,,,LAT,,0,CRC,LON,W,,,49.0,2.0,1.0,STAT,,-0.25759999999999994
2025-02-28 14:32:00-08:00,22.49,174.14100000000002,10.26,9.397499999999999,-2.6279999999999997,413.04,21.6,33.2,0.31,0.94,0.94,0.0,0.0,1,13.95,5.96,27.3,1,-8,,,LAT,,0,CRC,LON,W,,,48.0,2.0,1.0,STAT,,0.22640000000000005
2025-02-28 14:33:00-08:00,22.49,176.58300000000003,10.782,8.966999999999999,-0.18,413.01,21.6,33.2,0.26,0.74,0.74,0.0,0.0,1,13.95,1.68,29.77,1,-10,,,LAT,,0,CRC,LON,W,,,47.0,2.0,1.0,STAT,,0.5559999999999999
2025-02-28 14:34:00-08:00,22.49,174.16300000000004,11.268,9.744,-1.3559999999999999,413.0,21.6,33.2,0.18,0.67,0.67,0.0,0.0,1,13.87,0.48,39.23,1,-8,,,LAT,,0,CRC,LON,W,,,46.0,2.0,2.0,STAT,,0.26480000000000004
2025-02-28 14:35:00-08:00,22.49,179.70700000000002,11.754000000000001,9.387,0.06,413.0,21.6,33.2,0.23,0.63,0.91,0.0,0.0,1,13.91,0.13,30.91,1,-11,,,LAT,,0,CRC,LON,W,,,46.0,1.0,2.0,STAT,,0.516
2025-02-28 14:36:01-08:00,22.49,175.67,10.845,9.177000000000001,-0.336,413.0,21.6,33.2,0.24,0.57,0.66,0.0,0.0,1,13.87,0.04,30.38,1,-9,,,LAT,,0,CRC,LON,W,,,48.0,2.0,1.0,STAT,,0.3887999999999999
2025-02-28 14:37:01-08:00,22.49,174.87800000000001,11.565,9.0405,-0.42,413.0,21.6,33.2,0.17,0.45,0.57,0.0,0.0,1,13.87,0.01,32.06,1,-7,,,LAT,,0,CRC,LON,W,,,48.0,2.0,1.0,STAT,,0.276
2025-02-28 14:38:01-08:00,22.49,176.726,11.754000000000001,9.219,-0.768,413.0,21.6,33.2,0.2,0.41,0.56,0.0,0.0,1,13.84,0.0,29.73,1,-9,,,LAT,,0,CRC,LON,W,,,46.0,2.0,1.0,STAT,,0.1744
2025-02-28 14:39:01-08:00,22.49,174.889,10.98,9.639,-2.1,413.0,21.6,33.2,0.09,0.46,0.51,0.0,0.0,1,14.16,298.9,27.72,1,-8,,,LAT,,0,CRC,LON,W,,,46.0,2.0,1.0,STAT,,-0.05199999999999999
2025-02-28 14:40:01-08:00,22.49,180.202,11.079,10.038,-2.244,413.0,21.6,33.2,0.57,1.02,1.03,0.0,0.0,1,14.05,137.21,33.09,1,-11,,,LAT,,0,CRC,LON,W,,,47.0,1.0,1.0,STAT,,0.36719999999999997
2025-02-28 14:41:01-08:00,22.49,178.28800000000004,11.493,9.177000000000001,-0.9119999999999999,413.0,21.6,33.2,0.64,1.07,1.07,0.0,0.0,1,14.02,38.75,32.74,1,-10,,,LAT,,0,CRC,LON,W,,,47.0,2.0,1.0,STAT,,0.6736000000000001
2025-02-28 14:42:01-08:00,22.49,176.08800000000002,11.727,9.324000000000002,-1.62,413.44,21.6,33.2,0.49,0.83,0.84,0.0,0.0,1,13.98,10.94,27.05,1,-8,,,LAT,,0,CRC,LON,W,,,47.0,1.0,1.0,STAT,,0.33999999999999997
2025-02-28 14:43:02-08:00,22.49,177.17700000000002,10.376999999999999,10.7415,-3.312,413.31,21.6,33.2,0.8,1.24,1.24,0.0,0.0,1,13.95,3.09,28.39,1,-9,,,LAT,,0,CRC,LON,W,,,48.0,2.0,1.0,STAT,,0.3296
2025-02-28 14:44:02-08:00,22.49,177.078,11.637,9.880500000000001,-1.68,413.14,21.6,33.2,0.63,1.01,1.19,0.0,0.0,1,13.91,0.87,29.44,1,-9,,,LAT,,0,CRC,LON,W,,,46.0,3.0,1.0,STAT,,0.47200000000000003
2025-02-28 14:45:02-08:00,22.49,178.12300000000002,12.051,10.017,-0.9959999999999999,413.05,21.6,33.2,0.37,0.91,1.05,0.0,0.0,1,13.91,0.25,34.16,1,-9,,,LAT,,0,CRC,LON,W,,,45.0,2.0,1.0,STAT,,0.5288000000000002
2025-02-28 14:46:02-08:00,22.49,177.903,12.276000000000002,9.618,-2.376,413.02,21.6,33.2,0.34,0.96,1.02,0.0,0.0,1,13.87,0.07,28.66,1,-10,,,LAT,,0,CRC,LON,W,,,45.0,2.0,1.0,STAT,,0.2928
2025-02-28 14:47:02-08:00,22.49,175.395,11.106,8.568000000000001,-0.324,413.01,21.6,33.2,0.28,0.62,0.64,0.0,0.0,1,13.87,0.02,29.29,1,-9,,,LAT,,0,CRC,LON,W,,,47.0,2.0,1.0,STAT,,0.43119999999999997
2025-02-28 14:48:02-08:00,22.49,173.41500000000002,12.51,7.896,1.8239999999999998,413.0,21.6,33.2,0.69,0.88,0.88,0.0,0.0,1,13.87,0.01,30.05,1,-8,,,LAT,,0,CRC,LON,W,,,45.0,2.0,2.0,STAT,,1.0688
2025-02-28 14:49:03-08:00,22.49,176.0,12.51,8.3895,0.8999999999999999,413.0,21.6,33.2,0.51,0.92,0.93,0.0,0.0,1,13.84,0.0,28.03,1,-9,,,LAT,,0,CRC,LON,W,,,45.0,1.0,2.0,STAT,,0.9160000000000001
2025-02-28 14:50:04-08:00,22.49,179.50900000000001,11.466000000000001,8.568000000000001,-0.696,413.0,21.6,33.2,0.81,0.98,0.98,0.0,0.0,1,14.09,203.79,35.46,1,-10,,,LAT,,0,CRC,LON,W,,,46.0,1.0,1.0,STAT,,0.6448
2025-02-28 14:51:04-08:00,22.49,177.386,10.917000000000002,9.2505,-2.064,413.0,21.6,33.2,0.72,1.18,1.18,0.0,0.0,1,14.02,57.56,29.12,1,-9,,,LAT,,0,CRC,LON,W,,,46.0,2.0,1.0,STAT,,0.5311999999999999
2025-02-28 14:52:04-08:00,22.49,175.23000000000002,11.520000000000001,9.765,-3.816,413.0,21.6,33.2,0.38,0.81,0.81,0.0,0.0,1,13.98,16.26,27.83,1,-8,,,LAT,,0,CRC,LON,W,,,47.0,2.0,0.0,STAT,,-0.11519999999999986
2025-02-28 14:53:04-08:00,22.49,177.62800000000001,11.592,9.345,-1.944,413.0,21.6,33.2,0.26,0.49,0.67,0.0,0.0,1,13.95,4.59,27.91,1,-9,,,LAT,,0,CRC,LON,W,,,46.0,2.0,1.0,STAT,,0.0031999999999999806
2025-02-28 14:54:04-08:00,22.49,179.278,10.620000000000001,9.418500000000002,-3.504,413.0,21.6,33.2,0.25,0.79,0.87,0.0,0.0,1,13.91,1.3,31.39,1,-10,,,LAT,,0,CRC,LON,W,,,48.0,2.0,1.0,STAT,,-0.06879999999999997
2025-02-28 14:55:05-08:00,22.49,179.586,11.322000000000001,9.891,-2.268,413.0,21.6,33.2,0.19,0.67,0.89,0.0,0.0,1,13.91,0.37,37.43,1,-11,,,LAT,,0,CRC,LON,W,,,47.0,2.0,1.0,STAT,,0.08240000000000003
2025-02-28 14:56:06-08:00,22.49,178.27700000000002,11.772,9.4815,-1.464,413.0,21.6,33.2,0.06,0.21,0.28,0.0,0.0,1,13.87,0.1,32.66,1,-10,,,LAT,,0,CRC,LON,W,,,46.0,3.0,1.0,STAT,,-0.1248
2025-02-28 14:57:06-08:00,22.49,175.945,11.628,9.7125,-1.6320000000000001,413.0,21.6,33.2,0.2,0.53,0.55,0.0,0.0,1,13.87,0.03,26.97,1,-8,,,LAT,,0,CRC,LON,W,,,46.0,2.0,1.0,STAT,,0.09760000000000002
2025-02-28 14:58:06-08:00,22.49,176.37400000000002,11.286,8.4105,-0.48,413.0,21.6,33.2,0.69,1.14,1.36,0.0,0.0,1,13.87,0.01,29.3,1,-8,,,LAT,,0,CRC,LON,W,,,47.0,1.0,1.0,STAT,,0.816
2025-02-28 14:59:06-08:00,22.49,173.404,12.294,8.536500000000002,-0.20400000000000001,413.0,21.6,33.2,0.49,0.89,0.97,0.0,0.0,1,13.84,0.0,30.24,1,-7,,,LAT,,0,CRC,LON,W,,,47.0,1.0,1.0,STAT,,0.6712
2025-02-28 15:00:07-08:00,22.49,176.429,11.898000000000001,9.9855,-3.2039999999999997,413.0,21.6,33.2,0.74,0.96,1.19,0.0,0.0,1,14.12,274.31,37.07,1,-7,,,LAT,,0,CRC,LON,W,,,46.0,2.0,1.0,STAT,,0.12719999999999998
2025-02-28 15:01:07-08:00,22.49,175.84600000000003,11.34,8.841000000000001,0.744,413.0,21.6,33.2,0.62,0.89,0.99,0.0,0.0,1,14.02,77.47,33.23,1,-8,,,LAT,,0,CRC,LON,W,,,46.0,2.0,1.0,STAT,,0.8608000000000001
2025-02-28 15:02:07-08:00,22.49,178.244,10.827,8.862,-0.528,413.05,21.6,33.2,0.71,1.07,1.1,0.0,0.0,1,13.98,21.88,31.41,1,-9,,,LAT,,0,CRC,LON,W,,,47.0,2.0,1.0,STAT,,0.7504000000000001
2025-02-28 15:03:07-08:00,22.49,176.209,11.952,9.302999999999999,-2.6519999999999997,413.13,21.6,33.1,0.52,0.77,0.78,0.0,0.0,1,13.95,6.18,27.53,1,-8,,,LAT,,0,CRC,LON,W,,,46.0,2.0,1.0,STAT,,0.08560000000000012
2025-02-28 15:04:07-08:00,22.49,177.08900000000003,11.142000000000001,8.368500000000001,0.42,413.13,21.6,33.2,0.71,0.94,0.95,0.0,0.0,1,13.95,1.75,28.37,1,-8,,,LAT,,0,CRC,LON,W,,,47.0,2.0,1.0,STAT,,0.836
2025-02-28 15:05:03-08:00,22.49,177.18800000000002,11.349,8.6415,1.3559999999999999,413.67,21.5,33.2,0.79,1.08,1.09,0.0,0.0,1,13.91,0.55,39.61,1,-7,,,LAT,,0,CRC,LON,W,,,46.0,3.0,2.0,STAT,,1.1352000000000002
2025-02-28 15:06:03-08:00,22.49,177.50700000000003,12.132000000000001,9.7335,-1.44,413.34,21.6,33.2,0.44,0.57,0.57,0.0,0.0,1,13.91,0.15,32.05,1,-8,,,LAT,,0,CRC,LON,W,,,46.0,2.0,1.0,STAT,,0.16799999999999998
2025-02-28 15:07:03-08:00,22.49,174.042,11.232000000000001,9.8385,-1.788,413.37,21.5,33.2,0.3,0.56,0.56,0.0,0.0,1,13.87,0.04,30.41,1,-7,,,LAT,,0,CRC,LON,W,,,46.0,1.0,1.0,STAT,,0.09040000000000004
2025-02-28 15:08:04-08:00,22.49,176.26400000000004,11.205,10.542,-2.928,413.13,21.6,33.1,0.15,0.35,0.35,0.0,0.0,1,13.87,0.01,31.18,1,-8,,,LAT,,0,CRC,LON,W,,,47.0,2.0,1.0,STAT,,-0.30560000000000004
2025-02-28 15:09:04-08:00,22.49,177.837,10.610999999999999,10.1745,-2.6999999999999997,413.05,21.5,33.2,0.12,0.38,0.51,0.0,0.0,1,13.87,0.0,27.48,1,-8,,,LAT,,0,CRC,LON,W,,,48.0,2.0,1.0,STAT,,-0.23599999999999988
2025-02-28 15:10:05-08:00,22.49,174.51500000000001,10.935,9.471,-0.576,413.02,21.6,33.2,0.54,0.64,0.68,0.0,0.0,1,14.16,277.41,31.98,1,-5,,,LAT,,0,CRC,LON,W,,,48.0,3.0,1.0,STAT,,0.39680000000000004
2025-02-28 15:11:05-08:00,22.49,180.14700000000002,10.287,10.0485,-2.028,413.01,21.6,33.2,0.6,0.9,0.91,0.0,0.0,1,14.05,98.59,29.09,1,-9,,,LAT,,0,CRC,LON,W,,,48.0,2.0,1.0,STAT,,0.31440000000000007
2025-02-28 15:12:06-08:00,22.49,179.64100000000002,9.882000000000001,9.575999999999999,-1.464,413.0,21.6,33.2,0.63,1.15,1.15,0.0,0.0,1,13.98,27.85,28.56,1,-9,,,LAT,,0,CRC,LON,W,,,49.0,2.0,1.0,STAT,,0.6272
2025-02-28 15:13:06-08:00,22.49,180.48800000000003,10.881,8.9565,-0.876,412.65,21.5,33.2,0.24,1.05,1.05,0.0,0.0,1,13.98,7.86,30.7,1,-10,,,LAT,,0,CRC,LON,W,,,47.0,2.0,1.0,STAT,,0.6648000000000001
2025-02-28 15:14:06-08:00,22.49,177.04500000000002,11.601,7.8855,1.6440000000000001,412.23,21.5,33.2,0.47,0.86,0.86,0.0,0.0,1,13.95,2.22,27.82,1,-8,,,LAT,,0,CRC,LON,W,,,46.0,2.0,1.0,STAT,,1.0168000000000001
2025-02-28 15:15:08-08:00,22.49,176.09900000000002,12.276000000000002,8.4315,0.22799999999999998,412.08,21.5,33.2,0.18,0.78,0.78,0.0,0.0,1,13.91,0.63,27.88,1,-7,,,LAT,,0,CRC,LON,W,,,45.0,3.0,1.0,STAT,,0.6696000000000001
2025-02-28 15:16:07-08:00,22.49,174.35000000000002,11.979000000000001,8.7255,-1.32,412.03,21.5,33.2,0.13,0.65,0.65,0.0,0.0,1,13.91,0.18,32.26,1,-7,,,LAT,,0,CRC,LON,W,,,46.0,2.0,0.0,STAT,,0.256
2025-02-28 15:17:07-08:00,22.49,174.61400000000003,11.286,9.072000000000001,-0.168,412.01,21.6,33.2,0.38,0.77,0.77,0.0,0.0,1,13.87,0.05,28.61,1,-6,,,LAT,,0,CRC,LON,W,,,47.0,2.0,1.0,STAT,,0.5824000000000001
2025-02-28 15:18:07-08:00,22.49,168.993,11.259,10.1745,-2.496,412.51,21.5,33.1,0.43,1.06,1.07,0.0,0.0,1,13.87,0.01,29.51,1,-3,,,LAT,,0,CRC,LON,W,,,46.0,2.0,1.0,STAT,,0.34880000000000005
2025-02-28 15:19:08-08:00,22.49,173.36,11.718,10.5945,-3.876,412.83,21.6,33.2,0.53,1.04,1.26,0.0,0.0,1,13.84,0.0,31.77,1,-6,,,LAT,,0,CRC,LON,W,,,46.0,2.0,1.0,STAT,,0.05680000000000007
2025-02-28 15:20:08-08:00,22.49,174.966,11.277,8.746500000000001,-1.8479999999999999,412.94,21.5,33.2,0.49,0.69,0.83,0.0,0.0,1,14.12,277.84,26.72,1,-7,,,LAT,,0,CRC,LON,W,,,47.0,3.0,1.0,STAT,,0.18239999999999995
2025-02-28 15:21:09-08:00,22.49,174.251,11.664000000000001,8.589,-1.032,412.98,21.5,33.2,0.39,0.5,0.62,0.0,0.0,1,14.09,161.73,34.42,1,-7,,,LAT,,0,CRC,LON,W,,,45.0,2.0,1.0,STAT,,0.1936
2025-02-28 15:22:09-08:00,22.49,174.85600000000002,12.456,8.5155,-0.384,412.99,21.5,33.2,0.56,0.95,0.99,0.0,0.0,1,14.02,45.68,29.57,1,-7,,,LAT,,0,CRC,LON,W,,,45.0,2.0,1.0,STAT,,0.6832
2025-02-28 15:23:09-08:00,22.49,173.679,12.024,8.274000000000001,-0.084,413.0,21.5,33.2,0.48,0.8,0.82,0.0,0.0,1,13.98,12.9,28.35,1,-6,,,LAT,,0,CRC,LON,W,,,46.0,2.0,1.0,STAT,,0.6232000000000001
2025-02-28 15:24:09-08:00,22.49,173.8,10.719000000000001,10.206000000000001,-2.7119999999999997,413.0,21.5,33.2,0.46,1.04,1.04,0.0,0.0,1,13.95,3.64,29.37,1,-6,,,LAT,,0,CRC,LON,W,,,47.0,2.0,1.0,STAT,,0.2896000000000001
