DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,141,-34,1145484593,138,-6,1498349072,AQI
2025-03-22 09:18:24-07:00,5.37,205.62300000000002,9.639000000000001,21.241500000000002,10.511999999999999,429.14,7.2,74.3,0.33,0.86,0.86,,STAT,,14.0,-3.0,,2.7904
2025-03-22 09:19:24-07:00,5.38,206.58000000000004,10.206,21.2835,12.252,429.7,7.2,74.2,0.16,0.37,0.37,,STAT,,14.0,-3.0,,2.7464
2025-03-22 09:20:24-07:00,5.38,199.69400000000002,10.053,20.5485,10.656,430.09,7.2,74.3,0.27,0.49,0.49,,STAT,,13.0,-3.0,,2.5232
2025-03-22 09:21:24-07:00,5.39,196.61400000000003,10.520999999999999,20.643,10.404,430.61,7.2,74.2,0.23,0.55,0.55,,STAT,,14.0,-2.0,,2.5208
2025-03-22 09:22:24-07:00,5.4,195.437,10.899,22.3545,8.676,431.21,7.2,74.2,0.08,0.51,0.51,,STAT,,13.0,-3.0,,2.1432
2025-03-22 09:23:25-07:00,5.44,194.953,11.241,22.081500000000002,9.6,432.07,7.2,74.2,0.03,0.57,0.57,,STAT,,14.0,-3.0,,2.376
2025-03-22 09:24:25-07:00,5.46,194.744,10.98,21.315,10.488,432.67,7.2,74.1,0.01,0.8,0.99,,STAT,,14.0,-3.0,,2.7376
2025-03-22 09:25:25-07:00,5.47,193.303,13.437,22.155,11.123999999999999,432.97,7.2,74.1,0.0,0.94,1.0,,STAT,,13.0,-3.0,,2.9768
2025-03-22 09:26:25-07:00,5.47,193.03900000000002,11.889000000000001,21.4935,11.892,433.22,7.2,74.1,0.02,0.79,0.86,,STAT,,14.0,-3.0,,3.0104
2025-03-22 09:27:25-07:00,5.48,188.94700000000003,13.068,21.2625,11.484,433.72,7.2,74.2,0.25,1.12,1.33,,STAT,,13.0,-3.0,,3.1928
2025-03-22 09:28:25-07:00,5.48,188.419,9.783,20.0025,12.456000000000001,433.55,7.2,74.2,0.19,0.86,1.08,,STAT,,14.0,-3.0,,3.1792000000000007
2025-03-22 09:29:26-07:00,5.49,187.803,8.748000000000001,20.0445,12.395999999999999,433.19,7.2,74.1,0.15,0.99,1.17,,STAT,,14.0,-3.0,,3.2712000000000003
2025-03-22 09:30:26-07:00,5.49,186.12,9.54,19.215,13.739999999999998,433.07,7.3,74.1,0.25,1.04,1.09,,STAT,,14.0,-2.0,,3.58
2025-03-22 09:31:26-07:00,5.49,187.341,9.945,18.889499999999998,13.884,433.02,7.3,74.1,0.08,0.47,0.49,,STAT,,14.0,-3.0,,3.1528
2025-03-22 09:32:26-07:00,5.51,188.65,9.306000000000001,17.745,13.572000000000001,432.52,7.3,74.0,0.26,0.73,0.74,,STAT,,15.0,-3.0,,3.2984000000000004
2025-03-22 09:33:22-07:00,5.55,188.001,9.054,17.9445,13.476,432.2,7.3,74.0,0.48,0.95,0.95,,STAT,,14.0,-3.0,,3.4552000000000005
2025-03-22 09:34:22-07:00,5.57,187.89100000000002,9.485999999999999,17.7555,14.328,431.61,7.3,73.9,0.15,0.93,0.93,,STAT,,15.0,-3.0,,3.6096000000000004
2025-03-22 09:35:23-07:00,5.58,186.351,9.153,17.2305,12.804,430.39,7.3,73.8,0.17,0.95,0.95,,STAT,,15.0,-3.0,,3.3208
2025-03-22 09:36:23-07:00,5.59,184.877,10.044,16.233,12.12,430.14,7.3,73.8,0.2,0.98,1.18,,STAT,,14.0,-3.0,,3.208
2025-03-22 09:37:23-07:00,5.59,184.36,10.206,15.33,14.892,429.34,7.3,73.7,0.07,0.59,0.69,,STAT,,14.0,-3.0,,3.4504
2025-03-22 09:38:23-07:00,5.59,181.775,10.215,16.4115,14.495999999999999,428.69,7.3,73.7,0.02,0.71,1.02,,STAT,,14.0,-3.0,,3.4672
2025-03-22 09:39:23-07:00,5.62,183.12800000000001,9.972,16.716,15.384,427.89,7.3,73.7,0.04,0.67,0.78,,STAT,,14.0,-3.0,,3.6128000000000005
2025-03-22 09:40:23-07:00,5.65,180.56500000000003,8.253,16.233,14.1,427.86,7.3,73.7,0.27,0.84,1.01,,STAT,,14.0,-3.0,,3.4920000000000004
2025-03-22 09:41:23-07:00,5.67,181.687,8.136,17.325,14.136,428.18,7.3,73.7,0.23,0.93,1.0,,STAT,,16.0,-3.0,,3.5712
2025-03-22 09:42:24-07:00,5.68,183.535,8.622,16.443,15.131999999999998,428.13,7.3,73.7,0.13,1.02,1.05,,STAT,,16.0,-2.0,,3.8423999999999996
2025-03-22 09:43:24-07:00,5.68,181.50000000000003,11.592,17.1885,14.472,428.05,7.3,73.8,0.46,1.45,1.51,,STAT,,13.0,-2.0,,4.0544
2025-03-22 09:44:24-07:00,5.68,178.48600000000002,7.659,15.928500000000001,16.164,427.5,7.3,73.8,0.58,1.38,1.48,,STAT,,16.0,-3.0,,4.3368
2025-03-22 09:45:24-07:00,5.68,180.411,9.459,16.128,16.631999999999998,427.18,7.3,73.9,0.51,1.31,1.35,,STAT,,15.0,-3.0,,4.3744
2025-03-22 09:46:24-07:00,5.67,180.983,11.277,17.619000000000003,14.543999999999999,427.06,7.3,73.9,0.17,0.75,0.76,,STAT,,13.0,-3.0,,3.5088
2025-03-22 09:47:25-07:00,5.68,182.622,11.664000000000001,17.933999999999997,15.252,427.37,7.2,73.9,0.45,1.3,1.48,,STAT,,13.0,-2.0,,4.090400000000001
2025-03-22 09:48:25-07:00,5.68,182.86400000000003,9.629999999999999,16.422,15.839999999999998,427.78,7.2,74.0,0.3,0.96,1.08,,STAT,,14.0,-2.0,,3.936
2025-03-22 09:49:25-07:00,5.68,182.479,9.395999999999999,16.947000000000003,14.652000000000001,427.92,7.2,74.0,0.19,0.9,0.96,,STAT,,14.0,-2.0,,3.6504000000000008
2025-03-22 09:50:25-07:00,5.68,186.89000000000001,11.259,17.2515,14.46,428.1,7.2,74.1,0.33,0.65,0.96,,STAT,,13.0,-2.0,,3.4120000000000004
2025-03-22 09:51:25-07:00,5.67,187.03300000000002,10.287,17.073000000000004,14.831999999999999,428.03,7.2,74.1,0.16,0.95,1.05,,STAT,,14.0,-1.0,,3.7264
2025-03-22 09:52:25-07:00,5.67,189.73900000000003,8.397,17.041500000000003,14.219999999999999,428.01,7.3,74.0,0.05,0.8,0.83,,STAT,,15.0,-2.0,,3.484
2025-03-22 09:53:25-07:00,5.67,190.64100000000002,8.676,17.472,14.879999999999999,428.0,7.2,74.0,0.15,0.53,0.54,,STAT,,15.0,-2.0,,3.4
2025-03-22 09:54:26-07:00,5.66,189.387,7.722,16.5795,15.0,428.0,7.2,73.9,0.13,1.13,1.31,,STAT,,15.0,-2.0,,3.904
2025-03-22 09:55:27-07:00,5.65,194.04000000000002,8.055,16.38,15.911999999999999,428.0,7.2,74.0,0.36,0.94,1.01,,STAT,,15.0,-2.0,,3.9344
2025-03-22 09:56:27-07:00,5.63,198.03300000000002,7.155,15.603,16.38,428.4,7.2,74.0,0.43,1.01,1.07,,STAT,,17.0,-2.0,,4.084
2025-03-22 09:57:27-07:00,5.61,196.51500000000001,8.523000000000001,16.978500000000004,12.647999999999998,428.79,7.2,74.2,0.4,1.13,1.35,,STAT,,16.0,-3.0,,3.4335999999999998
2025-03-22 09:58:27-07:00,5.6,199.17700000000002,8.91,18.081,12.636,428.93,7.2,74.3,0.34,0.97,1.04,,STAT,,14.0,-2.0,,3.3032000000000004
2025-03-22 09:59:28-07:00,5.6,201.553,8.370000000000001,17.619000000000003,13.524,428.97,7.2,74.3,0.11,0.97,1.22,,STAT,,15.0,-2.0,,3.4808000000000003
2025-03-22 10:00:28-07:00,5.6,201.79500000000002,8.379000000000001,17.01,14.112,428.99,7.2,74.1,0.04,0.99,1.07,,STAT,,15.0,-2.0,,3.6144
2025-03-22 10:01:28-07:00,5.61,201.05800000000002,10.71,18.385500000000004,13.44,428.64,7.3,74.0,0.01,0.73,0.76,,STAT,,14.0,-3.0,,3.2720000000000002
2025-03-22 10:02:28-07:00,5.63,199.15500000000003,10.467,18.1335,14.352,428.23,7.3,73.9,0.0,0.75,0.76,,STAT,,14.0,-2.0,,3.4704
2025-03-22 10:03:28-07:00,5.64,197.824,9.558,17.020500000000002,13.031999999999998,428.08,7.3,73.8,0.06,0.92,0.92,,STAT,,15.0,-3.0,,3.3424
2025-03-22 10:04:28-07:00,5.66,193.13800000000003,9.99,16.758000000000003,12.815999999999999,427.94,7.3,73.9,0.02,0.69,1.14,,STAT,,14.0,-3.0,,3.1152
2025-03-22 10:05:28-07:00,5.67,190.762,9.315,16.9995,14.196,427.33,7.3,73.9,0.01,0.41,0.76,,STAT,,14.0,-2.0,,3.1672
2025-03-22 10:06:28-07:00,5.67,190.14600000000004,7.685999999999999,17.451,12.647999999999998,427.12,7.3,74.0,0.2,1.12,1.23,,STAT,,14.0,-2.0,,3.4256
2025-03-22 10:07:29-07:00,5.67,187.077,7.875,17.283,15.335999999999999,427.04,7.3,74.1,0.07,0.62,0.67,,STAT,,15.0,-2.0,,3.5631999999999997
2025-03-22 10:08:29-07:00,5.68,180.87300000000002,9.342,17.514,15.66,427.01,7.4,74.1,0.02,0.37,0.38,,STAT,,14.0,-2.0,,3.428
2025-03-22 10:09:29-07:00,5.68,177.70500000000004,9.207,17.64,15.48,426.85,7.4,73.9,0.05,0.85,0.95,,STAT,,14.0,-2.0,,3.7760000000000002
2025-03-22 10:10:29-07:00,5.69,174.86700000000002,8.541,18.102,14.735999999999999,426.3,7.4,73.9,0.39,0.87,1.02,,STAT,,15.0,-2.0,,3.6432
2025-03-22 10:11:29-07:00,5.69,172.70000000000002,7.506,16.3275,15.792,426.1,7.4,73.8,0.13,0.48,0.88,,STAT,,16.0,-2.0,,3.5424
2025-03-22 10:12:30-07:00,5.7,172.26000000000002,9.441,15.802500000000002,15.707999999999998,426.04,7.5,73.6,0.04,0.77,1.17,,STAT,,14.0,-3.0,,3.7576
2025-03-22 10:13:30-07:00,5.72,173.591,10.458,16.3485,16.176,425.85,7.4,73.5,0.08,0.92,1.11,,STAT,,14.0,-3.0,,3.9712
2025-03-22 10:14:31-07:00,5.76,175.351,9.918,16.506,15.672,425.3,7.4,73.5,0.03,0.56,0.86,,STAT,,14.0,-3.0,,3.5824000000000003
2025-03-22 10:15:31-07:00,5.78,174.43800000000002,8.352,16.978500000000004,15.456,425.11,7.5,73.5,0.01,0.51,0.61,,STAT,,15.0,-3.0,,3.4992
2025-03-22 10:16:31-07:00,5.79,172.12800000000001,9.045000000000002,15.435,14.208,425.04,7.4,73.5,0.03,0.78,0.82,,STAT,,15.0,-3.0,,3.4656000000000002
2025-03-22 10:17:31-07:00,5.79,171.919,8.658,15.099000000000002,14.16,425.01,7.5,73.5,0.01,0.85,0.88,,STAT,,16.0,-3.0,,3.5120000000000005
2025-03-22 10:18:31-07:00,5.8,171.567,8.1,16.9365,13.176,425.0,7.5,73.5,0.0,0.68,0.69,,STAT,,15.0,-3.0,,3.1792000000000002
2025-03-22 10:19:30-07:00,5.8,173.151,9.261,17.367,14.975999999999999,425.0,7.5,73.6,0.15,0.67,0.68,,STAT,,13.0,-3.0,,3.5312
2025-03-22 10:20:30-07:00,5.8,178.112,5.706,16.254,16.32,424.84,7.5,73.5,0.37,0.9,0.9,,STAT,,16.0,-2.0,,3.9840000000000004
2025-03-22 10:21:31-07:00,5.8,175.85700000000003,9.18,17.0625,16.331999999999997,424.3,7.5,73.4,0.12,0.7,0.91,,STAT,,14.0,-2.0,,3.8263999999999996
2025-03-22 10:22:31-07:00,5.8,172.293,8.928,17.157,18.048,424.02,7.5,73.3,0.04,0.39,0.46,,STAT,,14.0,-2.0,,3.9215999999999998
2025-03-22 10:23:31-07:00,5.8,171.31400000000002,10.269,16.6845,18.612,423.28,7.5,73.2,0.01,0.69,0.72,,STAT,,13.0,-2.0,,4.2744
2025-03-22 10:24:27-07:00,5.81,170.764,9.126000000000001,16.2015,17.352,422.69,7.5,73.3,0.15,1.12,1.12,,STAT,,15.0,-2.0,,4.3664000000000005
2025-03-22 10:25:26-07:00,5.82,174.911,9.063,16.632,16.944,422.52,7.5,73.3,0.36,1.19,1.29,,STAT,,15.0,-2.0,,4.3408
2025-03-22 10:26:26-07:00,5.83,172.96400000000003,8.118,15.897000000000002,17.616,422.18,7.5,73.3,0.22,1.04,1.07,,STAT,,16.0,-2.0,,4.3552
2025-03-22 10:27:26-07:00,5.85,174.51500000000001,8.226,16.821,16.86,422.06,7.5,73.3,0.07,0.84,0.85,,STAT,,15.0,-2.0,,4.044
2025-03-22 10:28:26-07:00,5.86,175.02100000000002,9.045000000000002,18.385500000000004,15.072,422.02,7.5,73.2,0.4,0.83,0.98,,STAT,,14.0,-2.0,,3.6784000000000003
2025-03-22 10:29:26-07:00,5.87,173.09600000000003,9.369,17.2305,16.727999999999998,422.01,7.5,73.3,0.13,1.28,1.32,,STAT,,14.0,-2.0,,4.3696
2025-03-22 10:30:27-07:00,5.87,173.56900000000002,10.035,17.7345,15.047999999999998,421.92,7.5,73.4,0.04,0.96,0.97,,STAT,,13.0,-2.0,,3.7775999999999996
2025-03-22 10:31:27-07:00,5.87,173.316,11.079,17.692500000000003,17.076,421.32,7.5,73.5,0.01,0.78,0.89,,STAT,,14.0,-2.0,,4.039200000000001
2025-03-22 10:32:28-07:00,5.87,176.44000000000003,9.477,15.970500000000001,20.376,421.11,7.5,73.4,0.47,1.18,1.21,,STAT,,14.0,-2.0,,5.0192000000000005
2025-03-22 10:33:28-07:00,5.88,172.942,8.307,15.6555,19.944,421.04,7.5,73.5,0.21,1.07,1.14,,STAT,,14.0,-2.0,,4.8448
2025-03-22 10:34:28-07:00,5.88,171.545,7.695000000000001,16.8735,17.88,421.01,7.5,73.6,0.39,1.0,1.19,,STAT,,15.0,-3.0,,4.376
2025-03-22 10:35:28-07:00,5.88,174.317,9.918,16.1385,17.927999999999997,420.78,7.5,73.6,0.13,1.17,1.35,,STAT,,14.0,-2.0,,4.521599999999999
2025-03-22 10:36:28-07:00,5.89,174.955,7.281,16.4115,17.927999999999997,420.46,7.5,73.7,0.04,0.75,1.16,,STAT,,15.0,-2.0,,4.185599999999999
2025-03-22 10:37:28-07:00,5.89,180.466,6.183,16.369500000000002,18.9,420.16,7.5,73.7,0.11,0.98,1.13,,STAT,,16.0,-3.0,,4.564
2025-03-22 10:38:28-07:00,5.9,178.64000000000001,8.811,15.5085,20.592,420.06,7.5,73.6,0.39,1.21,1.26,,STAT,,14.0,-2.0,,5.0864
2025-03-22 10:39:28-07:00,5.89,180.84000000000003,9.351,16.0755,19.404,419.87,7.5,73.8,0.59,1.07,1.09,,STAT,,14.0,-3.0,,4.736800000000001
2025-03-22 10:40:27-07:00,5.9,181.335,10.728,15.4875,20.208,419.95,7.5,73.7,0.43,1.09,1.11,,STAT,,13.0,-3.0,,4.9136
2025-03-22 10:41:28-07:00,5.9,177.793,11.645999999999999,15.414,20.784,419.63,7.5,73.8,0.27,1.03,1.22,,STAT,,13.0,-2.0,,4.9807999999999995
2025-03-22 10:42:28-07:00,5.9,177.63900000000004,10.269,15.435,23.063999999999997,419.37,7.5,73.6,0.56,1.86,2.26,,STAT,,14.0,-2.0,,6.1008
2025-03-22 10:43:28-07:00,5.9,176.275,7.821,15.036000000000001,23.976,419.13,7.5,73.6,0.65,1.97,2.64,,STAT,,15.0,-2.0,,6.3712
2025-03-22 10:44:28-07:00,5.9,178.695,8.586,15.624000000000002,22.152,419.05,7.5,73.7,0.72,1.51,1.74,,STAT,,14.0,-2.0,,5.638400000000001
2025-03-22 10:45:29-07:00,5.9,178.299,8.118,16.0545,21.215999999999998,419.02,7.4,73.8,0.91,2.06,2.25,,STAT,,15.0,-2.0,,5.8911999999999995
2025-03-22 10:46:29-07:00,5.9,180.983,8.595,14.8995,23.04,419.01,7.4,73.9,0.69,1.74,1.8,,STAT,,14.0,-2.0,,6.0
2025-03-22 10:47:29-07:00,5.9,178.73900000000003,8.019,14.364,22.968,419.0,7.4,73.9,0.79,1.98,3.21,,STAT,,15.0,-2.0,,6.1776
2025-03-22 10:48:29-07:00,5.9,189.92600000000002,9.09,15.3195,22.2,418.65,7.4,73.9,0.93,2.15,2.74,,STAT,,15.0,-2.0,,6.16
2025-03-22 10:49:30-07:00,5.9,196.24,7.226999999999999,16.3485,21.168,418.29,7.4,74.0,0.85,2.32,2.53,,STAT,,15.0,-2.0,,6.0896
2025-03-22 10:50:31-07:00,5.9,192.67600000000002,6.579,16.8735,19.056,418.18,7.3,74.1,0.88,1.99,2.05,,STAT,,16.0,-2.0,,5.4032
2025-03-22 10:51:31-07:00,5.9,184.34900000000002,7.497,16.7895,19.02,418.63,7.3,74.1,0.96,1.84,2.03,,STAT,,15.0,-3.0,,5.276000000000001
2025-03-22 10:52:31-07:00,5.9,181.709,8.712,15.939,20.232,418.54,7.3,74.1,0.99,2.26,2.61,,STAT,,14.0,-3.0,,5.8544
2025-03-22 10:53:31-07:00,5.9,178.28800000000004,9.738000000000001,16.128,21.336000000000002,418.8,7.3,74.1,1.0,2.51,2.95,,STAT,,14.0,-2.0,,6.275200000000001
2025-03-22 10:54:31-07:00,5.9,178.651,8.901000000000002,17.860500000000002,19.428,418.93,7.3,74.3,1.0,2.28,2.42,,STAT,,14.0,-2.0,,5.7096
2025-03-22 10:55:33-07:00,5.9,179.00300000000001,7.263000000000001,17.576999999999998,17.676,419.48,7.3,74.6,1.0,2.35,2.44,,STAT,,15.0,-3.0,,5.4152
2025-03-22 10:56:33-07:00,5.9,177.353,8.676,16.485,17.364,420.32,7.3,74.7,1.09,2.86,3.35,,STAT,,14.0,-2.0,,5.7608
2025-03-22 10:57:33-07:00,5.9,177.16600000000003,8.217,17.020500000000002,15.623999999999999,421.7,7.4,74.9,1.4,2.61,3.29,,STAT,,15.0,-2.0,,5.2128
2025-03-22 10:58:33-07:00,5.9,181.88500000000002,9.099,16.989,15.203999999999999,424.01,7.4,74.8,1.77,2.73,3.12,,STAT,,15.0,-2.0,,5.2248
2025-03-22 10:59:33-07:00,5.9,184.228,8.19,18.039,13.235999999999999,425.3,7.4,74.8,1.83,3.14,3.96,,STAT,,16.0,-2.0,,5.1592
2025-03-22 11:00:33-07:00,5.9,183.601,10.557,18.648000000000003,11.784,426.11,7.4,74.8,1.69,3.42,3.68,,STAT,,14.0,-3.0,,5.0928
2025-03-22 11:01:33-07:00,5.9,181.76400000000004,10.701,18.070500000000003,12.696,427.65,7.5,74.7,1.97,3.69,3.78,,STAT,,15.0,-2.0,,5.4912
2025-03-22 11:02:33-07:00,5.9,179.59700000000004,7.3709999999999996,17.115000000000002,13.344,428.98,7.5,74.7,1.89,3.51,3.97,,STAT,,17.0,-2.0,,5.4768
2025-03-22 11:03:33-07:00,5.9,180.84000000000003,7.973999999999999,17.031,12.491999999999999,429.64,7.5,74.7,1.79,3.75,4.24,,STAT,,16.0,-2.0,,5.4984
2025-03-22 11:04:34-07:00,5.9,182.25900000000001,7.245000000000001,18.753,13.404,429.33,7.5,74.6,1.74,3.89,4.63,,STAT,,15.0,-2.0,,5.7928
2025-03-22 11:05:34-07:00,5.9,184.14000000000001,7.587,19.120500000000003,14.508,429.76,7.5,74.8,1.9,4.22,4.65,,STAT,,15.0,-2.0,,6.2776
2025-03-22 11:06:34-07:00,5.9,185.29500000000002,8.955,19.131,14.243999999999998,429.83,7.6,74.7,1.75,3.82,3.98,,STAT,,14.0,-3.0,,5.9048
2025-03-22 11:07:34-07:00,5.9,186.351,9.351,19.488,12.804,429.29,7.6,74.5,1.62,3.28,3.44,,STAT,,14.0,-2.0,,5.184800000000001
2025-03-22 11:08:34-07:00,5.9,191.235,8.064000000000002,21.273000000000003,12.288,429.75,7.6,74.7,1.88,3.52,4.36,,STAT,,14.0,-2.0,,5.2736
2025-03-22 11:09:34-07:00,5.9,195.811,9.603,19.8135,12.612,429.91,7.6,74.7,1.96,3.67,3.95,,STAT,,14.0,-3.0,,5.4584
2025-03-22 11:10:34-07:00,5.93,204.01700000000002,10.539000000000001,20.622,12.828,430.51,7.6,74.6,1.82,3.41,3.49,,STAT,,14.0,-3.0,,5.2936
2025-03-22 11:11:34-07:00,5.96,204.68800000000002,10.431000000000001,20.580000000000002,11.772,430.83,7.6,74.4,1.54,2.96,2.99,,STAT,,14.0,-3.0,,4.7224
2025-03-22 11:12:34-07:00,5.98,201.762,8.946,19.53,13.511999999999999,430.53,7.6,74.2,1.21,3.01,3.18,,STAT,,15.0,-2.0,,5.1104
2025-03-22 11:13:35-07:00,5.99,200.453,8.532,18.742500000000003,15.227999999999998,429.83,7.6,73.9,1.24,2.91,3.24,,STAT,,15.0,-2.0,,5.3736
2025-03-22 11:14:35-07:00,6.0,197.417,9.774,18.123,16.08,428.75,7.6,73.7,0.97,2.96,3.17,,STAT,,14.0,-2.0,,5.584
2025-03-22 11:15:35-07:00,6.0,201.79500000000002,9.306000000000001,17.335500000000003,15.96,428.03,7.6,73.5,0.99,2.33,2.4,,STAT,,15.0,-2.0,,5.056
2025-03-22 11:16:36-07:00,5.99,191.07,11.025,16.002000000000002,19.404,426.63,7.5,73.2,0.81,1.85,1.87,,STAT,,14.0,-3.0,,5.3608
2025-03-22 11:17:36-07:00,6.0,189.68400000000003,10.872,16.0125,19.392,425.28,7.5,73.1,0.92,1.98,1.99,,STAT,,14.0,-2.0,,5.462400000000001
2025-03-22 11:18:36-07:00,6.0,189.959,9.873000000000001,15.624000000000002,18.9,424.16,7.5,73.2,0.38,1.6,1.61,,STAT,,15.0,-2.0,,5.0600000000000005
2025-03-22 11:19:36-07:00,6.0,195.228,8.748000000000001,16.5165,19.439999999999998,423.41,7.5,72.9,0.77,1.8,1.98,,STAT,,16.0,-2.0,,5.328
2025-03-22 11:20:36-07:00,6.0,204.05,7.3260000000000005,15.813,19.679999999999996,422.76,7.5,72.8,0.74,1.71,1.92,,STAT,,16.0,-2.0,,5.303999999999999
2025-03-22 11:21:36-07:00,5.99,195.76700000000002,6.714,16.369500000000002,19.644000000000002,422.27,7.4,72.5,0.91,1.83,1.9,,STAT,,17.0,-3.0,,5.392800000000001
2025-03-22 11:22:31-07:00,6.0,187.60500000000002,6.7410000000000005,17.387999999999998,19.907999999999998,421.65,7.5,72.5,0.7,1.8,2.1,,STAT,,16.0,-2.0,,5.4216
2025-03-22 11:23:32-07:00,5.99,182.853,6.147,15.6555,21.599999999999998,420.23,7.4,72.4,0.87,1.7,2.11,,STAT,,17.0,-2.0,,5.68
2025-03-22 11:24:32-07:00,5.99,184.34900000000002,5.706,15.634500000000001,21.624,418.93,7.4,72.4,0.91,1.71,1.97,,STAT,,17.0,-2.0,,5.6928
2025-03-22 11:25:32-07:00,5.99,197.64800000000002,8.109,14.826,22.679999999999996,418.33,7.4,72.4,0.54,1.23,1.69,,STAT,,15.0,-2.0,,5.52
2025-03-22 11:26:32-07:00,5.98,196.43800000000002,7.695000000000001,15.666,20.555999999999997,418.12,7.4,72.2,0.76,1.44,1.59,,STAT,,16.0,-2.0,,5.263199999999999
2025-03-22 11:27:32-07:00,5.98,188.08900000000003,7.389000000000001,15.361500000000001,21.732,418.04,7.3,72.1,0.91,1.53,1.57,,STAT,,16.0,-1.0,,5.5704
2025-03-22 11:28:32-07:00,5.98,178.662,7.731,15.393,21.42,418.01,7.3,72.2,0.97,1.38,1.39,,STAT,,16.0,-2.0,,5.388000000000001
2025-03-22 11:29:32-07:00,5.97,176.84700000000004,7.074000000000001,16.0335,19.584,418.01,7.3,72.3,0.81,1.41,1.41,,STAT,,15.0,-2.0,,5.0448
2025-03-22 11:30:32-07:00,5.95,184.943,8.181000000000001,16.317,21.312,418.0,7.3,72.2,0.73,1.36,1.36,,STAT,,15.0,-2.0,,5.3504000000000005
2025-03-22 11:31:33-07:00,5.92,193.08300000000003,10.026000000000002,15.645000000000001,21.276,418.0,7.3,72.1,0.91,1.69,1.69,,STAT,,14.0,-2.0,,5.607200000000001
2025-03-22 11:32:33-07:00,5.91,189.40900000000002,9.423,15.5715,21.791999999999998,418.0,7.3,72.2,0.95,1.76,1.8,,STAT,,14.0,-2.0,,5.7664
2025-03-22 11:33:33-07:00,5.91,182.578,10.197000000000001,16.191,21.395999999999997,417.42,7.2,72.3,0.98,1.6,1.65,,STAT,,13.0,-2.0,,5.5592
2025-03-22 11:34:33-07:00,5.9,181.94000000000003,9.324,16.737000000000002,20.496,417.15,7.2,72.5,0.82,1.22,1.24,,STAT,,14.0,-2.0,,5.0752
2025-03-22 11:35:33-07:00,5.9,180.22400000000002,8.541,15.855,21.048,417.05,7.2,72.4,0.59,1.07,1.08,,STAT,,15.0,-2.0,,5.0656
2025-03-22 11:36:38-07:00,5.9,178.211,7.3709999999999996,15.3825,20.387999999999998,417.02,7.2,72.4,0.59,1.22,1.51,,STAT,,15.0,-2.0,,5.053599999999999
2025-03-22 11:37:33-07:00,5.9,183.82100000000003,9.251999999999999,16.506,20.471999999999998,417.08,7.2,72.4,0.49,1.28,1.44,,STAT,,15.0,-2.0,,5.118399999999999
2025-03-22 11:38:33-07:00,5.9,185.812,9.495000000000001,15.0465,21.732,417.57,7.2,72.4,0.42,1.27,1.33,,STAT,,15.0,-2.0,,5.3624
2025-03-22 11:39:33-07:00,5.89,190.11300000000003,7.901999999999999,16.464,19.02,417.74,7.2,72.5,0.53,1.25,1.59,,STAT,,16.0,-1.0,,4.804
2025-03-22 11:40:34-07:00,5.9,191.44400000000002,9.297,15.918000000000001,21.348,417.91,7.2,72.6,0.68,1.35,1.45,,STAT,,14.0,-1.0,,5.3496
2025-03-22 11:41:35-07:00,5.9,185.042,7.226999999999999,15.645000000000001,22.212,417.97,7.2,72.6,0.58,1.19,1.23,,STAT,,15.0,-2.0,,5.3944
2025-03-22 11:42:35-07:00,5.9,176.187,9.477,15.6975,21.036,417.99,7.1,72.8,0.53,1.06,1.15,,STAT,,14.0,-2.0,,5.0552
2025-03-22 11:43:35-07:00,5.89,178.91500000000002,8.253,16.338,21.276,418.0,7.2,72.9,0.7,1.02,1.21,,STAT,,15.0,-2.0,,5.0712
2025-03-22 11:44:35-07:00,5.89,175.934,9.432,15.3195,21.971999999999998,418.0,7.2,73.0,0.28,1.08,1.15,,STAT,,14.0,-2.0,,5.2584
2025-03-22 11:45:36-07:00,5.89,174.58100000000002,8.865,16.128,21.432,418.0,7.1,73.1,0.45,1.05,1.14,,STAT,,14.0,-2.0,,5.126399999999999
2025-03-22 11:46:36-07:00,5.88,179.57500000000002,10.305,17.0625,19.704,418.0,7.1,73.2,0.47,1.24,1.48,,STAT,,14.0,-2.0,,4.9328
2025-03-22 11:47:36-07:00,5.88,176.836,7.659,17.241000000000003,20.291999999999998,418.0,7.2,73.2,0.15,1.06,1.13,,STAT,,15.0,-2.0,,4.9064
2025-03-22 11:48:36-07:00,5.87,176.45100000000002,6.174,16.107,21.144000000000002,417.46,7.1,73.3,0.26,0.73,0.76,,STAT,,16.0,-2.0,,4.8128
2025-03-22 11:49:36-07:00,5.84,174.702,7.911,16.254,20.052,417.81,7.1,73.3,0.21,0.76,0.77,,STAT,,15.0,-2.0,,4.618399999999999
2025-03-22 11:50:38-07:00,5.81,176.341,9.621,16.0545,22.104000000000003,417.93,7.1,73.3,0.07,0.67,0.67,,STAT,,14.0,-1.0,,4.956800000000001
2025-03-22 11:51:38-07:00,5.81,179.85000000000002,10.719000000000001,16.275000000000002,22.595999999999997,417.98,7.1,73.3,0.03,1.05,1.05,,STAT,,13.0,-2.0,,5.3591999999999995
2025-03-22 11:52:34-07:00,5.8,174.51500000000001,9.549,15.0675,22.823999999999998,417.99,7.1,73.5,0.01,0.36,0.36,,STAT,,13.0,-2.0,,4.8528
