DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,WD,WS,PWR,BATT,CHRG,RUN,SD,RAW,154,25,-7,-18,6,0,0.00000,0.00000.1,0.1,607869028,170,36,-10,-25,3184901290
2025-06-14 15:51:50,23.39,195.73,12.75,14.28,20.05,408.67,21.1,44.2,3.55,6.27,6.56,0.0,0.0,1,13.77,0.28,30.25,1,-7,,,,,60,LAT,LON,W,CRC,,55.0,1.0,4.0,STAT,
2025-06-14 15:52:50,23.39,187.7,13.98,15.61,19.21,408.89,21.1,44.3,3.49,6.13,6.54,0.0,0.0,1,13.77,0.08,27.43,1,-11,,,,,60,LAT,LON,W,CRC,,55.0,1.0,4.0,STAT,
2025-06-14 15:53:50,23.39,211.42,14.55,18.11,16.34,409.15,21.1,44.3,3.86,6.24,6.77,0.0,0.0,1,13.98,217.27,28.49,1,-10,,,,,60,LAT,LON,W,CRC,,56.0,2.0,4.0,STAT,
2025-06-14 15:54:50,23.39,208.05,14.47,18.73,14.79,409.21,21.1,44.7,4.16,6.7,7.02,0.0,0.0,1,13.87,61.36,42.07,1,-9,,,,,60,LAT,LON,W,CRC,,57.0,2.0,3.0,STAT,
2025-06-14 15:55:50,23.39,207.91,13.85,17.99,16.24,411.11,21.1,44.4,4.11,6.51,6.66,0.0,0.0,1,13.84,17.33,33.34,1,-11,,,,,60,LAT,LON,W,CRC,,56.0,2.0,3.0,STAT,
2025-06-14 15:56:50,23.4,193.62,12.6,18.87,15.55,410.96,21.1,44.8,3.37,5.6,5.65,0.0,0.0,1,13.8,4.89,28.81,1,-10,,,,,60,LAT,LON,W,CRC,,57.0,2.0,4.0,STAT,
2025-06-14 15:57:50,23.46,204.52,13.52,18.91,14.39,410.77,21.1,44.4,3.56,5.89,5.91,0.0,0.0,1,13.8,1.38,30.17,1,-12,,,,,60,LAT,LON,W,CRC,,57.0,1.0,3.0,STAT,
2025-06-14 15:58:51,23.48,206.79,14.13,18.26,16.07,411.52,21.2,44.5,3.8,6.04,6.04,0.0,0.0,1,13.77,0.39,30.36,1,-13,,,,,60,LAT,LON,W,CRC,,57.0,1.0,4.0,STAT,
2025-06-14 15:59:51,23.49,224.05,14.35,18.76,15.59,411.83,21.1,44.4,3.76,6.29,6.6,0.0,0.0,1,13.77,0.11,28.02,1,-9,,,,,60,LAT,LON,W,CRC,,57.0,1.0,3.0,STAT,
2025-06-14 16:00:46,23.49,249.99,14.45,18.18,15.95,412.48,21.1,44.3,3.9,6.17,6.65,0.0,0.0,1,13.95,147.16,32.39,1,-11,,,,,60,LAT,LON,W,CRC,,56.0,2.0,3.0,STAT,
2025-06-14 16:01:46,23.49,216.93,14.68,16.85,17.79,412.46,21.1,44.5,3.74,5.69,6.28,0.0,0.0,1,13.87,41.56,29.96,1,-9,,,,,60,LAT,LON,W,CRC,,53.0,1.0,3.0,STAT,
2025-06-14 16:02:46,23.51,186.29,13.35,16.8,17.28,411.84,21.1,44.8,3.51,6.07,6.71,0.0,0.0,1,13.84,11.74,28.48,1,-7,,,,,60,LAT,LON,W,CRC,,54.0,2.0,3.0,STAT,
2025-06-14 16:03:46,23.56,184.66,11.97,16.05,17.76,411.68,21.1,44.3,3.21,5.38,5.59,0.0,0.0,1,13.8,3.32,26.15,1,-10,,,,,60,LAT,LON,W,CRC,,56.0,2.0,3.0,STAT,
2025-06-14 16:04:46,23.58,190.72,12.92,14.91,17.66,411.89,21.1,43.6,3.54,5.56,5.81,0.0,0.0,1,13.8,0.94,28.53,1,-10,,,,,60,LAT,LON,W,CRC,,55.0,1.0,3.0,STAT,
2025-06-14 16:05:47,23.59,190.94,11.39,15.31,18.75,411.34,21.1,43.9,3.15,4.82,5.43,0.0,0.0,1,13.77,0.26,33.45,1,-11,,,,,60,LAT,LON,W,CRC,,55.0,2.0,4.0,STAT,
2025-06-14 16:06:47,23.59,193.17,11.16,14.63,19.12,411.12,21.1,44.1,2.7,4.59,4.84,0.0,0.0,1,13.77,0.07,28.57,1,-8,,,,,60,LAT,LON,W,CRC,,55.0,1.0,3.0,STAT,
2025-06-14 16:07:47,23.59,193.83,12.75,15.89,16.6,410.47,21.1,44.2,3.23,5.12,5.52,0.0,0.0,1,13.98,225.47,27.66,1,-12,,,,,60,LAT,LON,W,CRC,,53.0,1.0,3.0,STAT,
2025-06-14 16:08:47,23.59,185.65,13.01,14.09,18.81,409.59,21.1,44.1,3.29,5.41,5.67,0.0,0.0,1,13.87,63.68,27.03,1,-9,,,,,60,LAT,LON,W,CRC,,53.0,2.0,3.0,STAT,
2025-06-14 16:09:47,23.59,198.34,12.76,12.76,20.84,408.33,21.1,44.2,3.1,4.68,4.76,0.0,0.0,1,13.84,17.99,30.24,1,-5,,,,,60,LAT,LON,W,CRC,,54.0,2.0,4.0,STAT,
2025-06-14 16:10:47,23.59,204.48,12.1,13.17,19.07,407.7,21.1,44.0,2.68,4.89,5.13,0.0,0.0,1,13.8,5.08,35.66,1,-6,,,,,60,LAT,LON,W,CRC,,53.0,2.0,3.0,STAT,
2025-06-14 16:11:47,23.59,198.47,11.41,12.94,18.95,407.79,21.2,44.0,2.55,4.66,5.06,0.0,0.0,1,13.8,1.43,28.64,1,-7,,,,,60,LAT,LON,W,CRC,,55.0,2.0,3.0,STAT,
2025-06-14 16:12:47,23.59,198.31,10.87,11.79,20.45,407.71,21.1,43.8,2.58,4.35,4.55,0.0,0.0,1,13.77,0.41,29.78,1,-7,,,,,60,LAT,LON,W,CRC,,54.0,3.0,3.0,STAT,
2025-06-14 16:13:47,23.59,208.64,11.76,9.55,21.51,407.9,21.2,42.9,2.7,4.51,4.65,0.0,0.0,1,13.77,0.11,29.97,1,-7,,,,,60,LAT,LON,W,CRC,,55.0,2.0,3.0,STAT,
2025-06-14 16:14:48,23.59,212.65,11.27,10.26,20.75,407.46,21.2,43.2,3.03,5.11,5.15,0.0,0.0,1,14.02,250.18,29.42,1,-8,,,,,60,LAT,LON,W,CRC,,56.0,1.0,3.0,STAT,
2025-06-14 16:15:49,23.59,201.43,10.45,10.91,20.28,407.74,21.2,43.3,2.75,4.96,5.24,0.0,0.0,1,13.91,79.16,35.84,1,-7,,,,,60,LAT,LON,W,CRC,,55.0,1.0,2.0,STAT,
2025-06-14 16:16:49,23.6,191.75,11.28,10.01,22.3,408.45,21.1,43.3,2.81,4.91,5.01,0.0,0.0,1,13.84,22.36,32.97,1,-8,,,,,60,LAT,LON,W,CRC,,53.0,1.0,3.0,STAT,
2025-06-14 16:17:49,23.6,195.78,11.56,10.38,23.52,408.72,21.1,43.3,3.08,5.0,5.03,0.0,0.0,1,13.84,6.31,26.98,1,-9,,,,,60,LAT,LON,W,CRC,,54.0,2.0,4.0,STAT,
2025-06-14 16:18:49,23.61,196.54,11.43,11.04,23.06,409.4,21.1,43.6,3.05,5.21,5.51,0.0,0.0,1,13.8,1.78,27.23,1,-5,,,,,60,LAT,LON,W,CRC,,54.0,2.0,3.0,STAT,
2025-06-14 16:19:49,23.6,192.55,10.24,9.18,25.5,409.79,21.1,43.6,2.91,5.4,5.5,0.0,0.0,1,13.77,0.5,28.63,1,-3,,,,,60,LAT,LON,W,CRC,,55.0,1.0,4.0,STAT,
2025-06-14 16:20:49,23.59,197.37,10.35,9.14,25.17,409.31,21.1,43.9,2.81,4.62,4.65,0.0,0.0,1,13.73,0.14,47.78,1,-4,,,,,60,LAT,LON,W,CRC,,55.0,1.0,4.0,STAT,
2025-06-14 16:21:49,23.59,198.24,10.77,9.21,26.05,409.46,21.1,44.2,3.4,6.0,6.11,0.0,0.0,1,14.02,215.42,31.75,1,-3,,,,,60,LAT,LON,W,CRC,,53.0,2.0,4.0,STAT,
2025-06-14 16:22:49,23.59,197.68,10.2,9.32,25.81,409.38,21.0,44.4,3.07,5.51,5.55,0.0,0.0,1,13.91,60.84,28.09,1,-4,,,,,60,LAT,LON,W,CRC,,53.0,1.0,4.0,STAT,
2025-06-14 16:23:49,23.59,186.91,10.16,9.98,23.48,409.17,21.0,44.4,2.97,5.08,5.31,0.0,0.0,1,13.84,17.18,29.38,1,-5,,,,,60,LAT,LON,W,CRC,,53.0,2.0,3.0,STAT,
2025-06-14 16:24:49,23.59,261.57,11.33,11.08,23.64,409.22,21.0,44.4,3.74,5.63,5.78,0.0,0.0,1,13.84,4.85,30.02,1,-8,,,,,60,LAT,LON,W,CRC,,52.0,2.0,4.0,STAT,
2025-06-14 16:25:50,23.59,255.48,11.51,12.11,22.01,410.23,20.9,44.7,3.86,6.34,6.44,0.0,0.0,1,13.77,1.37,39.72,1,-7,,,,,60,LAT,LON,W,CRC,,51.0,2.0,3.0,STAT,
2025-06-14 16:26:50,23.58,229.84,11.14,10.83,23.03,411.38,20.9,44.6,3.4,5.58,5.62,0.0,0.0,1,13.77,0.39,32.59,1,-8,,,,,60,LAT,LON,W,CRC,,52.0,2.0,4.0,STAT,
2025-06-14 16:27:50,23.53,195.38,10.3,10.42,22.78,411.78,20.9,44.7,3.59,5.61,5.62,0.0,0.0,1,13.77,0.11,30.43,1,-6,,,,,60,LAT,LON,W,CRC,,52.0,2.0,4.0,STAT,
2025-06-14 16:28:50,23.51,184.8,10.04,8.97,25.61,411.92,20.8,44.7,3.32,5.91,5.91,0.0,0.0,1,13.98,223.77,30.15,1,-7,,,,,60,LAT,LON,W,CRC,,52.0,2.0,4.0,STAT,
2025-06-14 16:29:50,23.5,183.78,9.74,9.26,25.23,411.97,20.8,44.5,3.26,5.75,5.98,0.0,0.0,1,13.91,123.74,26.55,1,-8,,,,,60,LAT,LON,W,CRC,,53.0,2.0,4.0,STAT,
2025-06-14 16:30:51,23.49,185.12,10.31,9.94,24.24,411.41,20.7,44.9,3.52,5.98,6.1,0.0,0.0,1,13.87,34.95,27.68,1,-8,,,,,60,LAT,LON,W,CRC,,52.0,2.0,4.0,STAT,
2025-06-14 16:31:51,23.48,197.22,10.72,9.95,24.86,411.14,20.7,45.0,3.46,6.46,6.82,0.0,0.0,1,13.84,9.87,33.77,1,-8,,,,,60,LAT,LON,W,CRC,,51.0,2.0,4.0,STAT,
2025-06-14 16:32:51,23.43,219.21,10.77,9.91,24.96,411.05,20.7,44.9,3.23,5.75,5.86,0.0,0.0,1,13.8,2.79,30.99,1,-10,,,,,60,LAT,LON,W,CRC,,51.0,2.0,4.0,STAT,
2025-06-14 16:33:51,23.4,211.7,10.09,8.84,26.08,411.02,20.7,44.9,3.72,6.11,6.15,0.0,0.0,1,13.77,0.79,27.06,1,-8,,,,,60,LAT,LON,W,CRC,,52.0,2.0,4.0,STAT,
2025-06-14 16:34:51,23.4,193.62,10.55,8.53,26.42,410.6,20.7,44.9,3.82,6.15,6.37,0.0,0.0,1,13.77,0.22,27.87,1,-10,,,,,60,LAT,LON,W,CRC,,50.0,2.0,4.0,STAT,
2025-06-14 16:35:51,23.38,187.58,11.02,9.74,25.15,410.21,20.6,45.1,3.51,6.04,6.18,0.0,0.0,1,13.77,0.06,28.92,1,-11,,,,,60,LAT,LON,W,CRC,,48.0,2.0,4.0,STAT,
2025-06-14 16:36:52,23.32,172.46,10.82,9.5,25.63,410.02,20.6,45.3,3.63,5.96,6.19,0.0,0.0,1,13.95,160.4,35.83,1,-9,,,,,60,LAT,LON,W,CRC,,49.0,2.0,4.0,STAT,
2025-06-14 16:37:52,23.3,165.47,9.39,8.89,26.32,409.39,20.5,45.4,3.39,5.8,6.15,0.0,0.0,1,13.87,45.3,32.47,1,-9,,,,,60,LAT,LON,W,CRC,,51.0,2.0,4.0,STAT,
2025-06-14 16:38:52,23.27,169.06,10.43,9.51,25.84,408.68,20.5,45.7,3.49,6.07,6.18,0.0,0.0,1,13.84,12.79,32.57,1,-10,,,,,60,LAT,LON,W,CRC,,49.0,2.0,4.0,STAT,
2025-06-14 16:39:53,23.22,169.8,10.03,10.45,25.48,408.24,20.5,46.2,3.63,6.33,6.73,0.0,0.0,1,13.8,3.61,29.09,1,-10,,,,,60,LAT,LON,W,CRC,,49.0,1.0,4.0,STAT,
2025-06-14 16:40:53,23.2,171.52,10.08,10.97,23.91,408.08,20.5,45.9,3.29,6.03,6.23,0.0,0.0,1,13.8,1.02,27.99,1,-13,,,,,60,LAT,LON,W,CRC,,49.0,1.0,4.0,STAT,
2025-06-14 16:41:53,23.19,178.53,10.45,10.73,24.83,408.03,20.5,45.8,3.61,6.46,6.73,0.0,0.0,1,13.77,0.29,34.47,1,-14,,,,,60,LAT,LON,W,CRC,,49.0,1.0,4.0,STAT,
2025-06-14 16:42:53,23.16,172.34,10.45,10.6,26.16,408.01,20.5,46.0,3.37,6.12,6.2,0.0,0.0,1,13.77,0.08,31.91,1,-12,,,,,60,LAT,LON,W,CRC,,48.0,2.0,4.0,STAT,
2025-06-14 16:43:53,23.11,171.14,9.68,10.98,25.92,408.0,20.5,46.0,3.46,6.01,6.22,0.0,0.0,1,13.98,244.15,28.46,1,-12,,,,,60,LAT,LON,W,CRC,,50.0,2.0,5.0,STAT,
2025-06-14 16:44:53,23.1,183.93,10.01,10.52,26.82,408.23,20.5,46.1,3.38,5.7,5.77,0.0,0.0,1,13.87,68.96,27.42,1,-12,,,,,60,LAT,LON,W,CRC,,49.0,2.0,5.0,STAT,
2025-06-14 16:45:53,23.09,183.53,10.03,10.97,25.02,408.15,20.4,46.0,3.39,5.35,5.54,0.0,0.0,1,13.84,19.48,28.28,1,-14,,,,,60,LAT,LON,W,CRC,,49.0,2.0,5.0,STAT,
2025-06-14 16:46:53,23.07,234.7,10.59,11.16,24.15,408.14,20.4,46.2,3.66,5.85,6.08,0.0,0.0,1,13.8,5.5,46.76,1,-16,,,,,60,LAT,LON,W,CRC,,48.0,2.0,4.0,STAT,
2025-06-14 16:47:53,23.02,228.23,10.6,10.75,24.35,408.7,20.4,46.0,3.43,5.9,6.17,0.0,0.0,1,13.8,1.55,30.77,1,-12,,,,,60,LAT,LON,W,CRC,,48.0,2.0,4.0,STAT,
2025-06-14 16:48:54,23.0,203.52,10.54,11.26,24.94,408.43,20.4,46.2,3.6,6.07,6.2,0.0,0.0,1,13.77,0.44,29.52,1,-13,,,,,60,LAT,LON,W,CRC,,47.0,2.0,4.0,STAT,
2025-06-14 16:49:54,22.99,189.65,10.13,12.05,24.15,407.74,20.4,46.5,3.25,5.67,5.89,0.0,0.0,1,13.77,0.12,29.25,1,-14,,,,,60,LAT,LON,W,CRC,,48.0,3.0,3.0,STAT,
2025-06-14 16:50:54,22.99,184.36,10.35,10.83,26.87,407.26,20.4,46.4,3.44,5.68,5.92,0.0,0.0,1,14.02,233.76,31.62,1,-13,,,,,60,LAT,LON,W,CRC,,47.0,3.0,5.0,STAT,
2025-06-14 16:51:53,22.96,181.3,11.42,12.12,24.51,407.32,20.3,46.6,3.18,5.27,5.54,0.0,0.0,1,13.87,88.78,41.42,1,-15,,,,,60,LAT,LON,W,CRC,,47.0,2.0,4.0,STAT,
2025-06-14 16:52:53,22.92,177.19,11.12,12.47,22.81,408.91,20.3,46.7,3.47,6.08,6.48,0.0,0.0,1,13.84,25.07,32.92,1,-13,,,,,60,LAT,LON,W,CRC,,47.0,2.0,3.0,STAT,
2025-06-14 16:53:53,22.9,187.16,10.9,11.54,24.14,409.62,20.3,46.4,3.79,6.11,6.52,0.0,0.0,1,13.8,7.08,30.44,1,-13,,,,,60,LAT,LON,W,CRC,,47.0,2.0,4.0,STAT,
2025-06-14 16:54:53,22.89,179.95,10.32,10.94,24.98,409.86,20.3,46.4,3.72,6.39,6.54,0.0,0.0,1,13.8,2.0,31.62,1,-12,,,,,60,LAT,LON,W,CRC,,48.0,2.0,4.0,STAT,
2025-06-14 16:55:53,22.89,180.06,10.65,11.7,25.1,409.95,20.3,46.6,3.25,5.94,6.13,0.0,0.0,1,13.77,0.56,28.11,1,-14,,,,,60,LAT,LON,W,CRC,,46.0,2.0,4.0,STAT,
2025-06-14 16:56:54,22.89,190.86,12.19,12.65,22.85,409.98,20.3,46.6,3.21,6.22,6.28,0.0,0.0,1,13.73,0.16,34.27,1,-14,,,,,60,LAT,LON,W,CRC,,46.0,2.0,4.0,STAT,
2025-06-14 16:57:55,22.85,189.53,11.58,12.36,23.25,409.99,20.3,46.4,3.5,5.77,5.94,0.0,0.0,1,14.02,258.17,32.2,1,-14,,,,,60,LAT,LON,W,CRC,,46.0,2.0,4.0,STAT,
2025-06-14 16:58:55,22.81,188.16,11.59,12.54,23.56,410.16,20.3,46.6,3.47,5.72,6.12,0.0,0.0,1,13.91,91.75,31.18,1,-15,,,,,60,LAT,LON,W,CRC,,46.0,1.0,4.0,STAT,
2025-06-14 16:59:55,22.8,186.93,12.18,12.25,23.59,409.7,20.3,46.3,3.0,5.53,5.8,0.0,0.0,1,13.87,25.91,26.71,1,-16,,,,,60,LAT,LON,W,CRC,,46.0,1.0,4.0,STAT,
2025-06-14 17:00:55,22.79,175.61,10.27,12.8,23.58,409.02,20.3,46.5,3.19,5.73,5.86,0.0,0.0,1,13.84,7.32,27.51,1,-13,,,,,60,LAT,LON,W,CRC,,47.0,2.0,4.0,STAT,
2025-06-14 17:01:55,22.79,175.35,11.29,13.57,21.88,408.6,20.3,46.4,3.26,5.59,5.64,0.0,0.0,1,13.8,2.07,32.3,1,-12,,,,,60,LAT,LON,W,CRC,,47.0,3.0,4.0,STAT,
2025-06-14 17:02:55,22.78,173.94,11.0,13.86,22.36,408.28,20.3,47.0,3.44,5.33,5.65,0.0,0.0,1,13.77,0.58,33.95,1,-13,,,,,60,LAT,LON,W,CRC,,47.0,2.0,4.0,STAT,
2025-06-14 17:03:56,22.77,176.24,10.76,14.75,21.02,408.17,20.3,46.9,3.5,5.84,6.69,0.0,0.0,1,13.77,0.16,28.55,1,-14,,,,,60,LAT,LON,W,CRC,,47.0,2.0,4.0,STAT,
2025-06-14 17:04:56,22.73,183.54,11.65,14.77,20.27,408.06,20.3,46.7,3.46,5.99,6.48,0.0,0.0,1,13.84,88.11,29.3,1,-13,,,,,60,LAT,LON,W,CRC,,47.0,2.0,3.0,STAT,
2025-06-14 17:05:56,22.7,194.25,12.15,15.42,20.57,408.1,20.3,46.7,3.91,6.37,6.6,0.0,0.0,1,13.91,129.98,29.03,1,-12,,,,,60,LAT,LON,W,CRC,,48.0,2.0,4.0,STAT,
2025-06-14 17:06:52,22.7,205.57,15.43,18.2,19.72,409.88,20.3,47.0,4.2,7.3,7.38,0.0,0.0,1,13.87,40.79,27.11,1,-14,,,,,60,LAT,LON,W,CRC,,45.0,2.0,4.0,STAT,
2025-06-14 17:07:52,22.69,199.53,14.29,18.07,19.06,411.9,20.3,46.8,4.2,6.84,6.87,0.0,0.0,1,13.84,11.52,33.76,1,-13,,,,,60,LAT,LON,W,CRC,,45.0,2.0,4.0,STAT,
2025-06-14 17:08:52,22.69,192.09,13.33,16.49,19.25,411.51,20.3,46.6,3.93,6.43,6.58,0.0,0.0,1,13.8,3.25,32.84,1,-15,,,,,60,LAT,LON,W,CRC,,45.0,2.0,4.0,STAT,
2025-06-14 17:09:52,22.69,204.11,13.21,17.07,20.29,411.47,20.2,47.0,4.0,6.05,6.4,0.0,0.0,1,13.8,0.92,27.7,1,-14,,,,,60,LAT,LON,W,CRC,,45.0,2.0,4.0,STAT,
2025-06-14 17:10:52,22.69,209.32,13.43,16.92,18.64,412.4,20.2,46.5,4.16,6.55,6.66,0.0,0.0,1,13.77,0.26,29.7,1,-13,,,,,60,LAT,LON,W,CRC,,46.0,2.0,4.0,STAT,
2025-06-14 17:11:52,22.66,201.8,12.34,18.23,16.94,412.29,20.3,47.2,3.91,6.57,6.61,0.0,0.0,1,13.77,0.07,29.11,1,-12,,,,,60,LAT,LON,W,CRC,,46.0,1.0,3.0,STAT,
2025-06-14 17:12:52,22.62,202.75,12.48,18.66,17.32,411.65,20.3,47.4,4.04,6.89,7.01,0.0,0.0,1,13.98,256.67,39.19,1,-12,,,,,60,LAT,LON,W,CRC,,46.0,1.0,3.0,STAT,
2025-06-14 17:13:53,22.6,202.54,12.73,17.87,18.43,410.5,20.3,47.3,4.17,6.87,7.05,0.0,0.0,1,13.91,72.49,28.69,1,-13,,,,,60,LAT,LON,W,CRC,,46.0,1.0,3.0,STAT,
2025-06-14 17:14:53,22.6,207.72,13.07,18.58,18.38,409.53,20.3,47.5,4.19,6.85,7.08,0.0,0.0,1,13.84,20.47,30.96,1,-12,,,,,60,LAT,LON,W,CRC,,45.0,1.0,3.0,STAT,
2025-06-14 17:15:58,22.59,286.51,14.39,18.86,17.98,409.17,20.3,47.6,4.79,8.15,8.28,0.0,0.0,1,13.8,5.2,30.37,1,-10,,,,,60,LAT,LON,W,CRC,,45.0,2.0,4.0,STAT,
2025-06-14 17:16:53,22.59,280.02,13.7,18.41,17.81,409.65,20.2,47.7,4.78,7.97,8.08,0.0,0.0,1,13.8,1.63,30.45,1,-10,,,,,60,LAT,LON,W,CRC,,46.0,1.0,3.0,STAT,
2025-06-14 17:17:54,22.59,237.01,13.58,17.71,19.52,410.38,20.2,47.7,4.56,7.21,7.5,0.0,0.0,1,13.77,0.46,39.73,1,-11,,,,,60,LAT,LON,W,CRC,,44.0,1.0,3.0,STAT,
2025-06-14 17:18:54,22.59,259.66,12.49,14.59,22.19,410.24,20.2,47.3,4.37,6.76,7.19,0.0,0.0,1,13.77,0.13,35.45,1,-14,,,,,60,LAT,LON,W,CRC,,45.0,1.0,3.0,STAT,
2025-06-14 17:19:54,22.59,234.63,11.53,13.74,22.87,409.51,20.2,47.6,3.83,6.34,6.51,0.0,0.0,1,13.98,245.85,28.3,1,-13,,,,,60,LAT,LON,W,CRC,,44.0,2.0,4.0,STAT,
2025-06-14 17:20:55,22.57,222.08,11.09,14.78,22.26,409.18,20.2,48.1,3.64,5.77,6.31,0.0,0.0,1,13.91,105.31,28.63,1,-12,,,,,60,LAT,LON,W,CRC,,44.0,2.0,3.0,STAT,
2025-06-14 17:21:55,22.52,226.02,10.97,12.88,23.32,409.06,20.1,48.0,3.43,6.12,6.36,0.0,0.0,1,13.87,29.74,28.83,1,-13,,,,,60,LAT,LON,W,CRC,,45.0,2.0,3.0,STAT,
2025-06-14 17:22:55,22.5,199.55,11.31,11.99,23.61,408.73,20.1,48.0,3.51,5.87,5.95,0.0,0.0,1,13.8,8.4,40.57,1,-12,,,,,60,LAT,LON,W,CRC,,43.0,1.0,3.0,STAT,
2025-06-14 17:23:55,22.5,201.35,11.27,12.93,22.61,408.26,20.1,47.9,3.66,5.81,5.84,0.0,0.0,1,13.8,2.37,31.97,1,-11,,,,,60,LAT,LON,W,CRC,,44.0,1.0,3.0,STAT,
2025-06-14 17:24:55,22.49,198.56,11.44,12.86,24.07,407.86,20.1,47.9,3.82,6.08,6.25,0.0,0.0,1,13.77,0.67,28.67,1,-12,,,,,60,LAT,LON,W,CRC,,42.0,2.0,4.0,STAT,
2025-06-14 17:25:55,22.48,204.8,11.29,11.86,24.93,407.3,20.0,47.9,3.57,5.8,5.86,0.0,0.0,1,13.77,0.19,33.05,1,-15,,,,,60,LAT,LON,W,CRC,,43.0,2.0,4.0,STAT,
2025-06-14 17:26:55,22.43,196.68,11.07,12.61,23.72,407.19,20.0,47.8,3.79,6.52,6.54,0.0,0.0,1,13.73,0.05,31.66,1,-14,,,,,60,LAT,LON,W,CRC,,43.0,1.0,3.0,STAT,
2025-06-14 17:27:55,22.4,192.35,10.74,14.08,21.91,407.58,20.0,48.0,4.02,6.94,7.09,0.0,0.0,1,13.95,158.74,31.67,1,-15,,,,,60,LAT,LON,W,CRC,,44.0,2.0,3.0,STAT,
2025-06-14 17:28:55,22.4,176.48,11.19,14.46,21.21,407.41,20.0,48.1,3.89,6.02,6.07,0.0,0.0,1,13.87,44.83,33.03,1,-12,,,,,60,LAT,LON,W,CRC,,43.0,2.0,3.0,STAT,
2025-06-14 17:29:56,22.39,181.5,10.43,13.21,21.82,407.15,20.0,48.1,3.37,5.6,5.61,0.0,0.0,1,13.84,12.66,30.31,1,-15,,,,,60,LAT,LON,W,CRC,,44.0,1.0,3.0,STAT,
2025-06-14 17:30:56,22.39,172.49,10.29,13.6,23.11,407.05,20.0,48.4,3.4,5.34,5.35,0.0,0.0,1,13.8,3.58,30.66,1,-14,,,,,60,LAT,LON,W,CRC,,45.0,2.0,4.0,STAT,
2025-06-14 17:31:56,22.37,190.1,10.92,14.85,21.98,407.02,20.0,48.4,3.75,5.8,5.96,0.0,0.0,1,13.8,1.01,29.79,1,-14,,,,,60,LAT,LON,W,CRC,,44.0,1.0,3.0,STAT,
2025-06-14 17:32:56,22.33,224.72,10.84,14.19,21.69,407.01,20.0,48.4,3.73,6.59,6.9,0.0,0.0,1,13.77,0.29,27.47,1,-13,,,,,60,LAT,LON,W,CRC,,45.0,1.0,3.0,STAT,
2025-06-14 17:33:57,22.3,217.7,10.75,14.18,21.39,407.55,20.0,48.3,3.3,5.4,5.74,0.0,0.0,1,13.73,0.08,32.21,1,-11,,,,,60,LAT,LON,W,CRC,,44.0,1.0,2.0,STAT,
2025-06-14 17:34:57,22.3,208.73,10.83,13.56,23.03,408.25,20.0,48.4,3.35,6.27,6.38,0.0,0.0,1,14.02,241.22,28.17,1,-14,,,,,60,LAT,LON,W,CRC,,44.0,1.0,3.0,STAT,
2025-06-14 17:35:57,22.29,205.47,11.05,13.93,22.2,409.38,20.0,48.3,3.76,6.34,6.51,0.0,0.0,1,13.91,68.13,28.32,1,-13,,,,,60,LAT,LON,W,CRC,,44.0,1.0,3.0,STAT,
2025-06-14 17:36:57,22.29,205.27,10.54,13.58,22.55,409.78,20.0,48.5,3.71,6.25,6.54,0.0,0.0,1,13.84,19.24,31.24,1,-14,,,,,60,LAT,LON,W,CRC,,44.0,1.0,3.0,STAT,
2025-06-14 17:37:58,22.29,192.46,10.81,13.1,22.56,409.85,20.0,48.2,3.46,5.76,5.94,0.0,0.0,1,13.84,5.43,28.89,1,-13,,,,,60,LAT,LON,W,CRC,,43.0,1.0,3.0,STAT,
2025-06-14 17:38:59,22.29,185.76,10.54,12.75,22.83,409.95,20.0,48.2,3.2,5.77,5.83,0.0,0.0,1,13.8,1.53,38.1,1,-14,,,,,60,LAT,LON,W,CRC,,43.0,1.0,3.0,STAT,
2025-06-14 17:39:59,22.29,182.83,9.96,13.4,22.51,409.82,20.1,48.5,3.44,6.14,6.39,0.0,0.0,1,13.77,0.43,34.23,1,-15,,,,,60,LAT,LON,W,CRC,,44.0,2.0,2.0,STAT,
2025-06-14 17:40:59,22.29,188.48,11.44,12.87,22.22,409.08,20.0,48.3,3.52,6.22,6.44,0.0,0.0,1,13.77,0.12,30.03,1,-13,,,,,60,LAT,LON,W,CRC,,42.0,1.0,2.0,STAT,
2025-06-14 17:41:59,22.29,185.67,11.3,13.03,22.26,409.03,20.0,48.3,3.2,5.69,5.76,0.0,0.0,1,13.87,93.49,30.18,1,-12,,,,,60,LAT,LON,W,CRC,,42.0,2.0,3.0,STAT,
2025-06-14 17:42:59,22.29,184.29,10.36,13.54,22.43,408.77,20.0,48.6,2.81,5.0,5.15,0.0,0.0,1,13.95,133.65,29.64,1,-14,,,,,60,LAT,LON,W,CRC,,43.0,1.0,3.0,STAT,
2025-06-14 17:43:59,22.29,178.71,10.98,13.04,21.35,408.65,20.0,48.5,3.08,5.83,6.02,0.0,0.0,1,13.87,37.75,41.51,1,-12,,,,,60,LAT,LON,W,CRC,,43.0,2.0,2.0,STAT,
2025-06-14 17:44:59,22.29,180.58,10.94,12.93,21.84,407.93,20.0,48.6,3.38,5.56,5.7,0.0,0.0,1,13.84,10.66,29.73,1,-12,,,,,60,LAT,LON,W,CRC,,43.0,1.0,2.0,STAT,
